geneA,geneB,weight
GPR183,MS4A1,0.7368063417717885
CXCL3,CXCL6,0.8389779207604983
GSTA2,GSTP1,-0.808084418111852
FN1,PLAUR,0.7794151154591049
FPR1,LILRB2,0.8903799438052186
FZD7,RSPO3,-0.7145451909765318
AKT1,CRTC2,0.9405423484270194
NKG7,TYROBP,0.7215289429049844
PDZK1,PDZK1IP1,-0.8081089728702809
JAK3,PTPRC,0.9746769949301283
CD4,ICAM1,0.7032629960534106
CD7,MME,-0.9067595947563684
CYP2C9,CYP4F2,0.9493931314030093
CCK,CDH1,0.8651463032878834
CPS1,OAT,0.9593759406642764
ALYREF,EIF4A3,-0.890121195984883
ADAM15,SRC,0.9812618491545114
CD40,MS4A1,0.7508351761155432
CYP2C18,GSTA1,0.953754498694896
LCN2,SAA1,0.7430053009600419
GNE,PGGHG,-0.89790226200057
EPHA1,EPHA2,0.7343624913903943
CXCL8,FGF7,0.835580112219491
MRPL13,RPS4Y1,0.9429830298670318
CXCL8,PLAU,0.8030860803322006
FCGR2A,VWF,-0.7717470815232198
BACH2,LEF1,0.9597498070125903
CCL19,VCAM1,0.8957340688639284
EIF1AY,RPS4X,-0.7230471018254815
BTK,CD52,0.8970430046685562
CYP4F2,UGT2B17,0.7215345667422235
LPCAT4,PLA2G2A,-0.8117022065640082
IFI44,IFITM1,-0.8091487562044105
CXCL13,SRC,0.9176009818984728
CASP8,DFFB,0.7783270653210664
CCR7,ICAM1,0.8303972999672595
MMP3,SAA1,0.7661044437926345
HCST,NKG7,0.9075263989323387
CD38,FCGR2B,0.7569212496255967
AKT1,TIMP1,-0.8790407430696181
CXCL1,CXCL3,0.8317419209479882
CXCL13,CXCL9,0.9599279721445955
SRC,TAC1,0.7803170954827421
CD40LG,TRAF1,0.7274933686040974
CR1,FCGR3B,-0.7765125567126219
SNRPN,TSSC4,0.9398340683156776
CD22,CD28,0.9049904710222658
FABP6,SLC51A,-0.8504799161249387
CXCL8,LTF,-0.9301272645604652
MRPL13,RPL22L1,0.983784972999437
CD19,CD52,0.8682531521813835
CCL2,IL15,0.8974915736739023
CCK,TAC1,-0.7641994251906775
FCGR3B,LILRB1,-0.9236858184314842
CHAC1,GSTA1,-0.7228139076566136
DDX3Y,USP9Y,0.7349470074334028
IL2RA,IL33,0.8755582782486129
IFI44L,MRPL36,-0.8932101761711068
TNFRSF12A,TNFSF12,0.9735710930609807
MMP9,VCAM1,0.9164788539810914
PDCD1LG2,PTPRC,0.8435421283129807
RPS28,SEC61G,-0.9149926207260782
AKT1,PKM,-0.8761507095069434
CCL11,CXCL9,0.7019678520288478
CARD11,ITK,0.7579556434056386
PTPRC,VWF,0.8773771911711028
CD3E,GNLY,0.960632557886594
CTLA4,CXCL9,-0.7387063007671323
CYP3A4,GSTP1,-0.8341330878302132
CXCL13,TNF,0.7060793251943427
AKT1,ATF3,0.8412176415118553
CD38,CD52,0.7578995382237095
EEF1D,IMP3,-0.7477419253261213
RPL22L1,RPS4X,-0.9248781553510238
CD19,TCL1A,0.9504064478974507
RPS4Y1,USP9Y,0.9136686171697752
LTB,NFKB2,0.8809273387439334
ALDOB,SLC2A2,0.7895171800771844
SDHB,SDHC,0.9904360025026622
CDH1,RPLP0,-0.7047954477828945
CXCR1,FCGR3B,-0.8935603579058683
AICDA,PAX5,0.8743306210432197
AKT1,CYFIP2,-0.8468156669383151
CD3E,FCGR3A,0.7404131708098797
CD3E,FCGR3B,-0.9295987689815225
IMP3,RPL22L1,-0.7764303831666592
ACKR1,CXCL3,0.7589880567282656
CR2,FCER2,0.9376056872464607
IL15,IL20RA,0.8916495500880326
FCGR3B,PTPRC,-0.8146532717174448
APOE,LILRB4,0.8469261941610584
CDH1,NCSTN,0.9566727953106374
EIF1AY,ZFY,0.7917769898592588
CXCL9,GBP5,0.9879977241732567
CD22,PTPRC,0.9840263935231869
CXCL3,CXCL5,0.8969095528330899
CD19,THY1,0.8986314780087472
GNB2,RGS13,-0.8365733405543486
ICOS,PTPRC,-0.95020891902564
AKT1,CHUK,0.9543350619669904
C3,PLAU,-0.9103097143763345
CYP2J2,CYP4F2,0.9624311760164409
ACKR3,CXCL8,0.7508267291447929
BTK,PIK3CD,0.8579810670078356
FCRLA,MS4A1,0.9803188275425164
CCL17,IL33,0.8827603687884142
GABPA,TFB2M,0.8487161395860733
CD19,TNFRSF9,0.8959183322415991
ITGA5,ITGAL,0.7277982698021871
CD79B,TNFRSF13C,0.9401465224930611
CD19,VPREB3,0.9108234636715767
EAF1,POLR2E,-0.876902889722561
GNLY,TIGIT,0.7718143069093342
SELENOI,SELENOP,0.7735487497702801
PLAU,TIMP1,-0.8112402120425168
CST7,PTPRC,0.8565712258069739
FSCN1,ZYX,0.7089007643955426
ITK,RHOH,0.9202933830563543
GZMB,NKG7,0.824151465479845
ICOS,SELL,-0.9202753360568876
APOA4,C3,0.8920569362437589
SERPINE1,TIMP1,0.8343185921435324
CCL17,IL16,0.8398402477436397
CD27,CD52,0.8669469221126985
CD9,ITGA5,-0.9204468041443828
EPSTI1,IFI44,0.7016678699578625
PCK1,PDK4,0.7392781560513376
GPT,TGFB1,0.8717384783804645
APOE,TYROBP,0.7916593700168335
ARSB,ARSL,-0.8923090050205356
PDCD1LG2,TIGIT,0.7707449971179133
IL27RA,OSM,-0.7404941415607582
NDUFA13,SDHC,-0.9291564999987171
RPL39,SEC61G,0.7502618244003171
MADCAM1,SELL,0.8656105953916076
C3,LTF,0.9753506678008468
IMP3,MRPL36,-0.9115652533692578
CD38,TNFRSF9,0.8309108612185283
CYP2C19,MGST3,0.9280062097202452
CCR7,PTPRC,0.9767988088135257
CYP2C19,GSTA2,0.9564911277490156
RTN4R,ZDHHC8,-0.848448424976026
ATF3,EGR2,-0.7437922405621709
CD7,FCGR3A,0.7065253912471432
CD7,FCGR3B,-0.9006907750885688
CASP9,MMP9,-0.901055356408336
CD19,CD27,0.9721553624742303
CCR7,S1PR1,-0.9015613121445409
CASP9,HMOX1,-0.8006243624515891
CCL2,FCGR2A,0.7414970152137312
ACKR3,CCL21,-0.7547724893150161
CD37,CD53,-0.8028522063005105
PFN1,WAS,-0.8651381980557006
GNB2,NRAS,0.9664247246434128
PTPRC,VCAM1,0.9437785433874452
AIM2,SP140,0.9202193316005353
CXCL10,CXCR2,-0.7901731005815157
FCGR3B,MME,0.9355157161560217
RPS4X,RPS7,-0.948719690460942
CD19,FCER2,0.9662442835750067
CXCL13,MMP9,0.9578557220606474
AKT1,TXN,0.967449132713452
CD22,MME,-0.7641457627029551
CDH1,PTPRC,-0.7272262653080503
ATF3,HSPA1A,0.7874993079399927
CCL19,TNFSF13B,0.9587510728894029
F13A1,VWF,-0.8327867765736219
CXCL8,FPR1,-0.8092268815580754
CD83,LAMP3,0.9239780222009479
CD19,SPIB,0.9393274873084708
DERA,TKT,-0.9691860041142895
PCDH11Y,RPS4Y1,0.7731610292312076
ANK1,DTX1,-0.7231730627134805
RPS7,SELENOP,0.7327628466460484
IL20RA,OSM,0.8646609335567997
CD79B,PTPRC,0.9348464300100205
BAX,CLU,0.8155923197418936
MT1M,MT1X,0.7185873557453275
CD207,CD83,-0.7081788680257125
CD79A,TCL1A,0.8742968879651077
MT-ND6,NDUFB3,-0.852044168031805
FCGR2A,PLCG2,0.7026904841598125
CD27,TNFRSF9,0.842888764689986
SNRPA1,SRSF1,0.9168569497880056
CD52,LY86,0.959326350806206
CCR7,LTB,0.9668307961954987
CA2,CA9,0.9275558042563924
IL23A,IL2RA,0.7203171816940822
CD28,CD5,0.9322715591201647
ACKR1,CXCL8,-0.7798667721106879
FZD7,SDCBP,0.9411381384827894
ALYREF,PPIL1,0.971948742818581
CCL13,CXCL8,-0.8013557229751662
CR2,PAX5,0.9348012090817766
IL1B,SERPINE1,0.7135148291972097
CD79A,THY1,0.8638837166528718
CHMP5,VPS28,-0.9588018035078325
SI,UGT1A1,0.7912867606557573
SEC61B,SPCS2,0.8930559077830957
PLEK,RGS1,-0.8223501422282454
CD22,CXCL9,0.8398066149394694
CXCL9,LTA,0.7182451805420699
CLDN7,MUC2,0.7388767426242479
PLAUR,SERPINE1,0.7862966818797026
APOE,C1QC,0.8063941666446666
MAOB,SLC6A4,0.9229801317615928
ITGB2,PTPRC,0.9119436779305906
CD79A,VPREB3,0.9352291901286504
FABP2,MLXIPL,-0.8989733590944156
IDO1,IL4I1,0.819611600905439
DPP4,IGF2R,0.75426845034141
PLAU,PLAUR,-0.7272900402328463
PTPRC,RAC2,0.9175897375249283
HLA-DOB,VPREB3,0.7929342294803959
