geneA,geneB,weight
CXCL3,CXCL6,0.8840627165758751
LY9,SH2D1A,0.8898717754019448
NKG7,TYROBP,0.8259202749563386
JAK3,PTPRC,0.7484293947998217
CD4,CD9,-0.7087728305555075
CDA,PNP,0.7778416792117337
PLA2G12B,PLB1,0.9095659197579595
CYP2C9,CYP4F2,0.7215289577041074
CCL20,CXCL3,0.9148000843661949
CPS1,OAT,0.8727807320103489
BEST4,OTOP2,0.7414957532200481
ADAM15,SRC,0.7096089804109865
MTTP,NPC1L1,0.9140684170097667
CD40,MS4A1,0.7586088331848027
FCGR3A,GZMA,-0.7043938798470387
LCN2,SAA1,0.7025415484851416
DDX3Y,KDM5D,0.9344002617921565
NAPRT,PNP,0.81317875937851
CXCL8,PLAU,0.9405811306761406
BACH2,LEF1,0.9618293598557239
CCL19,VCAM1,0.7767167850084324
CXCL1,TIMP1,-0.706605080774407
KDM5D,ZFY,0.925873228362848
CXCL6,IL1B,0.900902695136552
CASP8,DFFB,0.8602639728656738
MMP3,SAA1,0.742926893169579
APOA4,APOD,0.9526793876476328
HCST,NKG7,0.7564158818454768
CD38,FCGR2B,0.794328711080253
CXCL1,CXCL3,0.9750626273227979
MT1X,MT2A,0.7483354524179081
SRC,TAC1,-0.7816106213542715
CXCR1,IL1B,0.8206947718774275
CD22,CD28,0.8558945459066903
MYL9,SRC,0.8326207343934762
CD3E,HLA-DQA1,0.774881922025575
FABP6,SLC51A,0.9733181583733489
CD19,CD52,0.7956780327977656
CCK,TAC1,-0.747259057476222
EGR2,FOS,0.7920636369557895
APOB,MTTP,0.9700613331356355
ENPP3,NAPRT,0.9201970941023428
CCL15,CXCR2,-0.7311823549171831
DDX3Y,USP9Y,0.9530185083624796
IRF8,PAX5,0.8326337161728167
IFI44L,MRPL36,0.7403007920311566
CD79A,HLA-DOB,0.7076651435945257
PDCD1LG2,PTPRC,0.8098550478742498
CARD11,ITK,0.926345546394315
CD4,LILRB1,0.8112405407599841
ANPEP,CD4,0.7339665351601002
CYP3A4,GSTP1,0.9704353804174543
GUCA2A,TMIGD1,0.9283306995877306
CCL2,CXCL5,0.8389421653909364
CD274,IL1B,0.8628058193568563
IL1B,SOCS3,0.9235187591402454
PLA2G10,PLB1,0.7353747485181598
RPS4Y1,USP9Y,0.9232443746470161
ALDOB,SLC2A2,0.8900814233325623
CXCR1,FCGR3B,0.8650482508700468
AICDA,PAX5,0.7821502263743946
CD3E,FCGR3A,-0.7371441546778225
CCL20,CCL8,0.9619198155643662
ATF3,DUSP1,0.9597882864632159
CCL8,CXCL3,0.9342900648582867
MNDA,TLR8,0.8164682484532503
OSM,OSMR,0.7558090823119412
APOE,LILRB4,0.729333801832294
CTLA4,IL2RB,0.8346121679962053
EIF1AY,ZFY,0.8653830925343845
CXCL9,GBP5,0.8607498809577929
CD22,PTPRC,0.904824435111343
CXCL3,CXCL5,0.922933015781078
GNB2,RGS13,0.8777507523342007
HLA-DQA1,SLC26A3,0.9514527065147752
ACKR3,CXCL8,0.7184938011133553
BTK,PIK3CD,-0.7015987326952052
FCRLA,MS4A1,0.9613560074602951
CCL20,CXCL8,0.9284686206323559
GABPA,TFB2M,0.920655244788098
ITK,PLCG2,0.8580647211112813
ITGA5,ITGAL,0.7134762705911654
CD79B,TNFRSF13C,0.9065498994706859
EAF1,POLR2E,-0.8916355631242902
NTS,PYY,0.7510231290821999
FOXF2,TPPP,-0.7522793593298871
ABCB1,UGT1A1,0.9156557635722633
ITK,RHOH,0.961266533247499
APOA4,C3,0.7031264064607756
CD9,ITGA5,-0.7801046268588845
CXCL1,PLAUR,0.7147245956377698
GPT,TGFB1,0.7824122957600813
GABPA,MYC,0.7619683966855785
ARSB,ARSL,-0.7608936747633799
NDUFA13,SDHC,-0.7674767990426841
PKLR,TKT,0.8341426197209525
C3,LTF,0.7282051895823978
IMP3,MRPL36,-0.7454286641521133
CD38,TNFRSF9,0.8560164711215262
CCR7,PTPRC,0.8823170972910162
CD48,ICOS,0.8395782310538821
GUCA2A,SLC26A3,0.8728409673360804
ATF3,EGR2,0.718624631603362
CD7,FCGR3A,-0.7625254457583458
CCR7,S1PR1,0.8137637395084505
GNB2,VIPR1,-0.7382150326626958
GNB2,NRAS,0.950722772478286
CYP2D6,UGT1A1,0.9102454405060847
AIM2,SP140,0.7949873792088952
CXCL10,CXCR2,0.7711250227588542
CD19,FCER2,0.741013131809334
CXCL13,MMP9,0.8033638157518488
CCL4,CXCL8,0.7224082554517982
CD40,FCGR2B,0.7071056472011957
CD83,LAMP3,0.8943060477958676
CD19,SPIB,0.7099773213833854
PCDH11Y,RPS4Y1,0.7731610292312076
CCL13,CCL8,0.9765800696936889
APOA1,CD36,0.9039852541038537
CD79B,PTPRC,0.8953297643614891
ABCG5,ABCG8,0.7951727199107219
MT-ND6,NDUFB3,-0.7674725565350362
CD4,TGFB1,0.8101969768969697
SNRPA1,SRSF1,0.8464785920279602
SERPINA1,SLPI,-0.7900304176307316
ABCG2,CYP2D6,0.9332011577617648
CCR7,LTB,0.9222920598861185
CD28,CD5,0.8664095917392551
ALYREF,PPIL1,0.7206659012675259
CCL13,CXCL8,0.9386814006643042
CR2,PAX5,0.9727447139827989
GUCA2B,PYY,0.9440760883831466
CYP3A4,PLA2G10,0.7284803453913942
SI,UGT1A1,0.8529342575417381
SEC61B,SPCS2,0.9024480725169833
APOE,C1QC,0.7615631534026586
ITGB2,PTPRC,0.8256234389965238
APOC3,SLC2A2,0.8421912806000251
PTPRC,RAC2,0.8453649663387621
S1PR1,SELL,0.7047445402214456
REG1B,REG3A,0.8430537250433511
PIK3CD,PREX1,0.8161927782273332
IGFBP2,TGFB1,0.7312027889325244
HSPBP1,RPS10,0.815340771810349
CCN1,DUSP1,0.9531424018094278
FOS,SOCS1,0.7286968412314148
CD1C,CD79A,0.7843095565730738
IL1B,S100A8,0.8105321941055829
CD38,CTLA4,0.7734975975921929
CES2,UGT2B15,-0.7803934731237079
ABCG2,SLC15A1,0.9644774374017411
ICOS,IL2RB,0.7890541876014774
CYP3A4,HSD3B2,-0.8340307500219962
FN1,SRC,0.880307137038169
PAX5,RHOH,0.9743083696692918
ANPEP,CXCL8,-0.9416545465700079
FCGR3B,IL1B,0.857247537279862
CCL19,CD83,0.9396119068204792
CD69,FCGR3A,0.7402366421926283
CD38,CR2,0.8264944261870711
CXCL8,OSM,0.9635643338140074
AKR1C1,UGT1A1,0.8666961385527298
IL1B,S100A12,0.8096771990676461
CD79A,FCER2,0.8104069427378328
SLC15A1,SLC28A2,0.8514898054096304
EIF4A3,SRSF1,0.9026514303535038
PIK3CD,RAC2,0.8138663209354944
COL6A2,ITGA5,0.8280618264176852
CXCL5,MMP3,0.749395600053387
NDUFB3,SLC25A23,-0.7032129928604414
IMP3,RPL26,0.8837553215393132
CLDN15,CLDN8,-0.86836384827205
CD40,CD5,0.8959356010772274
CXCL8,FN1,-0.9168291717765684
PIK3CD,PLCG2,0.7852950394706331
FCMR,VPREB3,0.95122528722545
GBP1,GBP5,0.8170156767979343
CCR7,ITGB2,0.7172384279826018
APOB,TM6SF2,0.9668524636491302
CR2,MS4A1,0.84085502767158
RPS10,SELENOP,-0.7345938613845057
CH25H,CYP7B1,0.7902132460893322
EIF1AY,MRPL36,-0.7701389118919212
IMP3,LOC102724159,0.9688269041975802
CCN1,EGR2,0.841321835018117
ALYREF,LEF1,-0.7092761070736112
PTPRC,TNFSF13B,0.8117331153995911
HLA-C,LILRB2,-0.8788095778018167
OSM,SOCS3,0.9380824633673909
CCL2,CCL20,0.960240642374319
CCL20,CXCR2,0.8230851994088876
MLXIPL,PKLR,0.9130853901829218
CXCL8,IL11,0.7971281685029089
S1PR1,SRC,-0.700643305816419
CD5,CD69,0.7966341195575322
CLDN18,CLDN8,0.9467839149474522
DEFA6,PLA2G2A,0.9532962922698451
CD4,CXCL2,-0.7020839333256096
CCL13,CXCR1,0.7757370572707506
CCL21,CCR7,0.9286654986400209
BTK,CD40,-0.7736854041917183
MYC,RHOH,0.7444695915936699
CENPA,KIF18B,0.9223422521035974
FCGR3A,FN1,-0.9240041698132742
IL1B,IL1RN,-0.8324608324867155
NRAS,RASSF5,0.8489927706783658
CCL17,CCR7,0.7924856836727169
FCGR3A,GZMB,-0.7427061961334914
AQP9,FCGR3B,0.8775278777913822
DUSP1,EGR2,0.709391355285322
CYP3A4,SLC6A4,0.9445257319437089
LTA,LTB,0.9551067462213244
HKDC1,TKT,-0.8111590434235869
CYP2D6,GSTP1,0.9087184718598308
FCGR3A,LILRB2,-0.8811965745153829
CD40,VCAM1,0.9724209553340067
GPT,UGT1A1,0.9612016579274903
ANPEP,FCGR1A,-0.9297753780950234
APOC1,APOC3,0.9913596245423181
GPD1,PLB1,0.942367058554028
LILRB2,LILRB4,0.7766537376636738
IL1B,SERPINA1,-0.7931880904818983
ITK,PTPN6,-0.8509841841811936
CD274,CXCL1,0.8744314571697586
FERMT3,WAS,0.8022109496726343
CD38,TNFSF13B,0.7155098056958036
CD5,SELL,0.8598146548804396
IMP3,RPLP0,0.836804612121344
LPCAT1,PLA2G12B,0.7350100943920008
CD22,CD38,0.7594932973918167
DEFA5,REG3A,0.9837214975472055
CCL20,SRC,-0.9201554422809187
HSPBP1,RPS28,0.8441070561574606
CD38,ICOS,0.8218409650476713
CCL4,CXCR2,0.7037835196420474
CD36,SCARF1,-0.7247618616021296
SLAMF6,TIGIT,0.7152713181361381
CD36,MTTP,0.9096422908894096
HLA-DRB1,HLA-DRB5,0.7488270017188524
GNLY,NKG7,0.7580836136924131
FCGR1A,MME,-0.7886368442766195
LILRB2,TYROBP,0.9071769264842237
PKM,RPS28,0.9549821667877179
IFNGR1,NRAS,0.8265443267582914
LDHD,PKM,0.9123963943126957
MYL12B,SRC,-0.7597265537951929
MLXIPL,MTTP,0.9731441954109026
IL1B,MMP3,0.776649261742137
CXCL1,SRC,-0.816815760035636
CD28,SH2D1A,0.8406266420066503
PKLR,RPL26,0.8476212373028691
RPL41,RPS10,0.7181824090198161
CCL13,CXCR2,0.7596839017387078
RPS10,RPS28,0.836188892027542
CSF2RB,PTPRC,0.7064936655748446
NR0B2,SRC,0.9280669244872224
CXCR2,PROK2,0.8331600096180276
FCGR1A,SRC,-0.8088519581543107
APOA1,FN1,0.9614813559408368
LGR5,MUC2,-0.7088623101282467
CLDN18,CLDN7,-0.9118957511395808
CENPA,RCC1,0.888408905758526
SLC51A,SULT2A1,0.7764156055942752
NDUFA13,SRSF1,-0.8147737573731958
FABP1,MTTP,0.8006374096645378
ABCG5,MTTP,0.8692778777225467
CHST2,LUM,0.7405798474726498
MRPL39,MRPS28,-0.7290788052643177
CCL2,VCAM1,0.8236013756840874
EBF1,PAX5,0.9041876701766983
EIF1AY,RPL26,0.9073861450955156
CXCL5,MMP1,0.7131444122205866
CD40,CXCL8,0.7559214745629055
CLDN15,CLDN18,-0.9515751899189823
IFITM2,IFITM3,0.9557973810868813
ITGAL,VCAM1,-0.8607000792957089
CLIC1,S100A11,0.7570109516206428
CD4,PLB1,0.8151561282354856
ALDOB,HK2,-0.7717530377408088
DPP4,MGAM,0.7540631129509684
IL1B,TLR8,0.8914810065599463
CST7,NKG7,0.7031829939798672
SH3BGRL3,TMSB4X,-0.72813286611139
ANPEP,CXCR2,-0.8559640325974647
APOA1,APOB,0.9731293143032789
DGAT2,MOGAT2,0.9154074043953037
ABCC2,UGT2B7,-0.9498006117168029
P4HA1,PYCR2,0.7849042630608177
EPSTI1,IFI44L,0.8990056703733954
MUC2,MUC3A,0.7179691874613815
CH25H,SOAT2,-0.7106717765634005
ACTN4,ZYX,0.7360736441925001
ANPEP,MME,0.839723814481942
LILRB2,PTPN6,0.8320279273299672
PKLR,RPLP0,0.7821804427164235
FABP6,SLC10A2,-0.7671960842746124
FCGR1A,IL1B,0.8773693528076114
CENPA,KAT2B,0.9099786275321055
CYP2C18,CYP2C9,0.719881460871787
CD40,ITGAL,-0.7620275310800522
CXCL8,SAA2,0.8084276224830778
BGN,COL6A2,0.9689977034670015
CYP4F2,PLA2G2A,-0.7400316747193987
BANK1,CD79A,0.755460710214044
TNFRSF13C,TNFSF11,0.7914386745481344
CD28,CD69,0.7035995801277869
PLAU,SERPINF1,-0.708208236621464
CCL19,CCR7,0.9319538082284584
LRAT,RBP2,0.8772332278830945
MYC,NRAS,0.7528686647018062
APOB,SERPINA1,0.9715874822850452
RPL22L1,RPL26,-0.7051852117888602
CD274,CTLA4,0.7242372705598309
ALDOB,PKM,0.9206712013086317
CXCL10,RETNLB,-0.801478942490654
PDXDC1,RRN3,0.761476714041952
CD40,ICOS,0.8927132387748629
MYC,SGK1,-0.761648650831513
CD4,IL2RG,0.8529132864323147
APOB,PLA2G7,0.8184023832993108
CCL2,CCL8,0.9732067228615808
IPO4,SRSF1,-0.9005007001406315
EIF1AY,RPLP0,0.7914736651771437
CASP8,HMOX1,-0.7643725273795516
HLA-C,HLA-DRB5,-0.9244799440234448
SERPINA1,SYVN1,-0.8386679205503893
CD40,PDCD1LG2,0.7727584710911362
MAP2K3,TXN,0.8318707443772321
