geneA,geneB,weight
GPR183,MS4A1,0.9874991377679233
CD274,TIGIT,0.9640063378660261
CXCL3,CXCL6,-0.9520655332931841
LY9,SH2D1A,0.9841632114731318
CORO1A,WAS,0.9792509262072031
FZD7,RSPO3,0.9488779034965668
AKT1,CRTC2,0.8326719130800975
PDZK1,PDZK1IP1,-0.9257174932888994
JAK3,PTPRC,0.9871267641402425
CD4,CD9,0.9977170691771287
CD4,ICAM1,0.9559755341117915
CYP2D6,SLC35A2,-0.7574849223442335
TNF,TNFRSF13C,0.879137421598261
CCL20,CXCL3,-0.9914977822370892
CXCL1,TNFSF11,0.7572182135758745
CPS1,OAT,0.9026252675260836
ALYREF,EIF4A3,-0.8158784770014424
MTTP,NPC1L1,-0.7536363991156614
CXCR1,JAK3,-0.8844940604171676
FPR1,MARCO,-0.9081561112753533
CD40,MS4A1,0.9784459504204743
APOE,CXCL8,-0.8860363197330728
GNE,PGGHG,0.7033410931168166
DDX3Y,KDM5D,0.9344002617921565
BTLA,CD69,0.9786072090146667
EPHA1,EPHA2,0.8637333501415155
CXCL8,FGF7,-0.8578204483368486
FN1,MMP7,-0.9335710616262399
CXCL8,PLAU,-0.9944308507139744
BACH2,LEF1,0.9901879665774073
CCL19,VCAM1,0.9249436334135948
BTK,CD52,0.9760865469378066
IL1B,IL23A,0.7382916212619599
CD19,CD274,0.8981210367948077
CXCL1,TIMP1,0.7774268647057784
KDM5D,ZFY,0.925873228362848
CXCL6,IL1B,0.8885658697589089
CCL28,CXCR4,-0.9940331188572609
CXCR1,TNF,-0.7017895689733813
IFI44,IFITM1,-0.7115573487933543
CASP8,DFFB,0.9933539341429594
CCR7,ICAM1,0.9429226241790927
CXCR1,ITGB2,-0.9348120800994162
BATF,MYC,0.9521314951688166
CCL4,GZMB,-0.7321060304764407
GZMA,PTPRC,0.8042922518495362
CD38,FCGR2B,0.9792095513453721
CXCL1,CXCL3,-0.9792790477237627
APOB,CD4,-0.7773237157669148
CD36,CD40LG,0.903681079044387
APOB,VWF,-0.7398128857742559
CD19,IL2RG,0.9669938557825337
CXCL13,CXCL9,0.7949095861675602
PFN1,TLR10,0.9869695350068272
CXCR4,IL1B,0.7660171285515291
DGAT2,SREBF1,0.9238854713266041
CD40LG,CXCL1,0.7411290307631548
CD40LG,TRAF1,0.977508107325758
CD274,CD40LG,0.9658738600428785
CR1,FCGR3B,-0.9860835906701877
SNRPN,TSSC4,0.8647551869323525
CD22,CD28,0.9848790204649608
MYL9,SRC,0.7888357182460776
CD5,IGLL5,0.7215028403124104
APOD,APOE,-0.9305291246414051
CXCL8,LTF,-0.9516605350311156
MRPL13,RPL22L1,0.8945460257469223
CCL23,CCL25,0.9938086697086211
CD19,CD52,0.9755732117905774
CD4,MUC1,-0.9762631866929342
CCL2,IL15,0.9381833563113471
EGR2,FOS,0.8890899523833147
FCGR3B,LILRB1,-0.8138228628851579
APOB,MTTP,0.8893995295071615
CCL2,CCL4L2,0.955925367783915
DDX3Y,USP9Y,0.9530185083624796
FADS2,PLA2G10,-0.9873897905404981
IRF8,PAX5,0.9880156867414011
IL2RA,IL33,0.9396136215740121
FCGR2B,TNF,0.9369957251753526
CD1C,PAX5,0.9851560459524988
ACE,TAC1,-0.7555123540802933
CCL21,CXCR1,-0.8370648811875988
CD79A,HLA-DOB,0.919518676387805
MMP9,VCAM1,0.9844719656095515
PDCD1LG2,PTPRC,0.9683256459321181
RPS28,SEC61G,0.8617690461722483
EOMES,NKG7,-0.7849852867931255
CARD11,ITK,0.9811902439828853
CD4,LILRB1,0.9148409118521884
PTPRC,VWF,0.7954159614979531
CCL22,CCL4,0.8720225490419309
ANPEP,CD4,-0.9440750395850357
CCL28,CXCL13,-0.94010926365065
CD274,IL15,0.9711502975027805
CXCL13,TNF,0.8502718387087308
CCL4,VCAM1,0.9791859232611049
MMP2,VCAM1,-0.8342270589176745
AKT1,CREB3L3,-0.8716986996952978
AKT1,ATF3,-0.9948667333893922
ADAM12,MMP9,0.9703466853683473
CD38,CD52,0.9633612451742781
CDH1,RPL39,0.8493316475661634
KRT1,TRPV3,0.819837067264063
CD274,IL1B,0.8717087015597593
CCL4L2,TNF,0.8396499849447939
IL1B,SOCS3,0.8630036796990194
ACSL1,SCD,0.9515608967156901
CASP5,IL1B,-0.9253708297338143
PLA2G10,PLB1,0.9611613074976381
CD40LG,TNFRSF9,0.9806462703971919
CTLA4,JAK3,0.973216780021844
CD19,TCL1A,0.9368868823798364
RPS4Y1,USP9Y,0.7892757185060025
IFNGR1,PIK3CD,0.9040862034134166
LTB,NFKB2,0.9723358781172673
ALDOB,SLC2A2,0.954813594163379
CYP2C19,PLA2G10,-0.9749209079040743
IL1B,PTGS2,0.868644680599869
CDH1,RPLP0,-0.7347620587126302
AICDA,PAX5,0.9700835516629988
AKT1,CYFIP2,0.9471421518714498
CD27,FCGR2B,-0.9314486550584626
CD28,CD7,0.9089419106435312
CCL20,CCL8,-0.9994560322665552
ATF3,DUSP1,-0.9415441125392904
ACKR1,CXCL3,-0.9137755026518689
CCL8,CXCL3,0.944505053233222
CCL22,CCL25,0.8746644268328191
CR2,FCER2,0.9723371903196318
MNDA,TLR8,0.954829103151376
IL15,IL20RA,-0.9296835041355335
FCGR3B,PTPRC,-0.9510194362919364
OSM,OSMR,0.8710342917121159
APOE,LILRB4,0.9412784675068521
CTLA4,IL2RB,0.9879130472253068
ABCB1,CYP2C9,-0.8903750697157088
CDH1,NCSTN,0.8898374005240272
EIF1AY,ZFY,0.937339378795792
CTLA4,TNF,0.8904870022255863
CXCL9,GBP5,-0.7196660440583549
CYP2C9,CYP4F3,0.9690106387985452
CD27,CD274,-0.9130958477117734
CHCHD10,CHCHD3,-0.7734359798548444
CD22,PTPRC,0.9887930604649388
GNB2,RGS13,0.9838377889087255
ANPEP,CD5,-0.92911121847556
ALDH18A1,PSAT1,0.9358623283971507
ICOS,PTPRC,0.971603146765509
AKT1,CHUK,0.9620656434557495
C3,PLAU,0.9676306392131857
CD4,PTPRC,0.9768175855279034
ACKR3,CXCL8,-0.9881539045710795
BTK,PIK3CD,0.9892099971404446
CDH1,MUC1,-0.8588241587461647
FCRLA,MS4A1,0.994864415053544
CCL17,IL33,0.9447502381791933
CCL20,CXCL8,-0.9869801294492911
GABPA,TFB2M,0.9851389266641645
CD19,TNFRSF9,0.9461915771416242
ITK,PLCG2,0.9825224142843718
ITGA5,ITGAL,-0.7283439085032899
CTLA4,IL1B,0.7641328770492689
CD79B,TNFRSF13C,0.9922677637292104
