geneA,geneB,weight
GPR183,MS4A1,0.9776962984082445
CD274,TIGIT,0.9827858660788245
CXCL3,CXCL6,0.9823962658356166
LY9,SH2D1A,0.9836606546864263
FPR1,LILRB2,0.9877399665062584
CORO1A,WAS,0.9791527086148158
FZD7,RSPO3,0.7212395148644487
AKT1,CRTC2,0.9449016148175823
NKG7,TYROBP,0.8982091494024904
CYP4F2,PLA2G10,0.9991173171160206
JAK3,PTPRC,0.9912968605092858
CD4,CD9,0.9595289420190788
CD4,ICAM1,0.9754427055621782
CYP2D6,SLC35A2,-0.970321895835181
TNF,TNFRSF13C,0.9788654677332026
PLA2G12B,PLB1,0.9855078254106523
CD7,MME,-0.8976206814180304
CYP2C9,CYP4F2,0.9811556897400564
CYP4F3,PLA2G12B,0.7239655980933423
CCL20,CXCL3,0.7903733175535302
CXCL1,TNFSF11,0.9215633262007187
BEST4,OTOP2,0.8794147164163273
ADAM15,SRC,0.74586313578934
MTTP,NPC1L1,-0.7681106459041052
CXCR1,JAK3,0.9809381823754995
FPR1,MARCO,0.9869511099132088
CD40,MS4A1,0.9740138283546215
CXCL8,TNFAIP6,0.9901156694877821
FCGR3A,GZMA,0.9706146858698323
CYP2C18,GSTA1,0.9873559870981751
APOE,CXCL8,0.9528297954078135
LCN2,SAA1,0.7885222720801067
GNE,PGGHG,0.9344493475796108
DDX3Y,KDM5D,0.9344002617921565
BTLA,CD69,0.9853409439777541
CXCL8,FGF7,0.9900259442610891
MRPL13,RPS4Y1,-0.9278173285621362
CXCL8,PLAU,0.9889855859034578
FCGR2A,VWF,0.9839804886625453
BACH2,LEF1,0.9905799384061653
JUND,MYC,-0.947447265674043
CCL19,VCAM1,0.9506850592708607
BTK,CD52,0.9774300447203376
CYP4F2,UGT2B17,0.9520515022356133
IL1B,IL23A,0.9780198427696544
CD19,CD274,0.8300714911333802
CXCL1,TIMP1,0.9867708049147128
KDM5D,ZFY,0.925873228362848
CXCL6,IL1B,0.9893041105699393
CXCR1,TNF,0.9843592362245455
CA9,CXCR4,0.9917026747862295
CASP8,DFFB,0.9927431270957288
CSF3R,SOCS3,0.9873622681188268
CCR7,ICAM1,0.9861615964316451
CXCR1,ITGB2,0.9924839353015023
MMP3,SAA1,0.9701097441811537
BATF,MYC,0.9860230313058034
LYL1,SPI1,0.7664158474032684
CCL4,GZMB,0.9877529085781058
GZMA,PTPRC,0.9756784546538319
COL18A1,LAMA1,-0.9737319197741569
HCST,NKG7,0.7917042595499052
CD38,FCGR2B,0.9880120200735162
AKT1,TIMP1,0.9853765185582023
CXCL1,CXCL3,0.9862135543860336
APOB,CD4,-0.9644097373949159
APOB,VWF,-0.9804593109485481
ARHGDIG,RAC2,-0.9554418662726601
CD19,IL2RG,0.9501828942429502
CXCL13,CXCL9,0.7769154532657461
ALDH1A2,BCO1,-0.8725941893918124
PFN1,TLR10,0.9809648209457722
CXCR4,IL1B,0.9832863686180248
GAS6,SOCS3,0.9759459657163545
CD40LG,CXCL1,0.9167367403699761
CXCR1,IL1B,0.9914746515549347
