geneA,geneB,weight
GPR183,MS4A1,0.9388010944272125
CXCL3,CXCL6,0.9351518688845448
GSTA2,GSTP1,0.8766106447719647
CORO1A,WAS,0.8101204402804015
AKT1,CRTC2,0.7826564940558649
NKG7,TYROBP,0.7242041172643896
JAK3,PTPRC,0.7862530373438609
CD4,ICAM1,-0.7907171609345406
CDA,PNP,0.7538487087621952
CYP2D6,SLC35A2,-0.867439393205552
CCL20,CXCL3,0.9052365901195791
ALYREF,EIF4A3,-0.7827350036225529
BEST4,OTOP2,0.7395492540882592
ADAM15,SRC,0.9576176288041395
FPR1,MARCO,-0.7806471224892602
CXCL8,TNFAIP6,0.8948499128822048
FCGR3A,GZMA,0.9154713892968952
CYP2C18,GSTA1,0.9517576849091766
LCN2,SAA1,0.9337268256002215
GNE,PGGHG,0.8090595291411159
DDX3Y,KDM5D,0.9515119026406416
FN1,MMP7,-0.8898894866148156
MRPL13,RPS4Y1,-0.7226277494896594
NAPRT,PNP,0.853709550678927
CXCL8,PLAU,0.709749483257607
BACH2,LEF1,0.8978655313348175
CCL11,CCL15,-0.9975383638730637
JUND,MYC,-0.75142034920635
EIF1AY,RPS4X,0.7059255955307744
BTK,CD52,0.9469520711705323
CYP4F2,UGT2B17,0.7915744738499823
LPCAT4,PLA2G2A,0.9877736340066463
CD19,CD274,-0.8606851296153007
KDM5D,ZFY,0.9582247545889233
CXCL6,IL1B,0.7669296886653518
CCL28,CXCR4,-0.7082468383288784
CXCL13,SRC,0.8102670292995428
CASP8,DFFB,0.8891916959455228
MMP3,SAA1,0.8819865648784891
COL18A1,LAMA1,-0.8163423593274388
HCST,NKG7,0.7719047114156827
APOB,CD4,0.8952565336913649
MT1X,MT2A,0.976740602329111
CD19,IL2RG,0.9728319118599447
CXCL13,CXCL9,-0.9594055805630989
ALDH1A2,BCO1,0.9283164470129447
CD40LG,TRAF1,0.8029044625961226
CD274,CD40LG,-0.9196514355132062
SNRPN,TSSC4,0.9412758574786647
CD22,CD28,0.9350148103499223
MYL9,SRC,0.8448627845229721
CD3E,HLA-DQA1,0.7469745409126827
MRPL13,RPL22L1,0.9673286749231828
CD19,CD52,0.9795816672755293
CD4,MUC1,-0.8881659164054947
EGR2,FOS,0.821006675731038
DDX3Y,USP9Y,0.8408012417942072
CD40,FCGR2A,0.7934191573761288
CD1C,PAX5,0.8931700229341264
CD79A,HLA-DOB,0.7869388992663322
PDCD1LG2,PTPRC,-0.9183574688034379
CCL11,CXCL9,0.8459057691807177
CARD11,ITK,0.7872619142677649
ANPEP,CD4,0.9350068484787536
CTLA4,CXCL9,0.7105932988273636
CCL28,CXCL13,-0.8380456070940142
GUCA2A,TMIGD1,0.9523770548277901
GDF15,SERPINE1,-0.7608487583040754
AKT1,CREB3L3,-0.9190441182805498
AKT1,ATF3,0.8552707492855022
CD274,CD3E,-0.8193987233776067
KRT1,TRPV3,0.8246934402204072
CD274,IL1B,0.7963228389456879
IL1B,SOCS3,0.8286588027235605
EEF1D,IMP3,-0.8099616508091411
CYP2B6,UGT2B17,0.8986469326571617
RPL39,RPLP0,0.9713225543278715
GNG2,RASD1,-0.8052096694208345
ACSL1,SCD,0.7677041495885559
CXCL10,LTA,-0.8802730821040375
CASP5,IL1B,0.7760080266779669
RPL22L1,RPS4X,-0.8991412551589647
RPS4Y1,USP9Y,0.9665726044279825
SDHB,SDHC,0.9580203487800771
