geneA,geneB,weight
GPR183,MS4A1,0.7851442869443601
LY9,SH2D1A,-0.991711809592612
GSTA2,GSTP1,-0.7184119436361401
FPR1,LILRB2,0.9803140650850435
CORO1A,WAS,-0.9873320940692705
AKT1,CRTC2,0.9382151087630001
NKG7,TYROBP,0.9499165523419326
JAK3,PTPRC,-0.8879904865528533
PLA2G12B,PLB1,0.9769545713377952
CYP4F3,PLA2G12B,0.9779339496413908
CXCL1,TNFSF11,-0.8563367117653892
CPS1,OAT,0.7296921801144347
ADAM15,SRC,-0.9998312253768569
FPR1,MARCO,0.8005433607845837
CD40,MS4A1,0.8450211263726558
CXCL8,TNFAIP6,0.9286244654643034
FCGR3A,GZMA,-0.9212849616697533
CYP2C18,GSTA1,-0.7448690482332153
DDX3Y,KDM5D,0.9725892333454099
BTLA,CD69,0.9188629991046553
CXCL8,FGF7,-0.9486647058080472
FN1,MMP7,0.9294132814430459
FCGR2A,VWF,0.7781719163263193
BACH2,LEF1,0.9644382380733927
CCL19,VCAM1,0.7697030414416584
CXCL1,TIMP1,0.7718411135468335
CASP8,DFFB,-0.9671414582887754
MMP3,SAA1,0.9418417733769682
BATF,MYC,-0.8565272875340764
LYL1,SPI1,0.9084392882231588
GZMA,PTPRC,0.7724736568284305
COL18A1,LAMA1,-0.7427515353309904
HCST,NKG7,-0.7922857052298736
CXCL1,CXCL3,-0.9530324647965409
CD36,CD40LG,0.7300836262318897
APOB,VWF,0.7314417480495825
ALDH1A2,BCO1,-0.8342270434617001
DGAT2,SREBF1,-0.8408634894738107
CD40LG,CXCL1,-0.7830251899754059
CD40LG,TRAF1,0.9365411992842972
CD22,CD28,0.8337359158640029
MYL9,SRC,-0.8516526860518311
CD3E,HLA-DQA1,0.7217361449187161
FABP6,SLC51A,0.8041878782191363
MRPL13,RPL22L1,0.7578051681287422
CD19,CD52,0.8549816669109421
ENTPD8,PDE4B,-0.8005638331930104
CCL2,IL15,0.7102696606344645
CCK,TAC1,0.861155738264997
ENPP3,NAPRT,0.8316604543768241
CTLA4,SRC,-0.7276753139047485
DDX3Y,USP9Y,-0.8656794305949765
IL2RA,IL33,0.8359259680453942
CD40,FCGR2A,0.7398214293642706
TREM1,TYROBP,0.8764777770354389
EOMES,NKG7,0.9825391805254124
