geneA,geneB,weight
HK2,PKM,-0.9576481747216926
GPR183,MS4A1,0.9887028077159917
LY9,SH2D1A,0.9702322913156174
GSTA2,GSTP1,0.9406653921586432
FN1,PLAUR,-0.9188926518516524
AKT1,CRTC2,0.9199167493377448
JAK3,PTPRC,0.985479517125035
CD4,CD9,-0.899633873711185
CD4,ICAM1,0.938770035982774
CDA,PNP,-0.7703498284179202
TNF,TNFRSF13C,0.8562490919002239
PLA2G12B,PLB1,0.7655991175313346
CYP2C9,CYP4F2,0.8903092613180523
CCK,CDH1,0.9602543500010853
CXCL1,TNFSF11,0.9256048276158824
CPS1,OAT,0.9339910184226045
ALYREF,EIF4A3,-0.9508587625431916
ADAM15,SRC,0.984732548901061
CXCR1,JAK3,-0.863443442307369
CD40,MS4A1,0.8464876454236958
CXCL8,TNFAIP6,0.8948499128822048
FCGR3A,GZMA,0.7329474852711009
APOE,CXCL8,-0.93426737463835
DDX3Y,KDM5D,0.9533319830916989
BTLA,CD69,0.9625598685076698
CXCL8,FGF7,-0.9757995510735687
MRPL13,RPS4Y1,-0.9700200554254078
NAPRT,PNP,-0.8385876587597139
CXCL8,PLAU,0.8267417462478034
BACH2,LEF1,0.9894623833304194
CCL11,CCL15,0.7469993146738996
EIF1AY,RPS4X,0.9821891695332501
BTK,CD52,0.9876260614406861
CXCR2,GRK2,0.8355813448182394
CCL4,HLA-DRB1,0.8431589227844805
CXCL6,IL1B,0.7067329407425683
CCL28,CXCR4,0.9116652974658804
CA9,CXCR4,-0.9429544595206265
CXCL13,SRC,0.967789340059192
CASP8,DFFB,0.8522643657097451
CSF3R,SOCS3,0.7341549754789083
CCR7,ICAM1,0.898042021269532
BATF,MYC,-0.9107303086128947
APOA4,APOD,0.9418778513781877
LYL1,SPI1,0.7042533392334904
CCL4,GZMB,0.9062241752788622
HCST,NKG7,-0.9634553544340143
CD38,FCGR2B,0.9398368313566585
CXCL1,CXCL3,-0.7939384972589082
APOB,CD4,0.9039727818181498
MT1X,MT2A,0.9269404448357604
APOB,VWF,0.769485879535335
ARHGDIG,RAC2,0.8810591799916367
CD19,IL2RG,0.9847754131516026
CXCL13,CXCL9,0.8739333032927451
SRC,TAC1,-0.9502142231042255
PFN1,TLR10,-0.9550172385881887
CXCR4,IL1B,-0.9100350726802922
GAS6,SOCS3,0.8915667145371277
DGAT2,SREBF1,-0.7134380754305022
CD40LG,CXCL1,-0.7210761909188627
CD40LG,TRAF1,0.8032649164900535
MUC17,MUC5B,0.7590327891296922
SNRPN,TSSC4,0.9857260212139742
CD22,CD28,0.9637414673167958
CD5,GZMB,0.835303899787249
MYL9,SRC,0.868234399300274
CD3E,HLA-DQA1,0.9433659118323515
FABP6,SLC51A,0.7552838512577628
APOD,APOE,0.9726032465015493
CXCL8,LTF,-0.9733390759313931
MRPL13,RPL22L1,0.9811332852877042
CD19,CD52,0.99347017345008
CCL2,IL15,0.9614524882238119
CCK,TAC1,0.9814415190894857
FCGR3B,LILRB1,-0.9635718767387738
CHAC1,GSTA1,-0.9167536394404496
CCL2,CCL4L2,-0.8301614863751775
ENPP3,NAPRT,-0.9646520781905957
ARHGDIG,RHOH,0.9625841836721427
DDX3Y,USP9Y,0.9919743777848922
IRF8,PAX5,-0.8889639541703716
IL2RA,IL33,0.9482753225238422
IFI44L,MRPL36,-0.7147564702798853
FCGR2B,TNF,0.9210469850805706
CD1C,PAX5,0.9759561371476035
ACE,TAC1,0.7955617859230292
TREM1,TYROBP,0.7292022742878335
TNFRSF12A,TNFSF12,0.9711229987337662
