geneA,geneB,weight
HK2,PKM,0.7396496052932222
GPR183,MS4A1,-0.8004034535028833
CD274,TIGIT,0.7752336206734534
FPR1,LILRB2,-0.9825518236043518
CORO1A,WAS,0.9535512058957524
AKT1,CRTC2,0.9483521315237069
NKG7,TYROBP,0.9110293740836591
PDZK1,PDZK1IP1,-0.8588139759494843
JAK3,PTPRC,0.9324782942582738
CD4,CD9,0.7735537777787894
CD4,ICAM1,0.911740192248185
PLA2G12B,PLB1,0.7748162853194525
CD274,TGFB1,0.88564429047957
CD7,MME,-0.8991222700565197
CYP4F3,PLA2G12B,0.9189114267574773
CXCL1,TNFSF11,0.8338155522669598
ALYREF,EIF4A3,0.9671736174328608
BEST4,OTOP2,-0.9998665179974875
CXCR1,JAK3,-0.7057265515897069
CXCL8,TNFAIP6,0.8948499128822048
CYP2C18,GSTA1,0.7676198466684105
APOE,CXCL8,0.90746022493582
DDX3Y,KDM5D,0.9871373782643812
EPHA1,EPHA2,-0.9930130245304412
CXCL8,FGF7,0.9154489386354581
CXCL8,PLAU,0.8030860803322006
CCL19,VCAM1,0.772143061500179
IL1B,IL23A,0.8883446978757141
CD19,CD274,0.8911265834622979
CXCR2,GRK2,0.9525021953616174
KDM5D,ZFY,0.9805092094353846
CXCR1,TNF,-0.923974036738413
CD3E,IL2RB,0.9526596557135527
CASP8,DFFB,0.7560833556223314
CSF3R,SOCS3,-0.898664127074067
LYL1,SPI1,0.8693155712677072
GZMA,PTPRC,-0.8718514804939195
COL18A1,LAMA1,-0.8163423593274388
HCST,NKG7,0.7628944740797987
APOB,CD4,-0.9183215199336487
CD36,CD40LG,-0.87006691413622
ARHGDIG,RAC2,0.8779686249312877
CD19,IL2RG,0.9641417947361186
CD40LG,CXCL1,0.8824194278238034
CXCR1,IL1B,-0.9622267238292594
CD40LG,TRAF1,0.9843385149908065
CD274,CD40LG,0.9019283995433068
SNRPN,TSSC4,0.8088050279671672
MYL9,SRC,0.8392451589398937
