geneA,geneB,weight
GPR183,MS4A1,0.9767771608217107
CD274,TIGIT,0.9320942128283246
CXCL3,CXCL6,0.8718639276457563
LY9,SH2D1A,0.9121027476456571
FN1,PLAUR,0.7184016914759961
CORO1A,WAS,0.931921420073438
NKG7,TYROBP,-0.8341627312220848
JAK3,PTPRC,0.968292091040294
TNF,TNFRSF13C,0.8821464884343962
CXCL1,TNFSF11,0.9418755835920745
BEST4,OTOP2,0.8200354656002665
ADAM15,SRC,0.7035050107169057
CXCR1,JAK3,-0.8844940604171676
CD40,MS4A1,0.9733830247220069
CXCL8,TNFAIP6,-0.7459926943752683
FCGR3A,GZMA,0.8243790034856862
GNE,PGGHG,-0.7511983086081391
DDX3Y,KDM5D,0.9747743250223941
BTLA,CD69,-0.9790631121237289
EPHA1,EPHA2,-0.8833427443662167
CXCL8,PLAU,0.7954778464632849
FCGR2A,VWF,0.8318439159789462
CCL19,VCAM1,0.9383414836165691
BTK,CD52,0.9850167836021331
CXCL1,TIMP1,-0.7178345642426732
KDM5D,ZFY,0.9684498709097965
CASP8,DFFB,0.7907181917789862
CCR7,ICAM1,-0.9927328884828827
CXCR1,ITGB2,-0.8275737901360757
MMP3,SAA1,0.8830167653441952
BATF,MYC,-0.8980350615087223
LYL1,SPI1,-0.9802101050226614
GZMA,PTPRC,0.8770814981287296
COL18A1,LAMA1,-0.830909998088906
HCST,NKG7,0.8091451370543147
CD38,FCGR2B,0.9814926509344581
CXCL1,CXCL3,-0.9958341451737097
MT1X,MT2A,-0.9610846795614273
ARHGDIG,RAC2,-0.8666925921645082
CXCL13,CXCL9,0.8513652230817493
ALDH1A2,BCO1,-0.8592991860783689
CD40LG,CXCL1,-0.7986316431696645
CD40LG,TRAF1,0.8853210014976448
CD274,CD40LG,0.7792659428008003
SNRPN,TSSC4,0.905512192940174
CD22,CD28,0.9023538078675041
MYL9,SRC,0.7944476530810981
CD5,IGLL5,-0.9314070041994711
FABP6,SLC51A,-0.8982188950284423
CXCL8,LTF,-0.9599599933648851
CCL23,CCL25,0.874707766566555
CD19,CD52,-0.9903411715098736
ENTPD8,PDE4B,-0.7442782370350093
EGR2,FOS,-0.9301710829073842
CCL18,CXCL5,-0.996260290495625
ARHGDIG,RHOH,-0.9225607771649543
CCL15,CXCR2,0.9445942660054004
DDX3Y,USP9Y,0.9739213023817159
CD40,FCGR2A,0.9266118353513698
FCGR2B,TNF,0.9035997635499226
CD1C,PAX5,0.9801248100766018
ACE,TAC1,-0.9463736134539742
TNFRSF12A,TNFSF12,0.9163931625214234
CCL21,CXCR1,-0.751179832394379
CD79A,HLA-DOB,0.7029842870289597
MMP9,VCAM1,0.948351764978274
PDCD1LG2,PTPRC,0.9245124549160862
CARD11,ITK,0.9525364270096055
PTPRC,VWF,0.8006285698554546
CTLA4,CXCL9,0.8113420119689668
CCL17,CXCR1,0.7515062526905405
CD274,IL15,0.7927434206384433
GDF15,SERPINE1,0.9650478142106278
CXCL13,TNF,0.8377400668635622
CCL4,VCAM1,0.9245740004064716
ADAM12,MMP9,0.9416814672798085
CD38,CD52,0.9804709495822188
IGF2R,PLAUR,0.9054624142438701
KRT1,TRPV3,0.9682252827704209
CCL4L2,TNF,0.8266949263142152
EEF1D,IMP3,-0.8686349427018929
GNG2,RASD1,0.9500127351538142
ACSL1,SCD,0.9255165442337148
MYC,ZBTB16,-0.7231115861327323
CD40LG,TNFRSF9,0.841217208435473
CTLA4,JAK3,0.8572503095817867
CD19,TCL1A,-0.8585495533022688
RPS4Y1,USP9Y,0.9660605072879543
IFNGR1,PIK3CD,-0.8350000881868135
LTB,NFKB2,0.8971538214700554
SDHB,SDHC,0.9671032955201401
CDH1,RPLP0,-0.734292371025354
AICDA,PAX5,0.9764077471943945
CD27,FCGR2B,-0.9425252170022531
IMP3,RPL22L1,-0.8955489048863357
CD28,CD7,-0.9084411844336053
CCL8,CXCL3,0.7543932277760893
CTLA4,IL2RB,0.8859004041415862
EIF1AY,ZFY,0.9901790465529893
CTLA4,TNF,0.7376584199956772
CXCL9,GBP5,0.9482480517394518
CD27,CD274,-0.8213006970943794
CD22,PTPRC,0.9743469241658986
CXCL3,CXCL5,-0.9964044393143612
GNB2,RGS13,-0.9858678794721757
ICOS,PTPRC,0.9397726753947572
AKT1,CHUK,0.7018826527424965
C3,PLAU,-0.7893054389792802
CYP2J2,CYP4F2,-0.9931841130799561
ACKR3,CXCL8,0.767435637174666
BTK,PIK3CD,0.9871465636300142
FCRLA,MS4A1,0.9938276747450171
GABPA,TFB2M,0.896742188650207
ITK,PLCG2,0.8582354411200219
ITGA5,ITGAL,0.8899939450450313
CD79B,TNFRSF13C,0.9888006667522871
CD19,VPREB3,-0.9209881527899603
EAF1,POLR2E,0.9877456684012649
FOXF2,TPPP,-0.8219880400666981
SELENOI,SELENOP,0.7291759958440014
FCGR2B,FCGR3A,0.8948152492837634
TNFRSF12A,TRAF1,-0.7691524762581807
CD24,CR2,0.8625332223556864
FSCN1,ZYX,-0.9874521311766672
ITK,RHOH,0.9561662272790595
CD38,THY1,-0.9962219093117991
SERPINE1,TIMP1,-0.724963575867849
CORO1A,FERMT3,-0.967764023248623
CCL17,IL16,-0.986510908402705
CD27,CD52,-0.9863762232577222
