geneA,geneB,weight
MEP1B,XPNPEP2,1.0
FN1,ITGAM,1.0
HLA-G,LILRA1,-0.9999899994360952
CLDN18,OCLN,0.9999999999999948
ADAMTS4,COL3A1,1.0
IGFBP5,LUM,-0.35248927426781235
ADAMTS2,COL1A1,1.0
CD28,CD38,-0.9999999999998516
IL16,LTA,-0.9995644545202429
APOB,OLR1,0.9999992796690221
IL1A,ITGAX,-0.9995049542808343
EDN3,HCAR2,-0.9999470710785595
CXCL9,IFNG,-0.9999974481703886
CXCL9,PTPRC,0.995252941921218
DEFA5,MMP7,0.999998658888149
SLC15A1,SLC6A19,1.0
FN1,OCLN,-1.0
CCL17,CXCL10,0.9999999965490899
CCL13,CXCR1,-0.9999999912797146
CXCL10,SOCS1,0.9999999682038169
ADCYAP1,GCG,-0.9999999995834372
CCL25,CXCL3,-1.0
CCL4L2,CCR4,-0.9999999999999921
FCGBP,MUC2,-0.935250462384005
IL1A,IL6,0.9998160939122575
MMP12,TIMP1,-0.9999997177033707
PROM1,SEMA4A,-0.9999999999951583
NCF2,PRKCB,0.9999999997591237
LTF,SLC11A1,1.0
ACE2,VWF,-0.9999999999985318
ADH6,UGT2B17,1.0
HGF,MMP1,0.9999994146933239
BLK,CD19,-0.9999999999698186
LCN2,MMP9,-0.9999999343124426
HSPG2,LRP8,-0.9994025879096715
APOE,ICAM1,-0.9999999999999999
CXCL2,TNF,1.0
CSF3,LTA,1.0
CCL19,CXCL9,-0.9893598928925169
CD274,LILRB1,1.0
CD79B,CXCL9,0.999999999730255
CD40,SELP,-1.0
IGFBP5,THBS1,-1.0
BLK,TNFAIP3,-0.9999996724215727
FCAR,FCGR3B,0.9999998233076584
C3,MMP9,-1.0
CXCL10,IL1B,-0.9999999999999999
CSF2,FCGR2A,1.0
CLEC6A,FCGR3B,0.9998839421825225
HAPLN1,LUM,-1.0
ADGRE2,SCT,0.9999999999999215
NTRK2,SH2B2,-1.0
FCMR,VPREB3,0.9995507627608679
FOXP3,TNF,-0.9999999999999998
COL14A1,LUM,-1.0
COL3A1,FN1,1.0
CYP2B6,CYP4F2,0.9929771567765155
GBP4,IFI44L,-0.9816707161692881
PTGS2,TNFAIP3,0.9999999999838309
SAMD9L,TRIM22,-0.9999999999999999
DOCK4,RPS28,0.999265416329526
CCL2,CXCR1,0.9999999999999677
CHI3L1,IL13RA2,1.0
ADCY7,PKLR,-0.9999999439579944
