geneA,geneB,weight
MEP1B,XPNPEP2,-1.0
FN1,ITGAM,-0.999999999999999
HLA-G,LILRA1,-0.999999999510355
ADAMTS4,COL3A1,-1.0
IGFBP5,LUM,-0.9999999999528048
ADAMTS2,COL1A1,-0.999999999972617
CD28,CD38,0.9999999999999941
APOB,OLR1,1.0
IL1A,ITGAX,-0.9999999883692298
EDN3,HCAR2,1.0
CXCL9,IFNG,-1.0
CXCL9,PTPRC,1.0
ADAM33,SPINK5,0.9999997170068057
DEFA5,MMP7,-0.9999987041361925
SLC15A1,SLC6A19,-1.0
FN1,OCLN,0.9999999999999999
CCL17,CXCL10,0.9998261825946427
CCL13,CXCR1,-0.9999999997892229
CXCL10,SOCS1,-0.999538073105652
ADCYAP1,GCG,-0.9999985699363032
CCL25,CXCL3,1.0
CCL4L2,CCR4,-0.998449768564391
FCGBP,MUC2,0.9999999999997492
IL1A,IL6,-0.6927216789536861
MMP12,TIMP1,0.8975287439170565
PROM1,SEMA4A,0.9998696906274073
NCF2,PRKCB,0.9999999999999829
LTF,SLC11A1,-0.9999999113125907
ACE2,VWF,1.0
ADH6,UGT2B17,-0.9999999999998712
HGF,MMP1,-1.0
BLK,CD19,0.7904214888504253
LCN2,MMP9,-0.9999754089718899
HSPG2,LRP8,-0.9998192210130846
APOE,ICAM1,0.9999941269335471
CXCL2,TNF,-0.9999999999999957
CSF3,LTA,0.6923427690469419
CCL19,CXCL9,1.0
CD274,LILRB1,-0.9997215054183934
CD79B,CXCL9,1.0
CD40,SELP,0.9999999999983308
IGFBP5,THBS1,0.9999999999999253
BLK,TNFAIP3,1.0
FCAR,FCGR3B,-1.0
C3,MMP9,1.0
CXCL10,IL1B,-0.9999704101159825
CSF2,FCGR2A,-0.9999999999995981
CLEC6A,FCGR3B,-1.0
HAPLN1,LUM,1.0
ADGRE2,SCT,0.9999998290440693
NTRK2,SH2B2,1.0
FCMR,VPREB3,0.9823543249207283
FOXP3,TNF,0.9999999999998561
ANPEP,PTPRC,-0.9999933729999759
COL14A1,LUM,0.9968722476777738
COL3A1,FN1,-0.9999999982576857
CYP2B6,CYP4F2,-1.0
GBP4,IFI44L,-0.9999999998753585
PTGS2,TNFAIP3,-0.9999999999997766
SAMD9L,TRIM22,0.999067067482727
DOCK4,RPS28,0.9999999999813829
CCL2,CXCR1,-0.9999999999999855
CHI3L1,IL13RA2,-1.0
ADCY7,PKLR,0.9999999999999999
CNTFR,CSF3,0.9999999999938322
BPIFB1,MUC5B,-1.0
MADCAM1,SELL,1.0
CD14,FCER1G,-0.9999999999312601
ITGB7,VCAM1,0.9999999999768673
CTSG,LYZ,-0.9903960902421597
PHLPP2,PLEK,1.0
FCGR3A,IFNG,-1.0
CCL22,CXCR1,-0.9999981796140247
CCL2,ITGAX,-0.9999999999999951
ICOS,ITK,0.9999999980486919
FCGR3A,PTPRC,-0.6757182607977607
PADI4,VWF,-0.9999999989231305
BLK,CXCR5,0.9250442451638924
HLA-DQA2,PDCD1LG2,-0.9999999937134452
CXCL10,RETNLB,-0.7645088659197128
GZMB,KLF2,0.9999514039420189
FCRL5,MS4A1,1.0
CCR1,FCER1G,-0.9999999999999919
CD1C,CR2,0.9999999999731167
HLA-DQA2,PDCD1,0.41120054409213413
COL4A3,ITGB7,0.999999999985567
AIM2,NLRC5,0.9999998371651956
CYP26B1,CYP2B6,1.0
IL1B,SOCS3,-0.9999999984947443
CTHRC1,POSTN,-1.0
COL18A1,FN1,-0.999190082800885
CCL2,IL6,-0.9999997824774488
CD79B,CR2,0.9999999999637854
CCL20,CXCR4,0.9999999994040273
CXCL10,TLR2,-1.0
CYP2C9,CYP2D6,-0.9999979966385764
FN1,TNFAIP6,-0.9999999999999909
IFITM3,OAS2,-0.9999999999999754
CCR1,CXCL9,0.9999999999936887
NCF2,RAC2,1.0
CD79A,TCL1A,0.9999932178784322
ACE2,ITGB1,1.0
LTBP2,TGFB3,0.9999999999999997
S100A12,S100A9,-0.999999998732769
CD22,ITGAX,1.0
SEC24C,SEC31B,0.9998960006542651
CCL22,CCL4,0.9999999101330089
ITGAM,NCF2,0.9999999983694794
IDO1,ITGAX,0.9599921216396161
CXCL10,ITGAM,-0.9776875972131265
CD40,STAT1,0.9997827890174187
ADH6,DGAT1,-0.9999999997303956
CD40,CD83,1.0
CSF3R,OSM,-1.0
EGR1,ERBB3,0.9999999997499417
HIF1A,IL6,-0.999999999999999
BGN,CHAD,0.9999999999999981
ARHGAP9,SASH3,0.9999999999995367
AICDA,POU2AF1,1.0
ICAM1,ITGAX,-0.9117727337921809
ITGB2,PTPRC,0.9999999999900911
SNAI1,TWIST1,-1.0
APOB,GPT,-0.9504145421824592
AGR2,FABP2,0.9873249020018149
LY9,SLAMF1,1.0
CXCL5,ICAM1,-1.0
MMRN1,SELP,-0.9995389177695114
CD1C,IFNG,0.9999999999991888
GP1BA,ICAM1,1.0
CD19,SPIB,0.9999999999999999
CD28,CD48,0.9999999999998604
PI3,PIK3CD,0.9924536611638636
CD1C,PTPRC,1.0
HBEGF,PGF,-0.9999999964514031
APOA1,GPT,0.9999999999990118
MUC13,MUC5B,-0.9993111082930906
REG1B,REG3A,-0.9837553624017911
IL6,LTA,0.9999999999985094
APOB,PLA2G12B,-0.9194059102105223
CD5,IL7R,1.0
ICAM1,IL6,-0.9999999999999426
HCAR2,SLC5A8,-0.9710419684762027
CD72,CD79A,1.0
CCL19,IFNG,0.9999999823277584
CHGA,MUC2,0.9873523502471293
F2RL2,PRSS3,1.0
CCR7,CXCR2,-0.9964408964117181
APOA4,PLA2G7,1.0
CCL19,PTPRC,1.0
CD79B,PTPRC,0.9999999999988236
COL2A1,COL5A2,1.0
GCNT3,MUC2,0.9849030421626733
CARD11,DPP4,-0.9977154544509699
FCGR1A,ITGAX,-0.999999999997407
CXCL13,IL1B,0.9996722562533443
CD80,CEACAM5,-1.0
FCN1,FCN3,-0.9999999999980607
CXCR4,MMP2,-0.9998817290275602
CYP2C9,UGT2B7,-0.9999999999999981
EDNRA,KCNJ2,-1.0
CYP2C18,CYP3A4,-1.0
SLAMF1,SLAMF6,1.0
IL1B,TREM1,-0.999999999999998
MEP1B,NTS,-1.0
TNFSF11,TNFSF13B,1.0
SLC13A2,SLC26A2,-0.9999999999925038
SERPINE1,TIMP1,-0.9999999999878185
ERBB3,EREG,0.999934541467571
CCL11,DPP4,0.9865250749971454
FCGR1A,IL6,-0.9999999999978414
MT1E,MT1F,0.9999322763956119
BATF,CXCR5,0.9997076565095887
F5,SERPINA5,0.999999999999754
CD22,CD72,1.0
CCL4,CXCL9,-0.9906374827791556
ADH1B,ADH1C,-0.9999995290594762
HCAR2,NPY,1.0
ADCYAP1,SST,-0.999998453336442
CXCL5,MMP1,-1.0
CLDN18,CLDN8,0.9999999999999998
COL4A3,NPHS1,0.9613483287328921
CSF2,CXCL2,-0.9982992028769379
CR2,MME,-0.28667696630983697
FCAMR,FCAR,0.8985971160718347
ASAH2,SPHK1,1.0
POSTN,THBS2,-0.9999999617848521
IL2RA,IL3RA,0.99999995258707
ABCB1,CYP3A5,-0.9999999999999957
EIF1AY,TMSB4Y,0.9996269618818375
PDCD1,TNF,1.0
S100A12,SLC11A1,-0.9999998486389867
CYP2B6,CYP4F3,-0.9999999997046509
ARG2,IL1B,-0.991786829356474
CCR1,IFNG,-0.9999999999927718
CXCL8,MMP3,-0.9999999999999999
CCR1,PTPRC,0.9999999999948799
CCL21,CXCL13,1.0
CCL13,CXCL8,-0.9747847988844658
HGF,IDO1,-0.9999999998980511
CHGB,SST,-0.9999999999620919
CD5,MS4A1,0.9999999999999892
LOC102723407,MAF,0.9999999999999983
CCL11,CXCR2,-0.9999999999999991
MEP1A,XPNPEP2,-1.0
DGAT1,MOGAT3,-0.9999995836724688
CCR2,SELL,-0.8962628805164591
ALPL,SPP1,-0.9999999999999681
F13A1,VWF,0.9999999999541531
OSCAR,TNFSF11,0.9999996538765209
MT1G,MT1M,0.9999999999975693
CXCL8,FPR1,-1.0
MT1E,MT1G,0.9922428270045982
COL5A2,TNXB,1.0
HBEGF,PLAU,-0.999991889717251
CCL18,CXCL6,0.9999875830355816
CCN2,IFNG,-0.9999985996697057
IL1B,VWF,-0.999999999999948
CTSK,TNF,0.9926622902420631
CAPN3,MYOF,0.9999939901596695
APOE,SCIN,0.999999999999466
CCL28,CCR4,-0.9988673337143866
CCL25,CXCL1,1.0
CCN1,SERPINE1,-1.0
GNA15,RGS13,1.0
ITGAX,ITGB1,0.9999884815553549
COL15A1,COL5A3,-0.9999999999973468
SLC15A1,SLC28A2,-1.0
CD83,IL1B,0.9454610124275256
CRISP3,PLB1,0.9999982146230273
CCL4L2,CXCR2,-0.9999999999999997
FCAR,JCHAIN,-0.9999999999933405
FCER1G,ITGB2,-0.9999999999979051
ALDH1A2,CYP26B1,-0.9999999999996178
CD27,NCR3,0.9999999990961003
MME,MUC2,0.9999999999968404
FCGR3B,FCRL1,-0.4460608228007764
GNLY,STX11,-0.8703432372558217
LTF,SPP1,0.9617821782194245
EGR1,SNAI1,-0.9999991041368206
FCGR2A,ITGB2,-0.9999992613023168
CD24,SELP,0.999999999999975
FCGR2B,FCRL2,1.0
CCL2,CXCL8,-0.9999999999999999
CD38,CD69,0.9999999999958834
IL1B,NLRP6,-0.9999999986795137
ENTPD8,GUCY2C,-0.9999999495985189
HKDC1,KHK,0.999966042075744
LOC102723407,PIGR,-0.9999620907688066
MMRN1,VWF,-0.9999999999959998
APOA1,LTF,0.9995750838747665
KRT7,MUC2,-0.9999999998876159
CXCL10,SAA2,-0.9999999958455619
NCF2,S100A9,-1.0
CCL4,IFNG,0.9995585098466704
CCL13,CXCL9,-1.0
FCGR3B,LOC102723407,-0.8379467427255333
PDCD1,TNFRSF4,0.9999999999108558
CCR2,CXCL13,0.9999999996664193
HDC,HRH2,0.9850441608120615
CFTR,PDZK1,0.97436601718986
ACE2,SLC6A19,-1.0
KDM5D,USP9Y,0.9644614599761702
IL1B,SRGN,-0.9999999999996534
CXCL3,IL1A,0.9786781190448056
HGF,SEMA3B,0.9999999998157021
DEGS2,RIC3,-0.9996211129902116
DAPP1,PIK3AP1,0.9999997681004745
FCGR2B,ITGAX,0.9999999999996049
CCR2,TLR2,-0.9067429547445942
COL3A1,MMP7,-0.9999940176709887
C4BPB,CR1,-0.9999532802279529
IGFBP5,SPP1,-0.2842363106488136
FPR1,PTAFR,-0.9999999999999999
FCGR3B,TNFRSF9,-0.9990964964039994
C8G,PTGDS,0.9999998650407999
IFNG,TNFSF13B,-0.999999998723311
GCG,PYGL,-0.981824963475245
SI,TREH,-1.0
FCER1G,PIK3CD,0.9994021110508788
CCR2,ICOS,0.9999999982873659
CD28,IL7R,0.99999999999997
COL14A1,TGFB3,0.999999999999527
PLAUR,SERPINE1,-1.0
CXCL1,CXCR5,0.946679661947771
MMP7,PTGS2,-0.8969476204316533
FADS2,PLA2G12B,0.9999999999999917
FCGR2B,IL6,-0.999973494516828
HCAR2,HCAR3,-1.0
AIM2,TNF,1.0
IFNG,SLC11A1,-1.0
IL6,SNAI1,-1.0
FCGR3B,ICAM1,-0.9999999999999999
APOA4,APOC1,0.9999999999789645
CSF3R,IL11,-1.0
CCL2,FCER1G,-0.9999999118226174
LGR5,RSPO2,0.8525557340647557
CXCL9,FCGR3B,-1.0
THY1,TIMP1,-0.9999984675519865
ADH6,MAOA,-1.0
CYP1B1,GSTA2,1.0
CYBB,MMP2,-0.9999999999999987
FOS,HBEGF,-0.9829758517157675
GPX2,SELENOP,-0.9999999999999973
COL18A1,MMP7,-0.9999730604810955
LTA,NCR3,0.9999998213408449
CCL2,CXCL9,-0.9999999986753076
ADCY7,ENPP3,1.0
FSCN1,MMP2,-0.9999999999999921
CTLA4,TNFRSF9,0.9988741667599735
STAT1,TNFSF13B,0.9997197888113251
ANPEP,CR1,-0.9999999997942246
FCGR3B,HLA-G,-0.9999999358033186
EIF1AY,NLGN4Y,-0.9329808333853925
CXCL10,CXCR4,0.9999993076555047
IL1B,ITGAX,-0.999999999998359
EFNA1,ERBB3,-0.999999999999579
DERL3,FCRL5,0.9993732403827754
HBEGF,NRG1,-1.0
ITGAX,ITGB7,1.0
CCL22,CXCL9,1.0
CCL4,CXCL10,0.967159633877584
CD52,PTPRC,0.9999999877033928
COL18A1,COL2A1,1.0
CYP2D6,UGT2B7,-1.0
CFTR,GUCA2B,-0.9999999999770685
CTLA4,ICAM1,0.9999999998922043
CCR7,TNFRSF9,0.9999999998522298
CD274,CXCL1,-1.0
SCNN1A,SCNN1B,0.9999996906900217
CCL20,CCL22,0.9999999999995738
IFNG,ITGB2,-0.9999999999999579
MUC2,MUC5AC,-0.9999999999999999
CD22,CXCL9,1.0
IL1A,PTPRC,0.28205452330763764
NT5C2,PDE10A,1.0
SIGLEC5,TLR2,0.9999993650848148
CCL8,TNF,-0.9999999999982071
CCR7,ICAM1,1.0
CES2,CYP3A4,-1.0
AICDA,CD19,1.0
HGF,IL6,-1.0
CD28,PDCD1LG2,1.0
CD80,CXCR5,0.9999999999999946
FFAR2,SLC5A8,-0.9883713045706141
NR1H4,SLC51B,-0.999999999999979
CHGA,OLFM4,-0.9918200946111109
HBEGF,MMP9,-0.99999999741079
CYP2C18,UGT2A3,-1.0
DPP4,TIMP1,-0.2779700299511917
CD80,IL2RA,0.993305647252599
ADCY7,PDE10A,1.0
FOS,NFAT5,-0.9997528580827407
PEPD,PGC,0.999999999999511
ABCG8,NR0B2,-0.9999085234950748
IL2RA,TNFRSF4,0.9998651806397741
CCL13,IFNG,-0.999999644371693
IFNG,LCN2,-0.9938070201973602
FCGR3A,FCGR3B,-1.0
CD84,SLAMF1,0.9999998315560412
IFNG,OSMR,-0.9999877850116446
TMSB4Y,UTY,-0.9997502213237973
C4B,CLU,0.9999999999989149
MUC1,WNT2,-1.0
CSF3,CXCL3,-0.9999999999991208
CXCL1,IL1A,0.9872557504192966
NCF2,TLR2,-0.999999999999983
CXCR5,IL7R,0.9999999999999878
GCG,IL6,-0.9999998918653704
CNR2,GPR18,0.9999999960768415
FFAR2,NPY,1.0
LPIN3,LPL,-0.9858430567275052
CXCR4,TFF3,-0.63935154624308
FOXP3,SELL,0.9999999999999986
CFTR,SCNN1A,-0.9984886021110432
JAK3,SOCS1,0.988040766220637
CD22,MSLN,0.9999999999843686
DGAT1,DHRS9,1.0
ADAMTS1,AREG,-0.9999999999999999
CFI,SERPING1,-0.9982065409219714
AICDA,CXCR5,1.0
DOCK4,MRNIP,1.0
PDPN,SELP,-0.9994313393700265
GUCY1A1,PRKG2,0.9999999999999992
IL1RN,MEFV,-1.0
CXCL3,CXCL5,0.9920190663038455
CYP2B6,CYP7B1,1.0
COL15A1,COL18A1,0.9984502183448005
CD79A,CXCL9,1.0
TDRD12,TDRD6,1.0
FCGR2A,FPR1,-1.0
CXCR2,IL6,-0.9999999999999996
CCL19,CCL3,0.9999999999999437
CXCL13,CXCR4,1.0
CXCL3,MMP9,-0.9999999991074703
MUC17,MUC6,1.0
IKZF1,IKZF3,1.0
CD274,CD69,0.9999999999957893
CCL2,IFNG,0.3345196944880187
CCL2,PTPRC,-0.9992274657280302
S100A4,TWIST1,-1.0
IGLL5,MZB1,-0.9999953498690107
CSF3R,JAK3,0.9999999958979006
PROM1,SNAI1,0.9368222669766693
CD1C,FCGR3B,0.9999999865016556
HIF1A,POSTN,-1.0
C3,FN1,-0.9999999969364447
MUC12,MUC13,-0.9929705835476356
ANPEP,IL3RA,0.9999999531390482
BMP3,TFPI2,1.0
CCL22,IFNG,-0.9970719760848871
IL1B,ZC3H12A,0.98267415519698
APOB,APOC3,-1.0
CD19,VPREB3,0.9999983987941753
APOA1,LRP8,0.9999999991558167
ERBB3,PGF,0.999999999972366
CCN2,DCN,-1.0
DSG3,EVPL,0.9999999999619432
