geneA,geneB,weight
MEP1B,XPNPEP2,-1.0
FN1,ITGAM,-0.9999999999999983
HLA-G,LILRA1,-0.9999999992540146
ADAMTS4,COL3A1,-1.0
IGFBP5,LUM,-0.9999999999352146
ADAMTS2,COL1A1,-0.9999999999567208
CD28,CD38,0.9999999999999984
IL16,LTA,0.4167101737319253
APOB,OLR1,1.0
IL1A,ITGAX,-0.9999999804839055
EDN3,HCAR2,1.0
CXCL9,IFNG,-1.0
CXCL9,PTPRC,1.0
ADAM33,SPINK5,0.9999997896169744
DEFA5,MMP7,-0.9999994246975704
SLC15A1,SLC6A19,-1.0
FN1,OCLN,0.9999999999999998
CCL17,CXCL10,0.9999670058607437
CCL13,CXCR1,-0.9999999998988841
CXCL10,SOCS1,-0.9956209219615302
ADCYAP1,GCG,-0.9999985448071991
CCL25,CXCL3,1.0
CCL4L2,CCR4,-0.997465078119358
FCGBP,MUC2,0.999999999999818
IL1A,IL6,-0.5711900180470532
MMP12,TIMP1,0.9417830495813576
PROM1,SEMA4A,0.9998626656218778
NCF2,PRKCB,0.9999999999999931
LTF,SLC11A1,-0.9999998504202261
ACE2,VWF,1.0
ADH6,UGT2B17,-0.9999999999999049
HGF,MMP1,-1.0
BLK,CD19,0.841516722221467
LCN2,MMP9,-0.9999624591494022
HSPG2,LRP8,-0.9997305949453174
APOE,ICAM1,0.9999983447211456
CXCL2,TNF,-0.9999999999999952
CSF3,LTA,0.6982502993383256
CCL19,CXCL9,1.0
CD274,LILRB1,-0.9994251363012245
CD79B,CXCL9,1.0
CD40,SELP,0.999999999998895
IGFBP5,THBS1,0.9999999999999492
BLK,TNFAIP3,1.0
FCAR,FCGR3B,-1.0
C3,MMP9,1.0
CXCL10,IL1B,-0.9999343292915273
CSF2,FCGR2A,-0.9999999999990495
CLEC6A,FCGR3B,-1.0
HAPLN1,LUM,1.0
ADGRE2,SCT,0.9999997878692022
NTRK2,SH2B2,1.0
FCMR,VPREB3,0.9907180176934873
FOXP3,TNF,0.9999999999999477
ANPEP,PTPRC,-0.9999974230212467
COL14A1,LUM,0.9979117861997318
COL3A1,FN1,-0.999999999571609
CYP2B6,CYP4F2,-1.0
GBP4,IFI44L,-0.9999999998271621
PTGS2,TNFAIP3,-0.9999999999997145
SAMD9L,TRIM22,0.9994532511536017
DOCK4,RPS28,0.9999999999889516
CCL2,CXCR1,-0.9999999999999873
CHI3L1,IL13RA2,-1.0
ADCY7,PKLR,0.9999999999999996
CNTFR,CSF3,0.9999999999952537
BPIFB1,MUC5B,-1.0
MADCAM1,SELL,1.0
CD14,FCER1G,-0.9999999999708197
ITGB7,VCAM1,0.9999999999972032
CTSG,LYZ,-0.9782915513289028
PHLPP2,PLEK,1.0
FCGR3A,IFNG,-1.0
CCL22,CXCR1,-0.9999964493139966
CCL2,ITGAX,-0.9999999999999934
ICOS,ITK,0.9999999984978197
FCGR3A,PTPRC,-0.5022524953037285
PADI4,VWF,-0.9999999995066137
BLK,CXCR5,0.9949591524630189
HLA-DQA2,PDCD1LG2,-0.9999999908682339
CXCL10,RETNLB,-0.8473305809505772
GZMB,KLF2,0.9999681580517923
FCRL5,MS4A1,1.0
CCR1,FCER1G,-0.9999999999998929
CD1C,CR2,0.9999999999509428
HLA-DQA2,PDCD1,0.4882373105166769
COL4A3,ITGB7,0.9999999999923845
AIM2,NLRC5,0.9999999220791087
CYP26B1,CYP2B6,1.0
IL1B,SOCS3,-0.999999998686343
CTHRC1,POSTN,-1.0
COL18A1,FN1,-0.9995616682189559
CCL2,IL6,-0.999999786920033
CD79B,CR2,0.9999999999443766
CCL20,CXCR4,0.9999999995489602
ITGAX,STAT1,0.5303966084787743
CXCL10,TLR2,-1.0
CYP2C9,CYP2D6,-0.999998648144514
FN1,TNFAIP6,-0.9999999999999944
IFITM3,OAS2,-0.9999999999999216
CCR1,CXCL9,0.9999999999949408
NCF2,RAC2,1.0
CD79A,TCL1A,0.9999928126757001
ACE2,ITGB1,1.0
LTBP2,TGFB3,0.9999999999999998
S100A12,S100A9,-0.9999999992040839
CD22,ITGAX,1.0
SEC24C,SEC31B,0.9999746508805533
CCL22,CCL4,0.9999999147533155
ITGAM,NCF2,0.9999999995898496
IDO1,ITGAX,0.9794564986393213
CXCL10,ITGAM,-0.9397920279802461
CD40,STAT1,0.9999646675507589
ADH6,DGAT1,-0.999999999702292
CD40,CD83,1.0
CSF3R,OSM,-1.0
EGR1,ERBB3,0.9999999997544422
HIF1A,IL6,-0.9999999999999981
BGN,CHAD,0.999999999999998
ARHGAP9,SASH3,0.9999999999996512
AICDA,POU2AF1,1.0
ICAM1,ITGAX,-0.847434985157013
ITGB2,PTPRC,0.9999999999962218
SNAI1,TWIST1,-1.0
APOB,GPT,-0.9634163633187207
AGR2,FABP2,0.9861672758028064
LY9,SLAMF1,1.0
CXCL5,ICAM1,-0.9999999999999999
MMRN1,SELP,-0.999308734172023
CD1C,IFNG,0.9999999999995319
GP1BA,ICAM1,1.0
CD19,SPIB,0.9999999999999998
CD28,CD48,0.9999999999999101
PI3,PIK3CD,0.9954994169335183
CD1C,PTPRC,1.0
HBEGF,PGF,-0.9999999973675945
APOA1,GPT,0.9999999999993211
MUC13,MUC5B,-0.9993640721232763
REG1B,REG3A,-0.9967345441351564
FOXP3,TNFRSF4,0.9130201197328386
IL6,LTA,0.9999999999994007
APOB,PLA2G12B,-0.9348952898949142
CD5,IL7R,1.0
ICAM1,IL6,-0.9999999999999178
HCAR2,SLC5A8,-0.9736426009555449
CD72,CD79A,1.0
CCL19,IFNG,0.9999999928696155
CHGA,MUC2,0.9908528582689834
F2RL2,PRSS3,1.0
CCR7,CXCR2,-0.9916526787342934
APOA4,PLA2G7,1.0
CCL19,PTPRC,1.0
CD79B,PTPRC,0.999999999999793
COL2A1,COL5A2,1.0
GCNT3,MUC2,0.990769655274072
CARD11,DPP4,-0.9985913963992821
FCGR1A,ITGAX,-0.9999999999952142
CXCL13,IL1B,0.9998472610080914
CD80,CEACAM5,-1.0
FCN1,FCN3,-0.9999999999974606
CXCR4,MMP2,-0.9998237165959838
CYP2C9,UGT2B7,-0.9999999999999972
EDNRA,KCNJ2,-1.0
CYP2C18,CYP3A4,-1.0
SLAMF1,SLAMF6,1.0
IL1B,TREM1,-0.9999999999999971
MEP1B,NTS,-1.0
TNFSF11,TNFSF13B,1.0
SLC13A2,SLC26A2,-0.9999999999858764
SERPINE1,TIMP1,-0.9999999999574826
ERBB3,EREG,0.9998934621948722
CCL11,DPP4,0.9812608513771721
FCGR1A,IL6,-0.999999999996683
MT1E,MT1F,0.9999619331504904
BATF,CXCR5,0.9999548033569444
F5,SERPINA5,0.999999999999876
CD22,CD72,1.0
CCL4,CXCL9,-0.9550294654016543
ADH1B,ADH1C,-0.999999671188317
HCAR2,NPY,1.0
ADCYAP1,SST,-0.9999989387887859
CXCL5,MMP1,-1.0
CLDN18,CLDN8,0.9999999999999996
COL4A3,NPHS1,0.9801549086838856
CSF2,CXCL2,-0.9984533236752704
FCAMR,FCAR,0.945799849181472
ASAH2,SPHK1,1.0
POSTN,THBS2,-0.9999999801727434
IL2RA,IL3RA,0.9999999780567056
ABCB1,CYP3A5,-0.9999999999999947
EIF1AY,TMSB4Y,0.9996585954016677
PDCD1,TNF,1.0
S100A12,SLC11A1,-0.999999827009624
CYP2B6,CYP4F3,-0.9999999993714538
ARG2,IL1B,-0.9957497535147861
CCR1,IFNG,-0.9999999999858832
CXCL8,MMP3,-0.9999999999999998
CCR1,PTPRC,0.9999999999964798
CCL21,CXCL13,1.0
CCL13,CXCL8,-0.9844693457575697
HGF,IDO1,-0.9999999998010212
CHGB,SST,-0.9999999999671462
CD5,MS4A1,0.9999999999999932
LOC102723407,MAF,0.9999999999999967
CCL11,CXCR2,-0.9999999999999986
MEP1A,XPNPEP2,-1.0
DGAT1,MOGAT3,-0.9999996903363055
CCR2,SELL,-0.6614477284069105
ALPL,SPP1,-0.9999999999999561
F13A1,VWF,0.9999999999468766
OSCAR,TNFSF11,0.999999779801911
MT1G,MT1M,0.9999999999976539
CXCL8,FPR1,-1.0
MT1E,MT1G,0.9974589102876836
COL5A2,TNXB,1.0
