geneA,geneB,weight
MEP1B,XPNPEP2,1.0
FN1,ITGAM,1.0
HLA-G,LILRA1,-0.9999987228991384
CLDN18,OCLN,0.9999999999999913
ADAMTS4,COL3A1,1.0
IGFBP5,LUM,-0.3851470291812479
ADAMTS2,COL1A1,1.0
CD28,CD38,-0.9999999999998704
IL16,LTA,-0.9992760434077813
APOB,OLR1,0.9999990116191173
IL1A,ITGAX,-0.9998294372608408
EDN3,HCAR2,-0.9999271301974532
CXCL9,IFNG,-0.9999990993706953
CXCL9,PTPRC,0.9838528671504532
ADAM33,SPINK5,-0.43862839989987584
DEFA5,MMP7,0.999999756172213
SLC15A1,SLC6A19,1.0
FN1,OCLN,-1.0
CCL17,CXCL10,0.9999999959199456
CCL13,CXCR1,-0.999999989865985
CXCL10,SOCS1,0.999999928035601
ADCYAP1,GCG,-0.9999999998517349
CCL25,CXCL3,-1.0
CCL4L2,CCR4,-0.9999999999999853
IL1A,IL6,0.9992512444151126
MMP12,TIMP1,-0.9999996743995506
PROM1,SEMA4A,-0.9999999999972632
NCF2,PRKCB,0.9999999993340171
LTF,SLC11A1,1.0
ACE2,VWF,-0.9999999999990462
ADH6,UGT2B17,1.0
HGF,MMP1,0.9999991090056257
BLK,CD19,-0.9999999999753623
LCN2,MMP9,-0.9999999455984606
HSPG2,LRP8,-0.9998050385288311
APOE,ICAM1,-0.9999999999999999
CXCL2,TNF,1.0
CSF3,LTA,1.0
CCL19,CXCL9,-0.9880753373704122
CD274,LILRB1,1.0
CD79B,CXCL9,0.999999999549243
CD40,SELP,-1.0
IGFBP5,THBS1,-1.0
BLK,TNFAIP3,-0.9999998313821004
FCAR,FCGR3B,0.999999558695334
C3,MMP9,-1.0
CXCL10,IL1B,-1.0
CSF2,FCGR2A,1.0
CLEC6A,FCGR3B,0.9996856021877831
HAPLN1,LUM,-1.0
ADGRE2,SCT,0.9999999999999887
NTRK2,SH2B2,-1.0
FCMR,VPREB3,0.999587827459088
FOXP3,TNF,-0.9999999999999999
ANPEP,PTPRC,0.35207713886471087
COL14A1,LUM,-1.0
COL3A1,FN1,1.0
CYP2B6,CYP4F2,0.9894203747745368
GBP4,IFI44L,-0.9861525323359598
PTGS2,TNFAIP3,0.9999999999064587
SAMD9L,TRIM22,-0.9999999999999998
DOCK4,RPS28,0.9992469642069045
CCL2,CXCR1,0.9999999999999631
CHI3L1,IL13RA2,0.9999999999999999
