geneA,geneB,weight
MEP1B,XPNPEP2,-1.0
FN1,ITGAM,-0.9999999998863559
HLA-G,LILRA1,-0.9999999958880161
CLDN18,OCLN,0.9999999999999991
ADAMTS4,COL3A1,-1.0
IGFBP5,LUM,-1.0
ADAMTS2,COL1A1,-1.0
CD28,CD38,1.0
IL16,LTA,-0.9999997844600512
APOB,OLR1,0.9999999999997123
IL1A,ITGAX,-0.963596054000554
EDN3,HCAR2,1.0
CXCL9,IFNG,-0.9999970938848365
CXCL9,PTPRC,1.0
ADAM33,SPINK5,0.9999966080811127
DEFA5,MMP7,0.9132810367830551
SLC15A1,SLC6A19,-1.0
FN1,OCLN,1.0
CCL17,CXCL10,0.9795738798861358
CCL13,CXCR1,-0.9999999999999987
CXCL10,SOCS1,-0.6657344737392573
ADCYAP1,GCG,-0.9999915111270024
CCL25,CXCL3,0.999999999999996
CCL4L2,CCR4,0.9999999999995561
FCGBP,MUC2,-0.9999996261670253
IL1A,IL6,-0.9999999475813913
MMP12,TIMP1,-0.9999999999993219
PROM1,SEMA4A,0.9999996398311536
NCF2,PRKCB,1.0
LTF,SLC11A1,0.9995654818724354
ACE2,VWF,0.9999999999998592
ADH6,UGT2B17,-0.9896811694395774
HGF,MMP1,-1.0
BLK,CD19,0.9999969212139496
LCN2,MMP9,-0.9999988731438347
HSPG2,LRP8,-0.9737852631760892
APOE,ICAM1,-0.9999997306436319
CXCL2,TNF,-0.9999999995055089
CSF3,LTA,-0.999999999879344
CCL19,CXCL9,1.0
CD274,LILRB1,-0.999457831043169
CD79B,CXCL9,0.9999999999998611
CD40,SELP,0.9999999999986461
IGFBP5,THBS1,0.9987071961533925
BLK,TNFAIP3,0.9967850795378789
FCAR,FCGR3B,-1.0
C3,MMP9,0.9999999999584213
CXCL10,IL1B,0.695890913845482
CSF2,FCGR2A,-1.0
CLEC6A,FCGR3B,-0.9999999999999998
HAPLN1,LUM,0.9977000979984081
ADGRE2,SCT,0.9993901652339565
NTRK2,SH2B2,1.0
FCMR,VPREB3,-0.999999986516173
FOXP3,TNF,0.9999904108755466
ANPEP,PTPRC,0.9976231654746163
COL14A1,LUM,-0.7891642493333862
COL3A1,FN1,-0.9999999999391803
CYP2B6,CYP4F2,-1.0
GBP4,IFI44L,0.9994682737086213
PTGS2,TNFAIP3,0.999999999927504
SAMD9L,TRIM22,1.0
DOCK4,RPS28,-0.9999999998228134
CCL2,CXCR1,-1.0
CHI3L1,IL13RA2,-0.999999999999971
ADCY7,PKLR,0.9999999999768993
CNTFR,CSF3,1.0
BPIFB1,MUC5B,-0.9999999491979956
MADCAM1,SELL,0.9999999999999983
CD14,FCER1G,-0.9999999917960998
ITGB7,VCAM1,0.9967305267665859
CTSG,LYZ,-0.9999999994251241
PHLPP2,PLEK,0.9999999999999993
FCGR3A,IFNG,-0.9999999999624005
CCL22,CXCR1,0.8400940019605027
CCL2,ITGAX,0.999897032080608
ICOS,ITK,0.9999854544737097
FCGR3A,PTPRC,0.9787833975628994
PADI4,VWF,-0.9999999999188678
BLK,CXCR5,-0.9999999999964333
HLA-DQA2,PDCD1LG2,-0.9999148002799664
CXCL10,RETNLB,0.9999999739224242
GZMB,KLF2,0.9997324783000662
FCRL5,MS4A1,1.0
CCR1,FCER1G,-0.9999999999422251
CD1C,CR2,0.9999999999944607
HLA-DQA2,PDCD1,0.9999998813297569
COL4A3,ITGB7,0.9999855164065727
AIM2,NLRC5,0.9999976741153653
CYP26B1,CYP2B6,1.0
IL1B,SOCS3,-0.9999961461292202
CTHRC1,POSTN,-0.9999999999999978
COL18A1,FN1,-0.6529270594859159
CCL2,IL6,-0.9999999999998032
CD79B,CR2,-0.9995325892425219
CCL20,CXCR4,1.0
ITGAX,STAT1,0.9994700067852046
CXCL10,TLR2,-0.9999999999887135
CYP2C9,CYP2D6,-1.0
FN1,TNFAIP6,-0.9999999999804216
IFITM3,OAS2,-0.9999999999931544
CCR1,CXCL9,0.9999999998750265
NCF2,RAC2,1.0
CD79A,TCL1A,0.9999999993629107
ACE2,ITGB1,1.0
LTBP2,TGFB3,1.0
S100A12,S100A9,-1.0
CD22,ITGAX,1.0
SEC24C,SEC31B,0.9999918329125373
CCL22,CCL4,0.9999999875794081
ITGAM,NCF2,0.9999999999816852
IDO1,ITGAX,0.9999999861414097
CXCL10,ITGAM,0.9999999899164053
CD40,STAT1,-0.996982456649001
ADH6,DGAT1,-0.999999997684334
CD40,CD83,0.9365708037552655
CSF3R,OSM,-1.0
EGR1,ERBB3,0.9999999998356713
HIF1A,IL6,-0.9163669590877582
BGN,CHAD,0.999999999951782
ARHGAP9,SASH3,0.9999462874023302
AICDA,POU2AF1,1.0
ICAM1,ITGAX,0.9999983693024015
ITGB2,PTPRC,0.9982560814651585
SNAI1,TWIST1,-1.0
APOB,GPT,-0.9999999999994518
AGR2,FABP2,1.0
LY9,SLAMF1,0.9999999999995882
CXCL5,ICAM1,-1.0
MMRN1,SELP,-0.9999999931628057
CD1C,IFNG,0.9999999999999999
GP1BA,ICAM1,1.0
CD19,SPIB,1.0
CD28,CD48,0.9999999924226467
PI3,PIK3CD,0.622060851844279
CD1C,PTPRC,1.0
HBEGF,PGF,-0.9999999999999469
APOA1,GPT,0.9999999083895083
MUC13,MUC5B,-0.9986424638469417
REG1B,REG3A,-0.9999357777952251
FOXP3,TNFRSF4,0.9462854510152023
IL6,LTA,0.9999994428136337
APOB,PLA2G12B,-0.9999999999999999
CD5,IL7R,0.9999998020046732
HCAR2,SLC5A8,-0.9281504811183063
CD72,CD79A,0.9999999999994715
CCL19,IFNG,0.9999999996929225
CHGA,MUC2,-0.9999975136386255
F2RL2,PRSS3,0.9999998201547872
CCR7,CXCR2,0.9998577513601832
APOA4,PLA2G7,1.0
CCL19,PTPRC,0.9999834927137119
CD79B,PTPRC,-0.9696103465539112
COL2A1,COL5A2,1.0
GCNT3,MUC2,-0.996297930986423
CARD11,DPP4,-0.9999978578139437
FCGR1A,ITGAX,-0.999659925396728
CXCL13,IL1B,1.0
CD80,CEACAM5,-0.9999999999998931
FCN1,FCN3,-1.0
CXCR4,MMP2,0.9999999999992887
CYP2C9,UGT2B7,-1.0
EDNRA,KCNJ2,0.9232056437616919
CYP2C18,CYP3A4,-1.0
SLAMF1,SLAMF6,1.0
IL1B,TREM1,-1.0
MEP1B,NTS,-1.0
TNFSF11,TNFSF13B,0.9997715020549586
SLC13A2,SLC26A2,-0.9999999999198123
SERPINE1,TIMP1,-1.0
ERBB3,EREG,0.9999999999282085
CCL11,DPP4,-0.9992607487430604
FCGR1A,IL6,-0.9999999999996154
MT1E,MT1F,-0.9998454633875424
BATF,CXCR5,-0.9999811160130133
F5,SERPINA5,1.0
CD22,CD72,-0.9945253842099262
CCL4,CXCL9,0.9993689244512765
ADH1B,ADH1C,0.2647521528697864
HCAR2,NPY,1.0
ADCYAP1,SST,0.9988840563196476
CXCL5,MMP1,-1.0
CLDN18,CLDN8,0.9735212865432252
COL4A3,NPHS1,-0.9999998105906139
CSF2,CXCL2,-0.9999999984927526
CR2,MME,-0.999824806047944
FCAMR,FCAR,0.9999947471139587
ASAH2,SPHK1,1.0
POSTN,THBS2,0.27544753934300387
IL2RA,IL3RA,-0.99999999913034
ABCB1,CYP3A5,-1.0
EIF1AY,TMSB4Y,-0.9862380686687993
PDCD1,TNF,0.9999999999996947
S100A12,SLC11A1,-1.0
CYP2B6,CYP4F3,-0.9999896504841839
ARG2,IL1B,0.9999999995790448
CCR1,IFNG,-0.9999209022055021
CXCL8,MMP3,-0.9999999985969666
CCR1,PTPRC,1.0
CCL21,CXCL13,0.9999999961626751
CCL13,CXCL8,-0.9999999915753823
HGF,IDO1,-0.9999999998988939
CHGB,SST,-0.9980089490326741
CD5,MS4A1,0.9999998936735087
LOC102723407,MAF,1.0
CCL11,CXCR2,-0.9999999999999533
MEP1A,XPNPEP2,-1.0
DGAT1,MOGAT3,-0.9999998107520034
CCR2,SELL,0.9999967477904564
ALPL,SPP1,-0.9999999999964138
F13A1,VWF,0.9999523356209002
OSCAR,TNFSF11,1.0
MT1G,MT1M,0.9999879986755398
CXCL8,FPR1,-1.0
MT1E,MT1G,-0.9999996803437055
COL5A2,TNXB,1.0
HBEGF,PLAU,-0.9999999999999519
CCL18,CXCL6,0.6050638051880232
CCN2,IFNG,-0.9993750584474066
IL1B,VWF,-0.9999999850984714
CTSK,TNF,0.9999996215064564
CAPN3,MYOF,1.0
APOE,SCIN,0.9999999667070637
CCL28,CCR4,0.9999999999999999
CCL25,CXCL1,1.0
CCN1,SERPINE1,-0.9999999999999626
GNA15,RGS13,1.0
ITGAX,ITGB1,0.9990859165110026
COL15A1,COL5A3,-0.9999996813198622
SLC15A1,SLC28A2,-1.0
CD83,IL1B,0.9999999999999872
CRISP3,PLB1,1.0
CCL4L2,CXCR2,-0.999916007014512
FCAR,JCHAIN,-0.9999999999999485
FCER1G,ITGB2,-0.9999997352797826
ALDH1A2,CYP26B1,-0.9999998625987427
CD27,NCR3,0.9999999999999998
MME,MUC2,1.0
FCGR3B,FCRL1,0.9996431841186353
GNLY,STX11,-0.9503285086740814
LTF,SPP1,0.9999072573546289
