geneA,geneB,weight
MEP1B,XPNPEP2,-1.0
FN1,ITGAM,-0.9999999999999994
HLA-G,LILRA1,-0.9999999994966841
CLDN18,OCLN,-0.34968065737536996
ADAMTS4,COL3A1,-1.0
IGFBP5,LUM,-0.9999999999389443
ADAMTS2,COL1A1,-0.999999999970763
CD28,CD38,0.9999999999999981
IL16,LTA,0.5055974100995924
APOB,OLR1,1.0
IL1A,ITGAX,-0.9999999891896791
EDN3,HCAR2,1.0
CXCL9,IFNG,-1.0
CXCL9,PTPRC,1.0
ADAM33,SPINK5,0.9999997566185324
DEFA5,MMP7,-0.9999987916413756
SLC15A1,SLC6A19,-1.0
FN1,OCLN,0.9999999999999998
CCL17,CXCL10,0.9998985094322771
CCL13,CXCR1,-0.9999999996446262
CXCL10,SOCS1,-0.9983182586536316
ADCYAP1,GCG,-0.9999985472901957
CCL25,CXCL3,1.0
CCL4L2,CCR4,-0.9976192918746324
FCGBP,MUC2,0.9999999999999338
IL1A,IL6,-0.6570469361304969
MMP12,TIMP1,0.8976735037740619
PROM1,SEMA4A,0.999887498488808
NCF2,PRKCB,0.9999999999999832
LTF,SLC11A1,-0.9999999660079248
ACE2,VWF,1.0
ADH6,UGT2B17,-0.9999999999998848
HGF,MMP1,-1.0
BLK,CD19,0.8412108618377209
LCN2,MMP9,-0.9999849156757317
HSPG2,LRP8,-0.9997801312159176
APOE,ICAM1,0.9999978028833475
CXCL2,TNF,-0.9999999999999982
CSF3,LTA,0.5748308733333004
CCL19,CXCL9,1.0
CD274,LILRB1,-0.9996548100694502
CD79B,CXCL9,1.0
CD40,SELP,0.9999999999982668
IGFBP5,THBS1,0.9999999999999282
BLK,TNFAIP3,1.0
FCAR,FCGR3B,-1.0
C3,MMP9,1.0
CXCL10,IL1B,-0.9999663206376828
CSF2,FCGR2A,-0.9999999999993967
CLEC6A,FCGR3B,-1.0
HAPLN1,LUM,1.0
ADGRE2,SCT,0.9999998903609313
NTRK2,SH2B2,1.0
FCMR,VPREB3,0.9917202147704505
FOXP3,TNF,0.9999999999999475
ANPEP,PTPRC,-0.999996546182973
COL14A1,LUM,0.996559080649988
COL3A1,FN1,-0.999999999520973
CYP2B6,CYP4F2,-1.0
GBP4,IFI44L,-0.9999999998854471
PTGS2,TNFAIP3,-0.9999999999999205
SAMD9L,TRIM22,0.9986854044519919
DOCK4,RPS28,0.9999999999830518
CCL2,CXCR1,-0.9999999999999888
CHI3L1,IL13RA2,-1.0
ADCY7,PKLR,0.9999999999999999
CNTFR,CSF3,0.9999999999948365
BPIFB1,MUC5B,-1.0
MADCAM1,SELL,1.0
CD14,FCER1G,-0.999999999941318
ITGB7,VCAM1,0.9999999999978281
CTSG,LYZ,-0.9750155615721698
PHLPP2,PLEK,1.0
FCGR3A,IFNG,-1.0
CCL22,CXCR1,-0.9999993182872708
CCL2,ITGAX,-0.9999999999999968
ICOS,ITK,0.9999999988228374
FCGR3A,PTPRC,-0.863170056695744
PADI4,VWF,-0.9999999991428131
BLK,CXCR5,0.9976328679406538
HLA-DQA2,PDCD1LG2,-0.9999999977184915
CXCL10,RETNLB,-0.7020424367969816
GZMB,KLF2,0.9999606981258794
FCRL5,MS4A1,1.0
CCR1,FCER1G,-0.9999999999999003
CD1C,CR2,0.9999999999785131
HLA-DQA2,PDCD1,-0.33068775267999706
COL4A3,ITGB7,0.9999999999938485
AIM2,NLRC5,0.9999999120858148
CYP26B1,CYP2B6,1.0
IL1B,SOCS3,-0.9999999985414232
CTHRC1,POSTN,-1.0
COL18A1,FN1,-0.9995634545048477
CCL2,IL6,-0.999999841802673
CD79B,CR2,0.9999999999743411
CCL20,CXCR4,0.9999999994504284
CXCL10,TLR2,-1.0
CYP2C9,CYP2D6,-0.9999985298799235
FN1,TNFAIP6,-0.9999999999999919
IFITM3,OAS2,-0.9999999999999697
CCR1,CXCL9,0.9999999999909641
NCF2,RAC2,1.0
CD79A,TCL1A,0.9999932768144479
ACE2,ITGB1,1.0
LTBP2,TGFB3,0.9999999999999998
S100A12,S100A9,-0.9999999992292063
CD22,ITGAX,1.0
SEC24C,SEC31B,0.9999818014623604
CCL22,CCL4,0.9999998288233749
ITGAM,NCF2,0.9999999990465901
IDO1,ITGAX,0.9612725104942886
CXCL10,ITGAM,-0.9792022442911734
CD40,STAT1,0.9999146867503298
ADH6,DGAT1,-0.9999999997299593
CD40,CD83,1.0
CSF3R,OSM,-1.0
EGR1,ERBB3,0.9999999997427829
HIF1A,IL6,-0.9999999999999984
BGN,CHAD,0.9999999999999989
ARHGAP9,SASH3,0.9999999999997768
AICDA,POU2AF1,1.0
ICAM1,ITGAX,-0.8888295715310857
ITGB2,PTPRC,0.9999999999953278
SNAI1,TWIST1,-1.0
APOB,GPT,-0.9579010655807247
AGR2,FABP2,0.9913903029731683
LY9,SLAMF1,1.0
CXCL5,ICAM1,-1.0
MMRN1,SELP,-0.9994452302974068
CD1C,IFNG,0.9999999999990089
GP1BA,ICAM1,1.0
CD19,SPIB,1.0
CD28,CD48,0.9999999999999263
PI3,PIK3CD,0.9783268027938462
CD1C,PTPRC,1.0
HBEGF,PGF,-0.9999999972881377
APOA1,GPT,0.9999999999990504
MUC13,MUC5B,-0.998929687789543
REG1B,REG3A,-0.9899518739529759
FOXP3,TNFRSF4,0.8543500352335148
IL6,LTA,0.9999999999989412
APOB,PLA2G12B,-0.9336673926338658
CD5,IL7R,1.0
ICAM1,IL6,-0.9999999999999379
HCAR2,SLC5A8,-0.9727400957396486
CD72,CD79A,1.0
CCL19,IFNG,0.9999999812446925
CHGA,MUC2,0.9933510072283729
F2RL2,PRSS3,1.0
CCR7,CXCR2,-0.9977917652495194
APOA4,PLA2G7,1.0
CCL19,PTPRC,1.0
CD79B,PTPRC,0.9999999999998032
COL2A1,COL5A2,1.0
GCNT3,MUC2,0.9958362340296688
CARD11,DPP4,-0.9970041279229709
FCGR1A,ITGAX,-0.99999999999765
CXCL13,IL1B,0.999615514417171
CD80,CEACAM5,-1.0
FCN1,FCN3,-0.9999999999979138
CXCR4,MMP2,-0.9999056466746106
CYP2C9,UGT2B7,-0.9999999999999974
EDNRA,KCNJ2,-1.0
CYP2C18,CYP3A4,-1.0
SLAMF1,SLAMF6,1.0
IL1B,TREM1,-0.9999999999999992
MEP1B,NTS,-1.0
TNFSF11,TNFSF13B,1.0
SLC13A2,SLC26A2,-0.9999999999893979
SERPINE1,TIMP1,-0.9999999999754908
ERBB3,EREG,0.9998863971829782
CCL11,DPP4,0.9910207807716271
FCGR1A,IL6,-0.9999999999978371
MT1E,MT1F,0.9999562487828086
BATF,CXCR5,0.9999642404330691
F5,SERPINA5,0.999999999999848
CD22,CD72,1.0
CCL4,CXCL9,-0.972502302869281
ADH1B,ADH1C,-0.9999993427478576
HCAR2,NPY,1.0
ADCYAP1,SST,-0.9999983908203676
CXCL5,MMP1,-1.0
CLDN18,CLDN8,0.9999999999999996
COL4A3,NPHS1,0.9856604274059443
CSF2,CXCL2,-0.9991648687010566
FCAMR,FCAR,0.9157892901337442
ASAH2,SPHK1,1.0
POSTN,THBS2,-0.9999999805221141
IL2RA,IL3RA,0.9999999691119437
ABCB1,CYP3A5,-0.9999999999999971
EIF1AY,TMSB4Y,0.9997329644175332
PDCD1,TNF,1.0
S100A12,SLC11A1,-0.9999998514269984
CYP2B6,CYP4F3,-0.9999999993958174
ARG2,IL1B,-0.9924500423913009
CCR1,IFNG,-0.9999999999946194
CXCL8,MMP3,-0.9999999999999998
CCR1,PTPRC,0.9999999999944474
CCL21,CXCL13,1.0
CCL13,CXCL8,-0.964999882285056
HGF,IDO1,-0.9999999998687005
CHGB,SST,-0.9999999999638922
CD5,MS4A1,0.9999999999999941
LOC102723407,MAF,0.9999999999999987
CCL11,CXCR2,-0.999999999999999
MEP1A,XPNPEP2,-1.0
DGAT1,MOGAT3,-0.9999995034943678
CCR2,SELL,-0.6750552507330901
ALPL,SPP1,-0.9999999999999649
F13A1,VWF,0.9999999999557188
OSCAR,TNFSF11,0.9999996497379874
MT1G,MT1M,0.9999999999983799
CXCL8,FPR1,-1.0
MT1E,MT1G,0.9969747930325203
COL5A2,TNXB,1.0
HBEGF,PLAU,-0.999992843161867
CCL18,CXCL6,0.9999916775724172
CCN2,IFNG,-0.9999985537399388
IL1B,VWF,-0.9999999999999419
CTSK,TNF,0.9929231215786081
CAPN3,MYOF,0.9999864671801179
APOE,SCIN,0.9999999999996398
CCL28,CCR4,-0.9995971144529971
CCL25,CXCL1,1.0
CCN1,SERPINE1,-1.0
GNA15,RGS13,1.0
ITGAX,ITGB1,0.999993054968987
COL15A1,COL5A3,-0.9999999999980517
SLC15A1,SLC28A2,-1.0
CD83,IL1B,0.92774533357574
CRISP3,PLB1,0.9999982952671642
CCL4L2,CXCR2,-0.9999999999999998
FCAR,JCHAIN,-0.9999999999954319
FCER1G,ITGB2,-0.9999999999978891
ALDH1A2,CYP26B1,-0.9999999999997643
CD27,NCR3,0.999999999298456
MME,MUC2,0.9999999999921021
FCGR3B,FCRL1,-0.537848421120289
