geneA,geneB,weight
MEP1B,XPNPEP2,-1.0
FN1,ITGAM,-0.9999999998543238
HLA-G,LILRA1,-0.9999999949805387
CLDN18,OCLN,0.9999999999999988
ADAMTS4,COL3A1,-1.0
IGFBP5,LUM,-1.0
ADAMTS2,COL1A1,-1.0
CD28,CD38,1.0
IL16,LTA,-0.9999997349382413
APOB,OLR1,0.9999999999997106
IL1A,ITGAX,-0.9626171038722193
EDN3,HCAR2,1.0
CXCL9,IFNG,-0.9999962391357813
CXCL9,PTPRC,1.0
ADAM33,SPINK5,0.999996174564454
DEFA5,MMP7,0.8782194958508558
SLC15A1,SLC6A19,-1.0
FN1,OCLN,1.0
CCL17,CXCL10,0.9915133209191868
CCL13,CXCR1,-0.9999999999999983
CXCL10,SOCS1,-0.5592914403840067
ADCYAP1,GCG,-0.9999898014238318
CCL25,CXCL3,0.9999999999999976
CCL4L2,CCR4,0.9999999999993473
FCGBP,MUC2,-0.9999992868595596
IL1A,IL6,-0.9999999546460552
MMP12,TIMP1,-0.9999999999990213
PROM1,SEMA4A,0.9999997169155608
NCF2,PRKCB,1.0
LTF,SLC11A1,0.9995015385067921
ACE2,VWF,0.9999999999998727
ADH6,UGT2B17,-0.9861716789544293
HGF,MMP1,-1.0
BLK,CD19,0.9999960744845954
LCN2,MMP9,-0.999998866359804
HSPG2,LRP8,-0.9674853054000268
APOE,ICAM1,-0.9999994003833853
CXCL2,TNF,-0.9999999997053006
CSF3,LTA,-0.999999999903219
CCL19,CXCL9,1.0
CD274,LILRB1,-0.9994349710608876
CD79B,CXCL9,0.999999999999886
CD40,SELP,0.9999999999986875
IGFBP5,THBS1,0.9984838378860341
BLK,TNFAIP3,0.9984886163045047
FCAR,FCGR3B,-1.0
C3,MMP9,0.9999999999529289
CXCL10,IL1B,0.6176270617211327
CSF2,FCGR2A,-1.0
CLEC6A,FCGR3B,-0.9999999999999998
HAPLN1,LUM,0.9976589476574702
ADGRE2,SCT,0.9994657252712819
NTRK2,SH2B2,1.0
FCMR,VPREB3,-0.9999999836515859
FOXP3,TNF,0.9999867153558474
ANPEP,PTPRC,0.9983198784291922
COL14A1,LUM,-0.8906874036555888
COL3A1,FN1,-0.9999999999410791
CYP2B6,CYP4F2,-1.0
GBP4,IFI44L,0.9994321741482625
PTGS2,TNFAIP3,0.9999999998978525
SAMD9L,TRIM22,1.0
DOCK4,RPS28,-0.9999999998013225
CCL2,CXCR1,-1.0
CHI3L1,IL13RA2,-0.999999999999975
ADCY7,PKLR,0.9999999999847532
CNTFR,CSF3,1.0
BPIFB1,MUC5B,-0.9999999462891099
MADCAM1,SELL,0.9999999999999984
CD14,FCER1G,-0.9999999909577496
ITGB7,VCAM1,0.9988003590330662
CTSG,LYZ,-0.9999999991415545
PHLPP2,PLEK,0.9999999999999992
FCGR3A,IFNG,-0.9999999999399684
CCL22,CXCR1,0.8417793574653076
CCL2,ITGAX,0.9999387340609872
ICOS,ITK,0.9999793386138223
FCGR3A,PTPRC,0.9645087505490524
PADI4,VWF,-0.9999999999127014
BLK,CXCR5,-0.999999999994378
HLA-DQA2,PDCD1LG2,-0.9999078792500206
CXCL10,RETNLB,0.999999977686734
GZMB,KLF2,0.9996835891422472
FCRL5,MS4A1,1.0
CCR1,FCER1G,-0.9999999999417389
CD1C,CR2,0.9999999999945849
HLA-DQA2,PDCD1,0.9999999154761567
COL4A3,ITGB7,0.9999968739615622
AIM2,NLRC5,0.9999974706956876
CYP26B1,CYP2B6,1.0
IL1B,SOCS3,-0.9999962353988643
CTHRC1,POSTN,-0.999999999999998
COL18A1,FN1,-0.7138809615155675
CCL2,IL6,-0.9999999999994824
CD79B,CR2,-0.9994976665902953
CCL20,CXCR4,1.0
ITGAX,STAT1,0.9997591178945878
CXCL10,TLR2,-0.9999999999880554
CYP2C9,CYP2D6,-1.0
FN1,TNFAIP6,-0.9999999999856786
IFITM3,OAS2,-0.9999999999944419
CCR1,CXCL9,0.9999999999230539
NCF2,RAC2,1.0
CD79A,TCL1A,0.9999999992426843
ACE2,ITGB1,1.0
LTBP2,TGFB3,1.0
S100A12,S100A9,-1.0
CD22,ITGAX,1.0
SEC24C,SEC31B,0.9999977857626602
CCL22,CCL4,0.9999999875861864
ITGAM,NCF2,0.9999999999848925
IDO1,ITGAX,0.9999999917371113
CXCL10,ITGAM,0.9999999926821189
CD40,STAT1,-0.9937887288777676
ADH6,DGAT1,-0.9999999972094649
CD40,CD83,0.895615166286753
CSF3R,OSM,-1.0
EGR1,ERBB3,0.9999999998389839
HIF1A,IL6,-0.6774938033476899
BGN,CHAD,0.9999999999563635
ARHGAP9,SASH3,0.9999532381600946
AICDA,POU2AF1,1.0
ICAM1,ITGAX,0.9999993631154259
ITGB2,PTPRC,0.9985028417371751
SNAI1,TWIST1,-1.0
APOB,GPT,-0.9999999999994224
AGR2,FABP2,1.0
LY9,SLAMF1,0.9999999999995026
CXCL5,ICAM1,-1.0
MMRN1,SELP,-0.9999999909644317
CD1C,IFNG,0.9999999999999999
GP1BA,ICAM1,1.0
