geneA,geneB,weight
MEP1B,XPNPEP2,1.0
FN1,ITGAM,1.0
HLA-G,LILRA1,-0.9999919089993513
CLDN18,OCLN,0.9999999999999888
ADAMTS4,COL3A1,1.0
ADAMTS2,COL1A1,1.0
CD28,CD38,-0.9999999999997875
IL16,LTA,-0.9995795224292677
APOB,OLR1,0.9999997595074348
IL1A,ITGAX,-0.9998736150704696
EDN3,HCAR2,-0.9998946948081336
CXCL9,IFNG,-0.9999989559898692
CXCL9,PTPRC,0.9868763581584674
ADAM33,SPINK5,-0.6152151153278027
DEFA5,MMP7,0.9999931563105916
SLC15A1,SLC6A19,1.0
FN1,OCLN,-1.0
CCL17,CXCL10,0.9999999911111305
CCL13,CXCR1,-0.99999999815133
CXCL10,SOCS1,0.9999997388652482
ADCYAP1,GCG,-0.9999999999477673
CCL25,CXCL3,-1.0
CCL4L2,CCR4,-0.999999999999983
FCGBP,MUC2,0.277500699241179
IL1A,IL6,0.9983294682235582
MMP12,TIMP1,-0.9999999892467144
PROM1,SEMA4A,-0.9999999999965682
NCF2,PRKCB,0.9999999982489676
LTF,SLC11A1,1.0
ACE2,VWF,-0.9999999999968151
ADH6,UGT2B17,1.0
HGF,MMP1,0.9999972088066832
BLK,CD19,-0.9999999998696879
LCN2,MMP9,-0.9999999907107404
HSPG2,LRP8,-0.9999487109210379
APOE,ICAM1,-0.9999999999999999
CXCL2,TNF,1.0
CSF3,LTA,1.0
CCL19,CXCL9,-0.9967763982610054
CD274,LILRB1,1.0
CD79B,CXCL9,0.9999999986139219
CD40,SELP,-1.0
IGFBP5,THBS1,-1.0
BLK,TNFAIP3,-0.9999998566147186
FCAR,FCGR3B,0.9999995759782507
C3,MMP9,-1.0
CXCL10,IL1B,-1.0
CSF2,FCGR2A,1.0
CLEC6A,FCGR3B,0.9992786329719991
HAPLN1,LUM,-1.0
ADGRE2,SCT,0.9999999999999609
NTRK2,SH2B2,-0.9999999999999999
FCMR,VPREB3,0.9995992722136694
FOXP3,TNF,-0.9999999999999999
COL14A1,LUM,-0.9999999999999999
COL3A1,FN1,1.0
CYP2B6,CYP4F2,0.9921683351745693
GBP4,IFI44L,-0.9894080350989123
PTGS2,TNFAIP3,0.9999999995469454
SAMD9L,TRIM22,-0.9999999999999999
DOCK4,RPS28,0.9980494173391765
CCL2,CXCR1,0.9999999999999768
CHI3L1,IL13RA2,0.9999999999999998
