geneA,geneB,weight
MEP1B,XPNPEP2,1.0
FN1,ITGAM,1.0
HLA-G,LILRA1,-0.9999978824521308
CLDN18,OCLN,0.9999999999999774
ADAMTS4,COL3A1,1.0
ADAMTS2,COL1A1,1.0
CD28,CD38,-0.9999999999996935
IL16,LTA,-0.9980620302520241
APOB,OLR1,0.9999989154944459
IL1A,ITGAX,-0.9986851252544816
EDN3,HCAR2,-0.9999792571705246
CXCL9,IFNG,-0.9999950517140397
CXCL9,PTPRC,0.9982175361267571
ADAM33,SPINK5,-0.8073810838319951
DEFA5,MMP7,0.9999937866745159
SLC15A1,SLC6A19,1.0
FN1,OCLN,-1.0
CCL17,CXCL10,0.9999999988357188
CCL13,CXCR1,-0.9999999984304039
CXCL10,SOCS1,0.9999999911728327
ADCYAP1,GCG,-0.9999999999851146
CCL25,CXCL3,-1.0
CCL4L2,CCR4,-0.9999999999998681
FCGBP,MUC2,-0.9110760938701012
IL1A,IL6,0.9998505297817261
MMP12,TIMP1,-0.9999992963698139
PROM1,SEMA4A,-0.9999999999995244
NCF2,PRKCB,0.9999999999469521
LTF,SLC11A1,1.0
ACE2,VWF,-0.9999999999992526
ADH6,UGT2B17,1.0
HGF,MMP1,0.999999508576955
BLK,CD19,-0.9999999998882725
LCN2,MMP9,-0.9999998302753443
HSPG2,LRP8,-0.9983234814755925
APOE,ICAM1,-0.9999999999999999
CXCL2,TNF,1.0
CSF3,LTA,1.0
CCL19,CXCL9,-0.9720854334177508
CD274,LILRB1,1.0
CD79B,CXCL9,0.9999999999358772
CD40,SELP,-0.9999999999999999
IGFBP5,THBS1,-1.0
BLK,TNFAIP3,-0.9999992896011826
FCAR,FCGR3B,0.9999998574287048
C3,MMP9,-1.0
CXCL10,IL1B,-0.9999999999999997
CSF2,FCGR2A,1.0
CLEC6A,FCGR3B,0.9999055009499972
HAPLN1,LUM,-1.0
ADGRE2,SCT,0.999999999999874
NTRK2,SH2B2,-1.0
FCMR,VPREB3,0.9994589255234388
FOXP3,TNF,-0.9999999999999994
ANPEP,PTPRC,-0.5776691331511583
COL14A1,LUM,-0.9999999999999999
COL3A1,FN1,1.0
CYP2B6,CYP4F2,0.9980951103180791
GBP4,IFI44L,-0.9208501869416613
PTGS2,TNFAIP3,0.9999999999915251
SAMD9L,TRIM22,-0.999999999999999
DOCK4,RPS28,0.9999243905331511
CCL2,CXCR1,0.9999999999999852
