geneA,geneB,weight
MEP1B,XPNPEP2,1.0
FN1,ITGAM,1.0
HLA-G,LILRA1,-0.9999884755956068
CLDN18,OCLN,0.9999999999999877
ADAMTS4,COL3A1,1.0
IGFBP5,LUM,-0.9615654115352475
ADAMTS2,COL1A1,1.0
CD28,CD38,-0.9999999999995117
IL16,LTA,-0.998525658356447
APOB,OLR1,0.9999996682526837
IL1A,ITGAX,-0.9998700684443079
EDN3,HCAR2,-0.9997935047711024
CXCL9,IFNG,-0.9999995694142959
CXCL9,PTPRC,0.9977498651542136
ADAM33,SPINK5,-0.631598580525481
DEFA5,MMP7,0.9999974932089135
SLC15A1,SLC6A19,1.0
FN1,OCLN,-1.0
CCL17,CXCL10,0.9999999978802381
CCL13,CXCR1,-0.9999999994626616
CXCL10,SOCS1,0.9999999190960731
ADCYAP1,GCG,-0.9999999999901531
CCL25,CXCL3,-1.0
CCL4L2,CCR4,-0.9999999999999991
FCGBP,MUC2,-0.3266699721271348
IL1A,IL6,0.9950688645502319
MMP12,TIMP1,-0.9999986292266588
PROM1,SEMA4A,-0.9999999999987259
NCF2,PRKCB,0.9999999999411915
LTF,SLC11A1,1.0
ACE2,VWF,-0.999999999991188
ADH6,UGT2B17,0.9999999999999984
HGF,MMP1,0.9999387955954978
BLK,CD19,-0.9999999999485136
LCN2,MMP9,-0.9999996253527518
HSPG2,LRP8,-0.9999447062369974
APOE,ICAM1,-0.9999999999999997
CXCL2,TNF,1.0
CSF3,LTA,1.0
CCL19,CXCL9,-0.8703198039955157
CD274,LILRB1,1.0
CD79B,CXCL9,0.9999999999579242
CD40,SELP,-1.0
IGFBP5,THBS1,-1.0
BLK,TNFAIP3,-0.9999998584384823
FCAR,FCGR3B,0.9999986090058741
C3,MMP9,-0.9999999999999999
CXCL10,IL1B,-0.9999999999999999
CSF2,FCGR2A,1.0
CLEC6A,FCGR3B,0.9985414719294108
HAPLN1,LUM,-1.0
ADGRE2,SCT,0.9999999999999507
NTRK2,SH2B2,-0.9999999999999999
FCMR,VPREB3,0.9994154158486577
FOXP3,TNF,-1.0
ANPEP,PTPRC,0.36497792857326294
COL14A1,LUM,-1.0
COL3A1,FN1,1.0
CYP2B6,CYP4F2,0.9832153299337312
GBP4,IFI44L,-0.9905126999251034
PTGS2,TNFAIP3,0.9999999997842652
SAMD9L,TRIM22,-0.9999999999999994
DOCK4,RPS28,0.9995196827259384
