geneA,geneB,weight
MEP1B,XPNPEP2,1.0
FN1,ITGAM,1.0
HLA-G,LILRA1,-0.9999992453733851
CLDN18,OCLN,0.9999999999999966
ADAMTS4,COL3A1,1.0
IGFBP5,LUM,0.2759177639478299
ADAMTS2,COL1A1,1.0
CD28,CD38,-0.9999999999999116
IL16,LTA,-0.9991605164099038
APOB,OLR1,0.9999980542252709
IL1A,ITGAX,-0.9983294172577204
EDN3,HCAR2,-0.9999818908648228
CXCL9,IFNG,-0.9999978511815788
CXCL9,PTPRC,0.9959281987478508
ADAM33,SPINK5,-0.3490715974780264
DEFA5,MMP7,0.9999978335804223
SLC15A1,SLC6A19,1.0
FN1,OCLN,-1.0
CCL17,CXCL10,0.9999999990390958
CCL13,CXCR1,-0.9999999999083882
CXCL10,SOCS1,0.9999999894191245
ADCYAP1,GCG,-0.9999999999980936
CCL25,CXCL3,-1.0
CCL4L2,CCR4,-0.9999999999999748
FCGBP,MUC2,0.5730624213103467
IL1A,IL6,0.9998573533075125
MMP12,TIMP1,-0.9999986111230871
PROM1,SEMA4A,-0.9999999999998128
NCF2,PRKCB,0.9999999997910379
LTF,SLC11A1,1.0
ACE2,VWF,-0.9999999999995755
ADH6,UGT2B17,1.0
HGF,MMP1,0.9999996666597027
BLK,CD19,-0.9999999999899735
LCN2,MMP9,-0.999999986547766
HSPG2,LRP8,-0.9981226970105753
APOE,ICAM1,-0.9999999999999999
CXCL2,TNF,1.0
CSF3,LTA,1.0
CCL19,CXCL9,-0.9908808451481836
CD274,LILRB1,1.0
CD79B,CXCL9,0.9999999997263929
CD40,SELP,-0.9999999999999999
IGFBP5,THBS1,-1.0
BLK,TNFAIP3,-0.9999997564825885
FCAR,FCGR3B,0.9999998834600021
C3,MMP9,-1.0
CXCL10,IL1B,-0.9999999999999997
CSF2,FCGR2A,1.0
CLEC6A,FCGR3B,0.9999248529538024
HAPLN1,LUM,-1.0
ADGRE2,SCT,0.9999999999998331
NTRK2,SH2B2,-1.0
FCMR,VPREB3,0.9985087134663366
FOXP3,TNF,-0.9999999999999998
ANPEP,PTPRC,-0.620795081790579
COL14A1,LUM,-0.9999999999999999
COL3A1,FN1,1.0
CYP2B6,CYP4F2,0.99799610749194
GBP4,IFI44L,-0.980780188646442
PTGS2,TNFAIP3,0.9999999999960589
SAMD9L,TRIM22,-0.9999999999999997
DOCK4,RPS28,0.9970936746552092
