geneA,geneB,weight
MEP1B,XPNPEP2,1.0
FN1,ITGAM,1.0
HLA-G,LILRA1,-0.9999932848841137
CLDN18,OCLN,0.9999999999999901
ADAMTS4,COL3A1,1.0
ADAMTS2,COL1A1,1.0
CD28,CD38,-0.9999999999998682
IL16,LTA,-0.9994714464290446
APOB,OLR1,0.9999995082967886
IL1A,ITGAX,-0.9998941908497215
EDN3,HCAR2,-0.9999458459192613
CXCL9,IFNG,-0.9999970559415732
CXCL9,PTPRC,0.9912236206309273
ADAM33,SPINK5,-0.9798562793065716
DEFA5,MMP7,0.9999994492783333
SLC15A1,SLC6A19,1.0
FN1,OCLN,-1.0
CCL17,CXCL10,0.9999999990705271
CCL13,CXCR1,-0.9999999852298355
CXCL10,SOCS1,0.9999998997310136
ADCYAP1,GCG,-0.9999999999315439
CCL25,CXCL3,-1.0
CCL4L2,CCR4,-0.9999999999999782
FCGBP,MUC2,-0.3597423014962297
IL1A,IL6,0.9944853556247794
MMP12,TIMP1,-0.9999994945328957
PROM1,SEMA4A,-0.99999999999683
NCF2,PRKCB,0.9999999993769901
LTF,SLC11A1,1.0
ACE2,VWF,-0.9999999999985363
ADH6,UGT2B17,1.0
HGF,MMP1,0.9999994662238918
BLK,CD19,-0.9999999999749033
LCN2,MMP9,-0.9999999735682439
HSPG2,LRP8,-0.9997051332556351
APOE,ICAM1,-0.9999999999999998
CXCL2,TNF,1.0
CSF3,LTA,1.0
CCL19,CXCL9,-0.9929603221157237
CD274,LILRB1,1.0
CD79B,CXCL9,0.9999999990881411
CD40,SELP,-1.0
IGFBP5,THBS1,-1.0
BLK,TNFAIP3,-0.9999998206045453
FCAR,FCGR3B,0.9999996180908454
C3,MMP9,-1.0
CXCL10,IL1B,-0.9999999999999999
CSF2,FCGR2A,1.0
CLEC6A,FCGR3B,0.9998635632359599
HAPLN1,LUM,-1.0
ADGRE2,SCT,0.9999999999999991
NTRK2,SH2B2,-1.0
FCMR,VPREB3,0.9956402401399522
FOXP3,TNF,-1.0
COL14A1,LUM,-0.9999999999999999
COL3A1,FN1,1.0
CYP2B6,CYP4F2,0.9934012567933359
GBP4,IFI44L,-0.9735717458436125
PTGS2,TNFAIP3,0.9999999999496859
SAMD9L,TRIM22,-0.9999999999999999
DOCK4,RPS28,0.9987362572475844
CCL2,CXCR1,0.9999999999999739
CHI3L1,IL13RA2,0.9999999999999998
