geneA,geneB,weight
HK2,PKM,0.9965604524852285
CXCL3,CXCL6,-0.9948890476539561
FN1,PLAUR,-0.9999922533317874
FPR1,LILRB2,0.9995431383978056
CD4,CD9,0.880815963988648
CD4,ICAM1,-0.8521197915076194
CDA,PNP,-0.9893092229562995
PLA2G12B,PLB1,0.8226128505568947
CD7,MME,-0.828780612155872
CYP2C9,CYP4F2,0.8470334565003916
CYP4F3,PLA2G12B,0.7479085635696746
CXCL1,TNFSF11,-0.8698079906692981
CPS1,OAT,0.7537213710804289
ALYREF,EIF4A3,0.7912994437464271
BEST4,OTOP2,-0.9999551378615643
ADAM15,SRC,0.9493449710072049
FPR1,MARCO,0.7987694370010364
CD40,MS4A1,0.7196544452950888
CXCL8,TNFAIP6,0.922295832222672
APOE,CXCL8,0.8770760675576297
DDX3Y,KDM5D,0.8923150819403807
BTLA,CD69,-0.9889150743367928
EPHA1,EPHA2,-0.8974648297639606
CXCL8,FGF7,0.9380970716055603
BACH2,LEF1,-0.8144064113276562
EIF1AY,RPS4X,-0.7173425007300841
BTK,CD52,-0.999997037121067
IL1B,IL23A,0.9938216315215406
CXCR2,GRK2,0.9565904733642631
CXCL1,TIMP1,0.807176036292571
KDM5D,ZFY,0.9862523615274985
CCL4,HLA-DRB1,-0.998358137506286
CXCL6,IL1B,-0.9864057642589089
IFI44,IFITM1,0.9999223512845582
CA9,CXCR4,0.9284936377683627
CD3E,IL2RB,0.9999998719666027
CASP8,DFFB,0.9409410708485971
CSF3R,SOCS3,0.999478442321479
MMP3,SAA1,0.7001228341806808
BATF,MYC,-0.9717572987832787
LYL1,SPI1,0.99858697649867
CCL4,GZMB,0.9999184382044791
CD38,FCGR2B,-0.9390304728521808
APOB,CD4,-0.9390110158675498
MT1X,MT2A,-0.9936798518698129
APOB,VWF,0.7271674055033289
ARHGDIG,RAC2,0.9327364604474668
CXCL13,CXCL9,-0.8328044520017752
SRC,TAC1,-0.8594362757382893
CXCR4,IL1B,0.9762015758829489
GAS6,SOCS3,0.958271595130136
DGAT2,SREBF1,0.9326556596206568
CR1,FCGR3B,-0.9850248630074385
MUC17,MUC5B,-0.738319278664329
CD5,GZMB,0.8315513901546278
CD3E,HLA-DQA1,0.9908614617228204
FABP6,SLC51A,0.9605966802461704
APOD,APOE,-0.8145791219357865
CD19,CD52,0.7176011591212809
ENTPD8,PDE4B,0.8906127189000026
CD4,MUC1,-0.7706213504798033
CCK,TAC1,-0.9315111627805269
EGR2,FOS,0.8724535598687564
APOB,MTTP,0.7389233630881987
CCL18,CXCL5,-0.8605154097826746
ARHGDIG,RHOH,0.9814917557000196
CTLA4,SRC,0.9766732526178175
DDX3Y,USP9Y,0.9646746271133891
IFI44L,MRPL36,0.9728837819346783
FCGR2B,TNF,0.9246066148427812
CD1C,PAX5,-0.9997843985258658
ACE,TAC1,0.8598639517292215
TREM1,TYROBP,-0.7225127572690933
CCL11,CXCL9,-0.9413641452506094
CD4,LILRB1,-0.8618905108885492
CCL22,CCL4,-0.9999512956815091
CD3E,GNLY,-0.9550869166842041
CTLA4,CXCL9,0.9951562522245189
CCL17,CXCR1,0.7117122288337988
GUCA2A,TMIGD1,0.8853143723290954
GDF15,SERPINE1,0.9992298111733641
CCL4,VCAM1,-0.9999996994304056
CD274,CD3E,0.7979774447495063
ADAM12,MMP9,-0.784416649291759
KRT1,TRPV3,0.835543263603148
CCL4L2,TNF,-0.9999886538225432
IL1B,SOCS3,0.9988155247337508
RPL39,RPLP0,-0.9584868574708878
GNG2,RASD1,0.9999999972689564
ACSL1,SCD,-0.9999994490218967
CXCL10,LTA,0.9990596567879784
CASP5,IL1B,-0.7159219059093319
RPL22L1,RPS4X,0.838444934860196
CTLA4,JAK3,-0.762238636615709
RPS4Y1,USP9Y,0.9727783950011314
LTB,NFKB2,-0.998860782739904
ALDOB,SLC2A2,0.7659116955902839
SDHB,SDHC,0.9686068951128689
AICDA,PAX5,-0.9999404709204673
AKT1,CYFIP2,-0.8035266958335239
CD3E,FCGR3A,-0.7277364634498608
CD27,FCGR2B,-0.9497076717945535
CD28,CD7,0.9986240297204866
ATF3,DUSP1,-0.739387445097271
ACKR1,CXCL3,-0.9562929992036813
CCL8,CXCL3,0.9997429097849777
CR2,FCER2,0.8062419400269394
MNDA,TLR8,-0.9962601110324635
