geneA,geneB,weight
HK2,PKM,-0.9454552853373116
GPR183,MS4A1,0.9574231846364405
LY9,SH2D1A,0.9567880537717137
CORO1A,WAS,0.9825665751543933
NKG7,TYROBP,0.956905344664726
PDZK1,PDZK1IP1,-0.7045226205683184
JAK3,PTPRC,0.9661256329880299
CD4,ICAM1,0.7746305981027908
CD7,MME,-0.9768288547844476
CYP2C9,CYP4F2,0.721441893897056
CYP4F3,PLA2G12B,0.8530312689506752
BEST4,OTOP2,0.9942881182993791
CD40,MS4A1,0.7831633959803682
CXCL8,TNFAIP6,0.701837386387608
FCGR3A,GZMA,0.7341674136369973
LCN2,SAA1,0.8118643659188355
BTLA,CD69,0.714961991725292
BACH2,LEF1,0.9405635813490082
JUND,MYC,0.9173001382652751
CCL19,VCAM1,0.8962742856495198
EIF1AY,RPS4X,-0.9564955974097953
BTK,CD52,0.9201595677870666
KDM5D,ZFY,0.9837413619151812
CXCL6,IL1B,0.7121944229044577
CCL28,CXCR4,0.7092257223290158
IFI44,IFITM1,-0.9946556225694992
CA9,CXCR4,-0.9842721270114796
CASP8,DFFB,0.7305782474439765
CCR7,ICAM1,0.7956813377260195
MMP3,SAA1,-0.998521924141016
LYL1,SPI1,0.844967813458998
GZMA,PTPRC,-0.8602731348136997
HCST,NKG7,0.979401355529663
CD38,FCGR2B,0.8396523946348093
APOB,CD4,-0.8830614028017961
CD36,CD40LG,-0.9915277460105101
MT1X,MT2A,0.7724198455329643
ARHGDIG,RAC2,0.9693012514389908
CD19,IL2RG,0.9678767720497653
PFN1,TLR10,0.7646262090131212
DGAT2,SREBF1,-0.7300201020816827
CD40LG,TRAF1,0.9471855116177905
MUC17,MUC5B,0.994905029744773
CD22,CD28,0.9382849635477845
CD5,GZMB,0.954518595797344
CD3E,HLA-DQA1,0.9899314765087569
APOD,APOE,0.8271695895066017
CCL23,CCL25,0.8185280990786227
CD19,CD52,0.9740557289385918
CD4,MUC1,-0.9990024011216172
CCL2,IL15,0.7161230006423831
ARHGDIG,RHOH,0.7363938842423446
IL2RA,IL33,0.8941854337220502
CD1C,PAX5,0.915384467280449
ACE,TAC1,0.7576462950513764
CD79A,HLA-DOB,0.9880173178695467
MMP9,VCAM1,0.87348337133637
PDCD1LG2,PTPRC,0.844838962411487
EOMES,NKG7,0.9173117667219612
CD4,LILRB1,0.8889216905161578
CD3E,GNLY,0.9007391680489069
CTLA4,CXCL9,0.727851803264649
GUCA2A,TMIGD1,0.7585701039036236
MMP2,VCAM1,0.7936026847074884
CD38,CD52,0.8193836124878526
GNG2,RASD1,-0.8771981813486294
MYC,ZBTB16,0.9299649243030413
CD40LG,TNFRSF9,0.9788861114321576
RPL22L1,RPS4X,0.734746085833607
CTLA4,JAK3,0.9483966979067308
CD19,TCL1A,0.9092477870371883
RPS4Y1,USP9Y,0.9662432591629196
LTB,NFKB2,0.9206905923581588
SDHB,SDHC,0.7426524705172397
CDH1,RPLP0,-0.8496534722165445
CXCR1,FCGR3B,0.7138359848659059
AICDA,PAX5,0.8922821591465788
CD3E,FCGR3A,-0.8396947113463938
CD27,FCGR2B,0.883403338287806
CD28,CD7,0.9863916425123889
CCL20,CCL8,-0.9097417675324968
CCL22,CCL25,0.7338889485645594
CR2,FCER2,0.9005117757813883
AQP10,GK,0.8358360641772312
APOE,LILRB4,0.97156258208745
BTLA,PTPN6,0.940592051979852
EIF1AY,ZFY,0.9798786572502475
CYP2C9,CYP4F3,0.782588498200328
CHCHD10,CHCHD3,-0.8182075081199733
CD22,PTPRC,0.9738010210357163
CD19,THY1,0.8353327595113977
ICOS,PTPRC,0.9343552080177266
PLA2G12B,SELENOI,0.8580800514647546
CD4,PTPRC,0.9513323599678929
CYP2J2,CYP4F2,0.7560199975801819
BTK,PIK3CD,0.9025948165777357
CDH1,MUC1,0.8707992900076071
FCRLA,MS4A1,0.975598390430699
CCL17,IL33,0.9311881553976956
CD19,TNFRSF9,0.9494857562432164
ITGA5,ITGAL,0.9228491015747884
CD79B,TNFRSF13C,0.9705321446330606
CD19,VPREB3,0.9641310452035747
CD4,S1PR1,0.9614592673469585
SELENOI,SELENOP,0.9234477249985712
FCGR2B,FCGR3A,-0.7704334179723219
CST7,PTPRC,0.8842016476187421
FSCN1,ZYX,0.9700269044839229
ITK,RHOH,0.8598740639348907
GZMB,NKG7,0.9559082036673213
CD38,THY1,0.7036159647068343
ICOS,SELL,0.9656485913322225
APOA4,C3,0.957478860851141
CCL17,IL16,0.9710596834129687
CD27,CD52,0.9793918258613181
FOS,MAP2K1,0.8679412861833926
APOE,TYROBP,0.9737770012875483
ITK,LAT,0.8440460483012581
PDCD1LG2,TIGIT,0.7719096031857878
MADCAM1,SELL,0.995789945260449
C3,LTF,0.9338234570628205
CD38,TNFRSF9,0.8680327444535477
CCR7,PTPRC,0.9045491614200122
CD19,PIK3CD,0.898564880214271
CD48,ICOS,0.891090731002132
NTS,SST,-0.7159254210082541
CD1C,CD40,0.7125628824953821
OAT,THNSL2,0.8835521638972396
RTN4R,ZDHHC8,-0.7455209582176491
CD7,FCGR3A,-0.924108886884849
CCL21,CCL28,0.797056062107473
CD19,CD27,0.955016647586439
CCR7,S1PR1,0.9483544007478651
ACKR3,CCL21,-0.9217788091310082
CD37,CD53,0.8794912928261559
PFN1,WAS,0.9798481412758302
CYP2D6,SULT1A1,0.9444108370039263
GNB2,NRAS,0.8391742706226749
PTPRC,VCAM1,0.9117575582077071
AIM2,SP140,0.8719820678330056
FOS,SST,-0.7151403927942385
SOCS3,TGFB1,0.9745062273790203
CD83,FCGR3A,-0.8540964371024301
RPS4X,RPS7,0.9871391517434246
CD19,FCER2,0.9681154854779299
CCL23,CCL4L2,0.8938799688169268
CXCL13,MMP9,0.964648255516767
CTLA4,FCGR3A,-0.9356203241563883
CD28,CD4,0.9752300403739609
CD22,MME,-0.8953094493186846
BGN,COL18A1,0.728158645654204
CDH1,PTPRC,-0.7841819348037949
CD40,FCGR2B,0.8002864061680863
CCL19,TNFSF13B,0.9767586087090093
FCRLA,HOXA9,-0.8362611933177319
CD83,LAMP3,0.9285542584260811
CD19,SPIB,0.9546253579718394
DERA,TKT,-0.8140539242331328
PCDH11Y,RPS4Y1,0.8367457122758682
ANK1,DTX1,0.7752457626080456
GZMA,ITGB2,-0.8823084491307155
RPS7,SELENOP,-0.888749922691034
APOA1,CD36,-0.895974286670146
CD79B,PTPRC,0.9653484889218666
MYC,NFKB2,0.9422024319578145
BAX,CLU,0.8116034181817142
CD207,CD83,0.9349150324223628
PLA2G10,SELENOI,0.7635105658170528
CD79A,TCL1A,0.9001592769944812
CD40LG,CTLA4,0.9693559753951763
CD4,TGFB1,0.9909689601415242
CD27,TNFRSF9,0.9566433307220749
SNRPA1,SRSF1,0.906388264756513
CD52,LY86,0.9858785171295195
CD4,TXK,0.9631213246906891
HCST,PIK3CD,0.9288850662316732
CCR7,LTB,0.8096461459663636
CD28,CD5,0.9676606705000212
ALYREF,PPIL1,0.8409894258361809
CR2,PAX5,0.9557305785101516
CYP2J2,CYP4F3,0.7956256711429776
CD79A,THY1,0.8613864514389007
PLA2G2D,PNPLA6,0.9426367925501103
CHMP5,VPS28,-0.9238834680372251
SEC61B,SPCS2,0.7248966447269419
PLEK,RGS1,0.7068322294995921
CXCL9,LTA,0.7160394758394728
SULT1A3,SULT2A1,0.8787790111982098
HLA-DQB2,HLA-F,-0.7982351961030986
CD28,GZMB,0.9427088097863773
APOE,C1QC,0.8677221494753519
MAOB,SLC6A4,0.7714533221667453
ITGB2,PTPRC,0.952141330601904
CD79A,VPREB3,0.9773276511262021
CD19,CTLA4,0.9210818395920658
CD27,EOMES,0.9139573261812338
IDO1,IL4I1,0.805286431938608
PTPRC,RAC2,0.9474575611206849
HLA-DOB,VPREB3,0.9775844840500931
ALDH1A2,CYP2C18,-0.7061646989345108
AQP7,GK,0.8705694578266107
NPY,PNOC,-0.9333734251690912
S1PR1,SELL,0.9523809145942225
CD4,CD40LG,0.9964572696336035
ABCC2,SLC10A2,0.8118006698134529
CD19,CR2,0.9074297404905715
HSPBP1,RPS10,0.899798083015953
ITGAL,MADCAM1,0.9834029609487713
CD79A,PIK3CD,0.9178648626941165
CD1C,CD79A,0.9924175477727417
CD4,SDCBP,-0.7666381783780174
GZMB,IGF2R,-0.8834512227560319
CD38,CTLA4,0.869738749189017
CDH1,NOG,-0.8736155455704948
ABCG2,SLC15A1,0.8212269170959994
DPP4,GCG,0.7537727797864301
PPIL1,SNRPA1,-0.7393497994407741
PAX5,RHOH,0.9170054998517311
CD4,ITGB2,0.9564730047358678
CD3E,CD48,0.8737773186072589
CCL19,CD83,0.9713451929651652
CD38,CR2,0.8512675962391564
FCRLA,POU2AF1,0.9100359947622096
CYP3A4,GSTA2,0.7004209568144342
CCR7,CD40LG,0.996010623589678
CD5,FCGR1A,-0.9874618696094997
CCR7,JAK3,0.9865288281788411
CD79A,FCER2,0.9927450789609324
GZMB,TNFRSF9,0.9502289039330822
EIF4A3,SRSF1,0.8825326463806902
CD19,PAX5,0.9186095103100016
CP,SERPING1,0.8070178237206691
PIK3CD,RAC2,0.9134574587651955
PIK3CD,SOCS1,0.7340223531131909
COL6A2,ITGA5,0.9339986545818657
MT1M,MT2A,0.7289704505945862
CSF3R,FPR1,0.7043097195097607
CXCL5,MMP3,-0.9542015251540594
APOE,SERPINA1,0.9579581672758597
IMP3,RPL26,0.7801428769990977
