geneA,geneB,weight
CXCL3,CXCL6,0.8608060266029225
GSTA2,GSTP1,-0.9791061648435473
FN1,PLAUR,0.8815462680032051
FPR1,LILRB2,0.832245135794287
CORO1A,WAS,-0.9744324123873118
AKT1,CRTC2,0.887306328105435
NKG7,TYROBP,0.8097021184884478
PDZK1,PDZK1IP1,-0.9918121510771403
JAK3,PTPRC,0.8296868658432042
CD4,CD9,-0.7079578830717338
CD4,ICAM1,0.718062139740441
CD274,TGFB1,0.7118901394808761
CD7,MME,-0.8348086272484376
CYP2C9,CYP4F2,0.9808093444511292
CPS1,OAT,0.8318098182256174
ALYREF,EIF4A3,-0.8124308027806356
ADAM15,SRC,0.7074513766685725
MTTP,NPC1L1,0.7135045647562294
FPR1,MARCO,0.8725369838625089
CYP2C18,GSTA1,0.9570530457853796
LCN2,SAA1,0.9622110905179332
GNE,PGGHG,0.7810031431332178
DDX3Y,KDM5D,0.984002517272065
FN1,MMP7,0.8651492492342348
MRPL13,RPS4Y1,0.9648030077592286
FCGR2A,VWF,0.7079210452604257
BACH2,LEF1,0.8015093406965001
BTK,CD52,0.7248442568595685
CYP4F2,UGT2B17,0.9995096391503857
LPCAT4,PLA2G2A,-0.825986716802789
CXCL1,TIMP1,0.8062206546711482
KDM5D,ZFY,0.9837413619151757
CXCL6,IL1B,0.7236823547984929
CASP8,DFFB,-0.9158375895064096
MMP3,SAA1,0.925422933932318
HCST,NKG7,0.7638013843526072
AKT1,TIMP1,-0.8958632473030742
CXCL1,CXCL3,0.821630252869518
CD36,CD40LG,0.850096448963292
MT1X,MT2A,0.9396765215153585
APOB,VWF,-0.7889721412913844
CXCR1,IL1B,0.7630581703616208
CD274,CD40LG,-0.7166620786486315
SNRPN,TSSC4,0.9010035183113521
FABP6,SLC51A,0.926132413786502
MRPL13,RPL22L1,0.9390869506093793
CD19,CD52,0.8137368264144095
APOB,MTTP,0.8824827334354374
CHAC1,GSTA1,-0.9323663821746645
ENPP3,NAPRT,-0.8882774178472026
DDX3Y,USP9Y,0.9857246801094741
FCGR2B,TNF,-0.7712669554021061
PDCD1LG2,PTPRC,0.7174612591192296
RPS28,SEC61G,-0.9672273629703095
AKT1,PKM,-0.7145386784291782
CCL11,CXCL9,0.888280378204101
CD4,LILRB1,0.7435003853232348
CYP3A4,GSTP1,-0.9236344657150538
GUCA2A,TMIGD1,0.7880335732215306
AKT1,ATF3,-0.8267627843488585
IGF2R,PLAUR,-0.8068297070416584
CDH1,RPL39,0.8413162884880702
KRT1,TRPV3,0.998750531690376
CYP2B6,UGT2B17,0.7185844431204882
RPL39,RPLP0,-0.846758023087553
CD40LG,TNFRSF9,-0.7844595754222318
