geneA,geneB,weight
HK2,PKM,-0.8040917210502171
GPR183,MS4A1,0.9206061646647746
LY9,SH2D1A,0.7901855006198317
AKT1,CRTC2,0.7226847969015323
JAK3,PTPRC,0.9227747349192817
CD4,CD9,-0.7209217640146602
PLA2G12B,PLB1,0.7690512468012486
CYP2C9,CYP4F2,0.7576683525298874
CPS1,OAT,0.8056119434999706
BEST4,OTOP2,0.8395078359123973
ADAM15,SRC,0.7569019882381329
CYP2C18,GSTA1,0.7666471924439558
APOE,CXCL8,0.9370654842549081
DDX3Y,KDM5D,0.9840025172720541
EPHA1,EPHA2,0.8707429968732241
MRPL13,RPS4Y1,-0.7521276071709072
CXCL8,PLAU,-0.8069542338703912
BACH2,LEF1,0.7460330961019644
EIF1AY,RPS4X,0.8993393199417207
BTK,CD52,0.8656516601758953
KDM5D,ZFY,0.9837413619151812
CASP8,DFFB,0.8896137612592036
GZMA,PTPRC,-0.8338675145406255
CD38,FCGR2B,0.701121281541495
APOB,CD4,-0.7013289063492433
CD19,IL2RG,0.9362344563662996
CD40LG,TRAF1,0.897690976144106
MUC17,MUC5B,-0.8556467568896471
SNRPN,TSSC4,-0.9326139517789994
CD22,CD28,0.713620783317345
FABP6,SLC51A,0.7534333204651591
APOD,APOE,0.8922539319361164
MRPL13,RPL22L1,0.7854383840514706
CD19,CD52,0.8571559421635657
APOB,MTTP,0.8931079117639139
ARHGDIG,RHOH,0.7473926377828173
DDX3Y,USP9Y,0.9857246801094693
CD1C,PAX5,0.7651178504484977
TREM1,TYROBP,0.8649388654138929
CD4,LILRB1,0.7396378632038536
PTPRC,VWF,0.7816372673994698
CTLA4,CXCL9,0.7429107292591922
CCL17,CXCR1,0.7117122288337917
CCL28,CXCL13,-0.917628566903559
GUCA2A,TMIGD1,0.7484773969134
CD38,CD52,0.7529396891007047
KRT1,TRPV3,0.7377333266329674
IL1B,SOCS3,0.7126716151253673
CTLA4,JAK3,0.7695283227299113
CD19,TCL1A,0.7618553696781393
RPS4Y1,USP9Y,0.9814735792002414
SDHB,SDHC,0.9245888454356702
CDH1,RPLP0,-0.830159778350818
AICDA,PAX5,0.8762271226456348
ATF3,DUSP1,0.8901037772585105
CR2,FCER2,0.7677080621359864
AQP10,GK,-0.8570592638617972
APOE,LILRB4,0.9260345188177123
CDH1,NCSTN,0.8753691156070834
EIF1AY,ZFY,0.9798786572502657
CXCL9,GBP5,0.7130324723457154
CHCHD10,CHCHD3,-0.7211564592935167
CD22,PTPRC,0.9463420295810027
CD19,THY1,0.868177014828486
CD4,PTPRC,0.7899283967343441
CYP2J2,CYP4F2,0.746109711235016
ACKR3,CXCL8,-0.7887342421753223
FCRLA,MS4A1,0.8333896569581635
CCL17,IL33,0.7044002816716538
CCL20,CXCL8,-0.9968861707811922
GABPA,TFB2M,0.8868982274774475
CD79B,TNFRSF13C,0.8806876831332425
CD19,VPREB3,0.9448427837188437
EAF1,POLR2E,-0.7704350738597443
SELENOI,SELENOP,0.7359442298551404
ABCB1,UGT1A1,0.8204107902514294
CST7,PTPRC,0.8488433387574146
TNFRSF12A,TRAF1,-0.9965047660910187
ITK,RHOH,0.7723871498259958
CD27,CD52,0.770826418306781
CD9,ITGA5,-0.7733943756442322
FOS,MAP2K1,0.8055880054581055
EPSTI1,IFI44,0.791195581490837
APOE,TYROBP,0.9603659964365547
GABPA,MYC,0.7481599732474794
NDUFA13,SDHC,-0.8585484608548468
C3,LTF,0.8210824191725745
CD38,TNFRSF9,0.7180935505288593
CCR7,PTPRC,0.9156139647545156
CD19,CD27,0.9097247634876252
GNB2,VIPR1,-0.8115165891178406
GNB2,NRAS,0.941763277800311
CCL20,CCL21,-0.8828884623712699
AIM2,SP140,0.8563029560110239
CD19,FCER2,0.765292021119005
CXCL13,MMP9,0.8424718722141854
AKT1,TXN,0.7371663324107993
IFNGR1,IL23A,-0.9940917286519566
CDH1,PTPRC,-0.7494520067379191
ATF3,HSPA1A,0.9563943037955763
CD40,FCGR2B,0.7006173992880338
CCL19,TNFSF13B,0.8320559874589492
DERA,TKT,-0.8606068422934108
PCDH11Y,RPS4Y1,0.8434372165537302
GZMA,ITGB2,-0.7639210961445115
CD79B,PTPRC,0.8855122393032078
ABCG5,ABCG8,0.725580167531975
PLA2G10,SELENOI,-0.8724999404095843
CD79A,TCL1A,0.8134552555306569
CD40LG,CTLA4,0.801978191206238
MT-ND6,NDUFB3,-0.8336020676903434
CD4,TGFB1,0.8345985308300291
SNRPA1,SRSF1,0.9602857573666382
CD52,LY86,0.8210229965492588
CCR7,LTB,0.8909181065746199
CD28,CD5,0.7967511023159358
FZD7,SDCBP,0.8555422961267128
CR2,PAX5,0.9413973550179735
CCL22,IL15,-0.9585069339270326
CD79A,THY1,0.8515018780311594
PLA2G2D,PNPLA6,0.892950569503922
CHMP5,VPS28,-0.9180120041894934
SEC61B,SPCS2,0.8955290896524576
APOE,C1QC,0.7589379449325128
MAOB,SLC6A4,0.8164081926857045
ITGB2,PTPRC,0.8776483030724735
CD79A,VPREB3,0.940186223117756
CD19,CTLA4,0.8369328409571001
PTPRC,RAC2,0.8444914457006275
AQP7,GK,0.9521630676899813
CD4,CD40LG,0.7844886204101392
ABCC2,SLC10A2,0.7453455305019477
CD19,CR2,0.9398554775471277
IGFBP2,TGFB1,0.834348772347005
HSPBP1,RPS10,0.8863929763190826
AKT1,APOE,-0.7842559276984131
FOS,SOCS1,0.764496686175377
CD1C,CD79A,0.7846172004699999
