geneA,geneB,weight
MEP1B,XPNPEP2,0.9999999746237679
FN1,ITGAM,1.0
HLA-G,LILRA1,0.9599957043118407
CLDN18,OCLN,0.9999999999999997
ADAMTS4,COL3A1,1.0
IGFBP5,LUM,0.9341272660621697
ADAMTS2,COL1A1,0.9999999999271951
CD28,CD38,-1.0
IL16,LTA,0.9999999989067031
APOB,OLR1,0.9999999999960741
IL1A,ITGAX,0.2791345289595279
EDN3,HCAR2,0.6182168355074518
CXCL9,IFNG,-0.9988782622885963
CXCL9,PTPRC,-0.999974077235299
ADAM33,SPINK5,0.9999976800897936
DEFA5,MMP7,0.9999999999547023
SLC15A1,SLC6A19,-0.9999966012055147
FN1,OCLN,-1.0
CCL17,CXCL10,0.9999997242638262
CCL13,CXCR1,-0.999999823053759
CXCL10,SOCS1,-0.9752663585766508
ADCYAP1,GCG,-0.9497233537904879
CCL25,CXCL3,-0.9999999999999999
CCL4L2,CCR4,-0.9999999999999264
FCGBP,MUC2,0.9999999999998604
IL1A,IL6,-0.9997108479269691
MMP12,TIMP1,-0.9999979268146284
PROM1,SEMA4A,-0.9999999996012847
NCF2,PRKCB,0.9999999999435186
LTF,SLC11A1,1.0
ACE2,VWF,0.9996519567675276
ADH6,UGT2B17,0.9999999999999999
HGF,MMP1,-0.9997606447632544
BLK,CD19,-0.9999879014129204
LCN2,MMP9,-0.9999999438187194
HSPG2,LRP8,-0.9794367155436827
APOE,ICAM1,-1.0
CXCL2,TNF,1.0
CSF3,LTA,1.0
CCL19,CXCL9,-0.999991808968144
CD274,LILRB1,1.0
CD79B,CXCL9,0.9997736803766017
CD40,SELP,-0.9999999999999999
IGFBP5,THBS1,-1.0
BLK,TNFAIP3,-0.9999996070236824
FCAR,FCGR3B,-0.9999998149505572
C3,MMP9,-0.9146453481191757
CXCL10,IL1B,-1.0
CSF2,FCGR2A,1.0
CLEC6A,FCGR3B,-0.9999714068901266
HAPLN1,LUM,-1.0
ADGRE2,SCT,0.9999999999994643
NTRK2,SH2B2,-1.0
FCMR,VPREB3,0.9664549839686762
FOXP3,TNF,-1.0
ANPEP,PTPRC,-0.995962476714722
COL14A1,LUM,-0.9999999999238373
COL3A1,FN1,0.9999998873377036
CYP2B6,CYP4F2,-0.9999999997174476
GBP4,IFI44L,0.9998289580216942
PTGS2,TNFAIP3,0.9999999989677261
SAMD9L,TRIM22,-0.9999999664577934
DOCK4,RPS28,0.9937852006689529
CCL2,CXCR1,0.9999993929525817
CHI3L1,IL13RA2,0.9943347957581098
ADCY7,PKLR,-0.9997360018893533
CNTFR,CSF3,0.9999999999993081
BPIFB1,MUC5B,-0.9790699092400613
MADCAM1,SELL,-1.0
ITGB7,VCAM1,-0.9996807135424544
CTSG,LYZ,-0.9999999999962393
PHLPP2,PLEK,-1.0
FCGR3A,IFNG,-0.9170106131950495
CCL22,CXCR1,1.0
CCL2,ITGAX,0.999998901374906
ICOS,ITK,-1.0
FCGR3A,PTPRC,0.9999990502640778
PADI4,VWF,-0.9999999985865378
BLK,CXCR5,0.9999994393260654
HLA-DQA2,PDCD1LG2,0.6767659276208138
CXCL10,RETNLB,-1.0
GZMB,KLF2,0.9999999717634993
FCRL5,MS4A1,-1.0
CCR1,FCER1G,-0.999532676479776
CD1C,CR2,-0.9999999999550144
HLA-DQA2,PDCD1,0.9870002758958945
COL4A3,ITGB7,-0.9999999989846879
AIM2,NLRC5,-0.9999992637068973
CYP26B1,CYP2B6,-0.9999999999999999
IL1B,SOCS3,0.9841231552636256
CTHRC1,POSTN,-0.9999853192185899
COL18A1,FN1,-0.9999999990809535
CCL2,IL6,1.0
CD79B,CR2,-0.9498710223548539
CCL20,CXCR4,-1.0
ITGAX,STAT1,0.9450086307251552
CXCL10,TLR2,0.9999999988864692
CYP2C9,CYP2D6,0.9999954412257173
FN1,TNFAIP6,0.999999994030968
IFITM3,OAS2,0.9999999999959626
CCR1,CXCL9,-1.0
NCF2,RAC2,0.9999999973483755
CD79A,TCL1A,0.9999282933786654
ACE2,ITGB1,-0.9999999993426146
LTBP2,TGFB3,-0.9999999358933156
S100A12,S100A9,0.9998173079874517
CD22,ITGAX,-0.9999999951732481
SEC24C,SEC31B,-0.9999999999994985
CCL22,CCL4,0.9999999999999961
ITGAM,NCF2,1.0
IDO1,ITGAX,0.4466881271585951
CXCL10,ITGAM,0.9999999992235756
CD40,STAT1,0.9999999999999999
CD40,CD83,1.0
CSF3R,OSM,-0.9999996897375731
EGR1,ERBB3,0.9999980601429835
HIF1A,IL6,0.9999940472725535
BGN,CHAD,-1.0
ARHGAP9,SASH3,0.9999999983004506
AICDA,POU2AF1,-0.9976670818541581
ICAM1,ITGAX,-0.9999999998621019
ITGB2,PTPRC,-0.9999995987237784
SNAI1,TWIST1,1.0
APOB,GPT,0.7605882916469681
AGR2,FABP2,1.0
LY9,SLAMF1,-1.0
CXCL5,ICAM1,0.9999999999999988
MMRN1,SELP,-0.9999999655369939
CD1C,IFNG,0.9999999999993986
GP1BA,ICAM1,-0.9999999999999994
CD19,SPIB,-0.9999999979703914
CD28,CD48,-0.9999999999573976
PI3,PIK3CD,-0.6968391901841052
CD1C,PTPRC,-0.9999999999969069
HBEGF,PGF,0.9998754051882198
APOA1,GPT,-0.9999999998284312
MUC13,MUC5B,0.9975259983525427
REG1B,REG3A,1.0
FOXP3,TNFRSF4,-0.999999999726395
IL6,LTA,0.999999994760934
APOB,PLA2G12B,-0.9829065789908031
CD5,IL7R,-1.0
ICAM1,IL6,0.9999999920209464
HCAR2,SLC5A8,-1.0
CD72,CD79A,-1.0
CCL19,IFNG,0.9999983719559462
CHGA,MUC2,1.0
F2RL2,PRSS3,1.0
CCR7,CXCR2,0.9999999999999771
APOA4,PLA2G7,0.999999951293891
CCL19,PTPRC,-0.9999999999999569
CD79B,PTPRC,-0.9999943125039714
COL2A1,COL5A2,0.3176564715439427
GCNT3,MUC2,0.9999999999954851
CARD11,DPP4,-0.9994555079422448
FCGR1A,ITGAX,0.9999855680499425
CXCL13,IL1B,0.9999999999975283
CD80,CEACAM5,-0.9999997672574765
FCN1,FCN3,-0.9999999999998413
CXCR4,MMP2,0.9999999999645623
CYP2C9,UGT2B7,0.9999999999691872
EDNRA,KCNJ2,-1.0
CYP2C18,CYP3A4,-0.9999999996615238
SLAMF1,SLAMF6,-1.0
MEP1B,NTS,-0.9998207714800847
TNFSF11,TNFSF13B,-0.9999999999987639
SLC13A2,SLC26A2,-0.9999999999971034
SERPINE1,TIMP1,0.9999999999998702
ERBB3,EREG,-0.9999999999999959
CCL11,DPP4,1.0
FCGR1A,IL6,0.9999919933834612
MT1E,MT1F,-0.999981977501459
BATF,CXCR5,0.9999865534419042
F5,SERPINA5,-0.9998832131229545
CD22,CD72,-0.9999999991363576
CCL4,CXCL9,-1.0
ADH1B,ADH1C,0.9999999997891554
HCAR2,NPY,0.999999998799244
ADCYAP1,SST,0.9999996445558212
CXCL5,MMP1,-0.9999973136667898
CLDN18,CLDN8,0.9999999999880437
COL4A3,NPHS1,0.999998236963739
CSF2,CXCL2,0.9527348467733291
CR2,MME,-0.9999999999999948
FCAMR,FCAR,1.0
