geneA,geneB,weight
MEP1B,XPNPEP2,-1.0
FN1,ITGAM,-0.9999999618161485
HLA-G,LILRA1,-0.999999998879953
CLDN18,OCLN,0.9999999999583504
ADAMTS4,COL3A1,-1.0
IGFBP5,LUM,-1.0
ADAMTS2,COL1A1,-1.0
CD28,CD38,1.0
IL16,LTA,-0.9999879543654229
APOB,OLR1,0.9999999999999998
IL1A,ITGAX,-0.9742541571703164
EDN3,HCAR2,1.0
CXCL9,IFNG,-0.9999973387417861
CXCL9,PTPRC,0.9999999999999987
ADAM33,SPINK5,0.9997243032236546
DEFA5,MMP7,0.8090276857442019
SLC15A1,SLC6A19,-1.0
FN1,OCLN,1.0
CCL17,CXCL10,-0.9971054950244247
CCL13,CXCR1,-0.9999999999983427
CXCL10,SOCS1,-0.9999402277270439
ADCYAP1,GCG,-0.987241195523725
CCL25,CXCL3,1.0
CCL4L2,CCR4,0.999999999999929
FCGBP,MUC2,-1.0
IL1A,IL6,-0.9999999999999799
MMP12,TIMP1,-0.9999999999994258
PROM1,SEMA4A,0.9999999584081097
NCF2,PRKCB,0.9999960198340384
LTF,SLC11A1,0.9999708494300307
ACE2,VWF,0.999999999999726
ADH6,UGT2B17,-0.9999999999967109
HGF,MMP1,-1.0
BLK,CD19,0.9999999897896458
LCN2,MMP9,-0.9999995001530451
HSPG2,LRP8,-0.9999107791611649
APOE,ICAM1,-0.9999997667768363
CXCL2,TNF,-0.9999999999952416
CSF3,LTA,-0.9999999999878686
CCL19,CXCL9,0.9999999999999969
CD274,LILRB1,-0.9176833714486088
CD79B,CXCL9,0.9999999856787204
CD40,SELP,0.9999999986668012
IGFBP5,THBS1,0.9999652076925131
BLK,TNFAIP3,0.9830408291213759
FCAR,FCGR3B,-1.0
C3,MMP9,0.9999999996043585
CXCL10,IL1B,-0.9999329774427348
CSF2,FCGR2A,-1.0
CLEC6A,FCGR3B,-1.0
HAPLN1,LUM,1.0
ADGRE2,SCT,-0.962576909914163
NTRK2,SH2B2,1.0
FCMR,VPREB3,-0.9965178327765004
ANPEP,PTPRC,0.9470253290161741
COL3A1,FN1,-0.9733115926433515
CYP2B6,CYP4F2,-1.0
GBP4,IFI44L,0.9999997293672486
PTGS2,TNFAIP3,0.9999999990063771
SAMD9L,TRIM22,1.0
DOCK4,RPS28,-0.9999999999794312
CCL2,CXCR1,-1.0
CHI3L1,IL13RA2,-1.0
ADCY7,PKLR,0.9999999999999999
CNTFR,CSF3,1.0
BPIFB1,MUC5B,-0.999999985738939
MADCAM1,SELL,0.9999999999999653
CD14,FCER1G,-0.9999999999999968
ITGB7,VCAM1,-0.9949587873281691
CTSG,LYZ,-0.9999990491308718
PHLPP2,PLEK,1.0
FCGR3A,IFNG,-0.999999958607878
CCL22,CXCR1,-0.9746306609783256
CCL2,ITGAX,0.9961901119266643
