geneA,geneB,weight
MEP1B,XPNPEP2,-0.9999999998832223
FN1,ITGAM,-0.9999999999996882
HLA-G,LILRA1,-0.9999999998273377
CLDN18,OCLN,-0.9999825073699418
ADAMTS4,COL3A1,-1.0
IGFBP5,LUM,-0.9999999967189096
ADAMTS2,COL1A1,-0.9999999999999989
CD28,CD38,0.9999999999999993
IL16,LTA,0.9795946146333951
APOB,OLR1,1.0
IL1A,ITGAX,-0.9998594736665238
EDN3,HCAR2,1.0
CXCL9,IFNG,-0.9999999999902721
CXCL9,PTPRC,0.9999999999999255
ADAM33,SPINK5,-0.9541663528148066
DEFA5,MMP7,-0.9999999985642423
SLC15A1,SLC6A19,-0.9999999846328361
FN1,OCLN,1.0
CCL17,CXCL10,0.9973055968112282
CCL13,CXCR1,-0.9998619873388144
CXCL10,SOCS1,0.9997995284856538
ADCYAP1,GCG,-0.5770788210534665
CCL25,CXCL3,0.9999999999900945
CCL4L2,CCR4,-0.4690304397332608
FCGBP,MUC2,0.9996851823470587
IL1A,IL6,-0.9999999550887054
MMP12,TIMP1,0.9217025800405677
PROM1,SEMA4A,0.9999656662899683
NCF2,PRKCB,0.9999999999922609
LTF,SLC11A1,-0.9999999999568764
ACE2,VWF,1.0
ADH6,UGT2B17,-0.9999999999999287
HGF,MMP1,-1.0
BLK,CD19,0.9999999919152626
LCN2,MMP9,-0.9996248794982469
HSPG2,LRP8,-0.7946990530556116
APOE,ICAM1,0.9999472405119679
CXCL2,TNF,-0.9999999999999983
CSF3,LTA,-0.9955732072651262
CCL19,CXCL9,1.0
CD274,LILRB1,-0.9999567819465941
CD79B,CXCL9,1.0
CD40,SELP,0.9999999999999505
IGFBP5,THBS1,0.9999999999999982
BLK,TNFAIP3,0.9999999999999981
FCAR,FCGR3B,-1.0
C3,MMP9,0.9999999999481686
CXCL10,IL1B,0.871165516920459
CSF2,FCGR2A,-1.0
CLEC6A,FCGR3B,-1.0
HAPLN1,LUM,1.0
ADGRE2,SCT,0.9997745500639083
NTRK2,SH2B2,1.0
FCMR,VPREB3,0.9999999999457503
FOXP3,TNF,0.999999999999999
ANPEP,PTPRC,0.6472242347569855
COL14A1,LUM,0.9999999999999998
COL3A1,FN1,-0.9574413169995645
CYP2B6,CYP4F2,-0.9999999999999963
GBP4,IFI44L,-0.999999999999884
PTGS2,TNFAIP3,-0.9999999941192392
SAMD9L,TRIM22,-0.9994527617979855
DOCK4,RPS28,0.9999999999999897
CCL2,CXCR1,-1.0
CHI3L1,IL13RA2,-1.0
ADCY7,PKLR,0.9999999999904929
CNTFR,CSF3,0.9999973086397744
BPIFB1,MUC5B,-1.0
MADCAM1,SELL,1.0
CD14,FCER1G,-0.999999999855689
ITGB7,VCAM1,0.9999999966204566
CTSG,LYZ,0.9992377181961495
PHLPP2,PLEK,1.0
FCGR3A,IFNG,-0.9999999999999909
CCL22,CXCR1,-0.9999997232348525
CCL2,ITGAX,-0.9999999999999987
ICOS,ITK,0.9999999999999687
FCGR3A,PTPRC,-0.9940639292479831
PADI4,VWF,-0.9999998071501546
BLK,CXCR5,0.9999998395937555
HLA-DQA2,PDCD1LG2,-0.9999973630268367
CXCL10,RETNLB,0.9999979816110581
GZMB,KLF2,0.7841426564311818
FCRL5,MS4A1,1.0
CCR1,FCER1G,-0.9999999999864743
CD1C,CR2,0.9999692351966595
HLA-DQA2,PDCD1,-0.711602118746696
COL4A3,ITGB7,0.9999999999980035
AIM2,NLRC5,0.9991542693233576
CYP26B1,CYP2B6,1.0
IL1B,SOCS3,-0.9999999999884166
CTHRC1,POSTN,-0.999999998220369
COL18A1,FN1,-0.33231136269781275
CCL2,IL6,-0.9999999999978233
CD79B,CR2,0.9999999980446967
CCL20,CXCR4,0.9999999999998543
ITGAX,STAT1,-0.9853594967964496
CXCL10,TLR2,-0.9999999999999986
CYP2C9,CYP2D6,0.9999997779942751
FN1,TNFAIP6,-0.9999999999998397
IFITM3,OAS2,-0.999999999971511
CCR1,CXCL9,0.9999999994348503
NCF2,RAC2,0.9999999999999821
CD79A,TCL1A,0.9960187874344412
ACE2,ITGB1,1.0
LTBP2,TGFB3,0.9999999999992149
S100A12,S100A9,-0.999999995629669
CD22,ITGAX,1.0
SEC24C,SEC31B,0.9999999999977064
CCL22,CCL4,0.99999998697422
ITGAM,NCF2,0.9972867473520644
IDO1,ITGAX,-0.9710945374219707
CXCL10,ITGAM,-0.963768994503259
CD40,STAT1,-0.7490015617375618
ADH6,DGAT1,-0.9999999999999989
CD40,CD83,1.0
CSF3R,OSM,-1.0
EGR1,ERBB3,0.9999984988679906
HIF1A,IL6,-1.0
BGN,CHAD,1.0
ARHGAP9,SASH3,1.0
AICDA,POU2AF1,1.0
ICAM1,ITGAX,0.9981188905833915
ITGB2,PTPRC,0.9999999998412654
SNAI1,TWIST1,-1.0
APOB,GPT,-0.9999858446236067
AGR2,FABP2,-1.0
LY9,SLAMF1,1.0
CXCL5,ICAM1,-0.9999999999999969
MMRN1,SELP,-0.9963950963904886
CD1C,IFNG,0.9999999999910238
GP1BA,ICAM1,1.0
CD19,SPIB,0.9999999999996331
CD28,CD48,0.999999999999628
PI3,PIK3CD,-0.6028767324473622
CD1C,PTPRC,0.9999999999999999
HBEGF,PGF,-0.9999872584246748
APOA1,GPT,0.9999855056414708
MUC13,MUC5B,0.9819882074798191
REG1B,REG3A,-0.9999943910270499
FOXP3,TNFRSF4,0.9961665671125318
IL6,LTA,1.0
APOB,PLA2G12B,0.9999999999999807
CD5,IL7R,1.0
ICAM1,IL6,-0.9999999999999343
HCAR2,SLC5A8,0.9999999999999893
CD72,CD79A,0.9999999999992234
CCL19,IFNG,0.999999998148763
CHGA,MUC2,-0.9999999977063906
F2RL2,PRSS3,-0.970040569585333
CCR7,CXCR2,-0.9999602314017412
