geneA,geneB,weight
MEP1B,XPNPEP2,0.9999999778670158
FN1,ITGAM,1.0
HLA-G,LILRA1,0.9290194448121812
CLDN18,OCLN,0.9999999999999999
ADAMTS4,COL3A1,1.0
IGFBP5,LUM,0.929496953295254
ADAMTS2,COL1A1,0.9999999998864575
CD28,CD38,-1.0
IL16,LTA,0.9999999975805898
APOB,OLR1,0.9999999999909435
IL1A,ITGAX,0.44958264200726716
EDN3,HCAR2,0.6381695505104908
CXCL9,IFNG,-0.9999483834675481
CXCL9,PTPRC,-0.9999962377133728
ADAM33,SPINK5,0.999999698762261
DEFA5,MMP7,0.9999999999889737
SLC15A1,SLC6A19,-0.9999939055850999
FN1,OCLN,-1.0
CCL17,CXCL10,0.9999995017499244
CCL13,CXCR1,-0.9999999807291527
CXCL10,SOCS1,-0.9940283539065017
ADCYAP1,GCG,-0.97841602605518
CCL25,CXCL3,-1.0
CCL4L2,CCR4,-0.9999999999999383
FCGBP,MUC2,0.9999999999993058
IL1A,IL6,-0.995256861751352
MMP12,TIMP1,-0.9999973830375893
PROM1,SEMA4A,-0.9999999994503681
NCF2,PRKCB,0.9999999999080441
LTF,SLC11A1,1.0
ACE2,VWF,0.9996038781619779
ADH6,UGT2B17,0.9999999999999999
HGF,MMP1,-0.9997534091156046
BLK,CD19,-0.9999898372372821
LCN2,MMP9,-0.9999999797480691
HSPG2,LRP8,-0.9657514972553012
APOE,ICAM1,-1.0
CXCL2,TNF,1.0
CSF3,LTA,1.0
CCL19,CXCL9,-0.9999949367874164
CD274,LILRB1,1.0
CD79B,CXCL9,0.9987526707096702
CD40,SELP,-0.9999999999999999
IGFBP5,THBS1,-1.0
BLK,TNFAIP3,-0.9999994342712978
FCAR,FCGR3B,-0.9999998263878636
C3,MMP9,-0.9471232727542884
CXCL10,IL1B,-1.0
CSF2,FCGR2A,1.0
CLEC6A,FCGR3B,-0.9999556492418767
HAPLN1,LUM,-1.0
ADGRE2,SCT,0.9999999999994128
NTRK2,SH2B2,-1.0
FCMR,VPREB3,0.9548094304700138
FOXP3,TNF,-1.0
ANPEP,PTPRC,-0.9972474344478003
COL14A1,LUM,-0.9999999998604021
COL3A1,FN1,0.9999998359094896
CYP2B6,CYP4F2,-0.9999999999848767
GBP4,IFI44L,0.9990581292983083
PTGS2,TNFAIP3,0.9999999998789336
SAMD9L,TRIM22,-0.9999999738824972
DOCK4,RPS28,0.985031204180887
CCL2,CXCR1,0.9999996855856916
CHI3L1,IL13RA2,0.9924226721941258
ADCY7,PKLR,-0.9996749495438929
CNTFR,CSF3,0.9999999999963252
BPIFB1,MUC5B,-0.997383875883396
MADCAM1,SELL,-1.0
ITGB7,VCAM1,-0.9998395496525236
CTSG,LYZ,-0.9999999999946488
PHLPP2,PLEK,-1.0
FCGR3A,IFNG,-0.9713402400929837
CCL22,CXCR1,1.0
CCL2,ITGAX,0.9999994376439797
ICOS,ITK,-1.0
FCGR3A,PTPRC,0.9999981423806608
PADI4,VWF,-0.9999999927666011
BLK,CXCR5,0.9999990005968353
HLA-DQA2,PDCD1LG2,0.4240184214246724
CXCL10,RETNLB,-0.9999999999999999
GZMB,KLF2,0.9999999440341278
FCRL5,MS4A1,-1.0
CCR1,FCER1G,-0.9997520747887685
CD1C,CR2,-0.9999999999460909
HLA-DQA2,PDCD1,0.978286019733634
COL4A3,ITGB7,-0.9999999994563772
AIM2,NLRC5,-0.9999995538712569
CYP26B1,CYP2B6,-0.999999999999999
IL1B,SOCS3,0.9871246720804205
CTHRC1,POSTN,-0.9999534339661547
COL18A1,FN1,-0.9999999993153638
CCL2,IL6,1.0
CD79B,CR2,-0.9630259523150405
CCL20,CXCR4,-1.0
ITGAX,STAT1,0.8513036078821611
CXCL10,TLR2,0.9999999445033287
CYP2C9,CYP2D6,0.9999913854872668
FN1,TNFAIP6,0.9999999959024105
IFITM3,OAS2,0.999999999979404
CCR1,CXCL9,-1.0
NCF2,RAC2,0.9999999922880194
CD79A,TCL1A,0.9998776818110091
ACE2,ITGB1,-0.9999999995138341
LTBP2,TGFB3,-0.9999999540795927
S100A12,S100A9,0.9999110935803868
CD22,ITGAX,-0.9999999948172408
SEC24C,SEC31B,-0.9999999999989793
CCL22,CCL4,0.9999999999999957
ITGAM,NCF2,1.0
IDO1,ITGAX,0.3561896833519216
CXCL10,ITGAM,0.9999999975909665
CD40,STAT1,0.9999999999999997
ADH6,DGAT1,-0.49438921518231016
CD40,CD83,1.0
CSF3R,OSM,-0.9999991546225653
EGR1,ERBB3,0.9999977878174079
HIF1A,IL6,0.9999977454760341
BGN,CHAD,-1.0
ARHGAP9,SASH3,0.9999999981039788
AICDA,POU2AF1,-0.9989587741218846
ICAM1,ITGAX,-0.9999999997828645
ITGB2,PTPRC,-0.9999998134722387
SNAI1,TWIST1,1.0
APOB,GPT,0.583241369176034
AGR2,FABP2,1.0
LY9,SLAMF1,-1.0
CXCL5,ICAM1,0.9999999999999996
MMRN1,SELP,-0.9999999774342674
CD1C,IFNG,0.9999999999991211
GP1BA,ICAM1,-0.9999999999999996
CD19,SPIB,-0.9999999989181713
CD28,CD48,-0.9999999999581344
PI3,PIK3CD,-0.5998445201396985
CD1C,PTPRC,-0.9999999999965442
HBEGF,PGF,0.9999632511483784
APOA1,GPT,-0.9999999999801231
MUC13,MUC5B,0.9990201809113186
REG1B,REG3A,1.0
FOXP3,TNFRSF4,-0.9999999997946756
IL6,LTA,0.9999999736866193
APOB,PLA2G12B,-0.9876380466732794
CD5,IL7R,-1.0
ICAM1,IL6,0.9999999869403713
HCAR2,SLC5A8,-1.0
CD72,CD79A,-1.0
CCL19,IFNG,0.99999848774827
CHGA,MUC2,1.0
F2RL2,PRSS3,1.0
CCR7,CXCR2,0.9999999999999817
APOA4,PLA2G7,0.9999999680658331
CCL19,PTPRC,-0.9999999999999509
CD79B,PTPRC,-0.9999966282538753
COL2A1,COL5A2,0.8753310978961041
GCNT3,MUC2,0.9999999999974997
