geneA,geneB,weight
MEP1B,XPNPEP2,-1.0
FN1,ITGAM,-0.9999999838256123
HLA-G,LILRA1,-0.9999999994519042
CLDN18,OCLN,0.9999999999490861
ADAMTS4,COL3A1,-1.0
IGFBP5,LUM,-1.0
ADAMTS2,COL1A1,-1.0
CD28,CD38,1.0
IL16,LTA,-0.9999889542651959
APOB,OLR1,0.9999999999999999
IL1A,ITGAX,-0.9821855469090822
EDN3,HCAR2,1.0
CXCL9,IFNG,-0.9999982382549004
CXCL9,PTPRC,0.999999999999998
ADAM33,SPINK5,0.999734169566064
DEFA5,MMP7,0.830866308387576
SLC15A1,SLC6A19,-1.0
FN1,OCLN,1.0
CCL17,CXCL10,-0.99774490703462
CCL13,CXCR1,-0.9999999999979841
CXCL10,SOCS1,-0.9999465183738538
ADCYAP1,GCG,-0.9894077510460102
CCL25,CXCL3,1.0
CCL4L2,CCR4,0.9999999999999041
FCGBP,MUC2,-1.0
IL1A,IL6,-0.9999999999999866
MMP12,TIMP1,-0.9999999999994231
PROM1,SEMA4A,0.9999999535141451
NCF2,PRKCB,0.9999888055784911
LTF,SLC11A1,0.9999437241316234
ACE2,VWF,0.999999999999745
ADH6,UGT2B17,-0.9999999999960524
HGF,MMP1,-1.0
BLK,CD19,0.9999999978275057
LCN2,MMP9,-0.9999996931053059
HSPG2,LRP8,-0.9999327964225466
APOE,ICAM1,-0.9999998196009496
CXCL2,TNF,-0.9999999999965496
CSF3,LTA,-0.9999999999917967
CCL19,CXCL9,0.9999999999999951
CD274,LILRB1,-0.9518095278503355
CD79B,CXCL9,0.9999999766647268
CD40,SELP,0.9999999976585722
IGFBP5,THBS1,0.9999434894111952
BLK,TNFAIP3,0.9805197247572368
FCAR,FCGR3B,-1.0
C3,MMP9,0.9999999989864704
CXCL10,IL1B,-0.9999727288185769
CSF2,FCGR2A,-1.0
CLEC6A,FCGR3B,-1.0
HAPLN1,LUM,1.0
ADGRE2,SCT,-0.924948301433083
NTRK2,SH2B2,1.0
FCMR,VPREB3,-0.9975499113197986
FOXP3,TNF,-0.3574806385692485
ANPEP,PTPRC,0.9658268841260123
COL3A1,FN1,-0.9818821689123904
CYP2B6,CYP4F2,-1.0
GBP4,IFI44L,0.9999997083548775
PTGS2,TNFAIP3,0.9999999980069857
SAMD9L,TRIM22,0.9999999999999999
DOCK4,RPS28,-0.9999999999595754
CCL2,CXCR1,-1.0
CHI3L1,IL13RA2,-1.0
ADCY7,PKLR,0.9999999999999999
CNTFR,CSF3,1.0
BPIFB1,MUC5B,-0.9999999868911732
MADCAM1,SELL,0.9999999999999427
CD14,FCER1G,-0.999999999999998
ITGB7,VCAM1,-0.9960389884074162
CTSG,LYZ,-0.9999987545389533
PHLPP2,PLEK,1.0
FCGR3A,IFNG,-0.9999999777837933
CCL22,CXCR1,-0.9878833103513767
CCL2,ITGAX,0.9925399853252311
ICOS,ITK,0.9999999984409113
