geneA,geneB,weight
MEP1B,XPNPEP2,-0.9999999998829252
FN1,ITGAM,-0.9999999999997484
HLA-G,LILRA1,-0.9999999998494057
CLDN18,OCLN,-0.9999812069772256
ADAMTS4,COL3A1,-1.0
IGFBP5,LUM,-0.9999999966016598
ADAMTS2,COL1A1,-0.999999999999999
CD28,CD38,0.9999999999999994
IL16,LTA,0.9862248168310443
APOB,OLR1,1.0
IL1A,ITGAX,-0.9998706002498629
EDN3,HCAR2,1.0
CXCL9,IFNG,-0.9999999999913253
CXCL9,PTPRC,0.9999999999998526
ADAM33,SPINK5,-0.943856434054979
DEFA5,MMP7,-0.9999999984445855
SLC15A1,SLC6A19,-0.99999998180542
FN1,OCLN,1.0
CCL17,CXCL10,0.9952844563196536
CCL13,CXCR1,-0.9998452482904083
CXCL10,SOCS1,0.9997264860161315
ADCYAP1,GCG,-0.5335064635439827
CCL25,CXCL3,0.9999999999888768
CCL4L2,CCR4,-0.5246616438256296
FCGBP,MUC2,0.9997634325143104
IL1A,IL6,-0.9999999577158485
MMP12,TIMP1,0.9313186822549604
PROM1,SEMA4A,0.99996304425764
NCF2,PRKCB,0.9999999999904987
LTF,SLC11A1,-0.999999999964478
ACE2,VWF,1.0
ADH6,UGT2B17,-0.9999999999999704
HGF,MMP1,-1.0
BLK,CD19,0.9999999944353459
LCN2,MMP9,-0.9997292934428796
HSPG2,LRP8,-0.7829796776987978
APOE,ICAM1,0.9999467142759997
CXCL2,TNF,-0.999999999999999
CSF3,LTA,-0.9977604089582124
CCL19,CXCL9,1.0
CD274,LILRB1,-0.9999725365818509
CD79B,CXCL9,1.0
CD40,SELP,0.9999999999999558
IGFBP5,THBS1,0.9999999999999982
BLK,TNFAIP3,0.9999999999999987
FCAR,FCGR3B,-1.0
C3,MMP9,0.9999999999492972
CXCL10,IL1B,0.8797205852473113
CSF2,FCGR2A,-1.0
CLEC6A,FCGR3B,-1.0
HAPLN1,LUM,1.0
ADGRE2,SCT,0.9997753297128752
NTRK2,SH2B2,1.0
FCMR,VPREB3,0.9999999999617807
FOXP3,TNF,0.9999999999999992
ANPEP,PTPRC,0.6686661136581812
COL14A1,LUM,0.9999999999999997
COL3A1,FN1,-0.9572333298316653
CYP2B6,CYP4F2,-0.9999999999999976
GBP4,IFI44L,-0.999999999999891
PTGS2,TNFAIP3,-0.999999995095296
SAMD9L,TRIM22,-0.999535078905329
DOCK4,RPS28,0.9999999999999895
CCL2,CXCR1,-1.0
CHI3L1,IL13RA2,-1.0
ADCY7,PKLR,0.9999999999950504
CNTFR,CSF3,0.9999970259079077
BPIFB1,MUC5B,-1.0
MADCAM1,SELL,1.0
CD14,FCER1G,-0.9999999998654117
ITGB7,VCAM1,0.9999999980208235
CTSG,LYZ,0.9996792870265947
PHLPP2,PLEK,1.0
FCGR3A,IFNG,-0.9999999999999938
CCL22,CXCR1,-0.9999997848641262
CCL2,ITGAX,-0.9999999999999988
ICOS,ITK,0.9999999999999754
FCGR3A,PTPRC,-0.9979308504471637
PADI4,VWF,-0.9999998167094362
BLK,CXCR5,0.9999998955766943
HLA-DQA2,PDCD1LG2,-0.999997471795811
CXCL10,RETNLB,0.9999977639898218
GZMB,KLF2,0.6824656364265982
FCRL5,MS4A1,1.0
CCR1,FCER1G,-0.9999999999889186
CD1C,CR2,0.9999825834534419
HLA-DQA2,PDCD1,-0.5539085373587582
COL4A3,ITGB7,0.999999999998786
AIM2,NLRC5,0.9992569342774755
CYP26B1,CYP2B6,1.0
IL1B,SOCS3,-0.9999999999897642
CTHRC1,POSTN,-0.9999999978080174
COL18A1,FN1,-0.33787152531111797
CCL2,IL6,-0.999999999997991
CD79B,CR2,0.999999998728547
CCL20,CXCR4,0.99999999999986
ITGAX,STAT1,-0.990004933002653
CXCL10,TLR2,-0.999999999999999
CYP2C9,CYP2D6,0.9999998050002814
FN1,TNFAIP6,-0.9999999999998387
IFITM3,OAS2,-0.9999999999825987
CCR1,CXCL9,0.9999999994830846
NCF2,RAC2,0.9999999999999778
CD79A,TCL1A,0.997415091694702
ACE2,ITGB1,1.0
LTBP2,TGFB3,0.9999999999991911
S100A12,S100A9,-0.9999999950879723
CD22,ITGAX,1.0
SEC24C,SEC31B,0.9999999999982058
CCL22,CCL4,0.9999999869013378
ITGAM,NCF2,0.9963013305813485
IDO1,ITGAX,-0.980032437938928
CXCL10,ITGAM,-0.9773989615627305
CD40,STAT1,-0.8768174938250827
ADH6,DGAT1,-0.9999999999999988
CD40,CD83,1.0
CSF3R,OSM,-1.0
EGR1,ERBB3,0.99999871929403
HIF1A,IL6,-1.0
BGN,CHAD,1.0
ARHGAP9,SASH3,1.0
AICDA,POU2AF1,1.0
ICAM1,ITGAX,0.9981229174576595
ITGB2,PTPRC,0.9999999998148152
SNAI1,TWIST1,-1.0
APOB,GPT,-0.9999878295421802
AGR2,FABP2,-1.0
LY9,SLAMF1,1.0
CXCL5,ICAM1,-0.9999999999999983
MMRN1,SELP,-0.9963458707279963
CD1C,IFNG,0.9999999999888362
GP1BA,ICAM1,1.0
CD19,SPIB,0.9999999999997629
CD28,CD48,0.9999999999997271
PI3,PIK3CD,-0.772120652463033
CD1C,PTPRC,1.0
HBEGF,PGF,-0.9999890163516127
APOA1,GPT,0.9999833130669841
MUC13,MUC5B,0.9875572103067676
REG1B,REG3A,-0.9999938303260278
FOXP3,TNFRSF4,0.996574287091121
IL6,LTA,0.9999999999999999
APOB,PLA2G12B,0.9999999999999799
CD5,IL7R,1.0
ICAM1,IL6,-0.9999999999999396
HCAR2,SLC5A8,0.99999999999999
CD72,CD79A,0.9999999999993049
CCL19,IFNG,0.999999997595753
CHGA,MUC2,-0.9999999972505711
F2RL2,PRSS3,-0.9695189766938379
CCR7,CXCR2,-0.9999727994464723
APOA4,PLA2G7,0.9999999999964455
CCL19,PTPRC,0.9999999999988686
CD79B,PTPRC,0.9999999999051282
COL2A1,COL5A2,1.0
GCNT3,MUC2,-0.9989193091485896
CARD11,DPP4,-0.5404040732481393
FCGR1A,ITGAX,-0.9999999999733618
CXCL13,IL1B,0.9999953546360545
CD80,CEACAM5,-0.999999999981714
FCN1,FCN3,-0.9999989430241626
CXCR4,MMP2,-0.9488165480840745
CYP2C9,UGT2B7,-0.9999999999999775
EDNRA,KCNJ2,-1.0
CYP2C18,CYP3A4,-0.9864889374164973
SLAMF1,SLAMF6,1.0
IL1B,TREM1,-1.0
MEP1B,NTS,-0.9907739166654149
TNFSF11,TNFSF13B,1.0
SLC13A2,SLC26A2,0.9999999982531468
SERPINE1,TIMP1,-0.9999999588253412
ERBB3,EREG,1.0
CCL11,DPP4,0.9996537733579419
FCGR1A,IL6,-0.9999999999999712
MT1E,MT1F,-0.6904741152934806
BATF,CXCR5,0.9998522312294744
F5,SERPINA5,0.9999999995424204
CD22,CD72,1.0
CCL4,CXCL9,-0.9991003937930829
ADH1B,ADH1C,-0.9970776777780846
HCAR2,NPY,1.0
ADCYAP1,SST,-0.999999879810169
CXCL5,MMP1,-0.9999999999982196
CLDN18,CLDN8,0.9999999999999983
COL4A3,NPHS1,0.9991700898024827
CSF2,CXCL2,0.9999805534523839
FCAMR,FCAR,0.8507002994573898
ASAH2,SPHK1,1.0
POSTN,THBS2,-0.9831230360022609
IL2RA,IL3RA,0.999999983467906
ABCB1,CYP3A5,-0.9999999909904294
EIF1AY,TMSB4Y,0.9697724224335398
PDCD1,TNF,1.0
S100A12,SLC11A1,-0.99976560696402
CYP2B6,CYP4F3,0.9881693560936513
ARG2,IL1B,-0.9996138957654426
CCR1,IFNG,-0.9999999999988619
CXCL8,MMP3,-1.0
CCR1,PTPRC,0.9999999997584943
CCL21,CXCL13,1.0
CCL13,CXCL8,0.8779063519727789
HGF,IDO1,-0.9999999745538071
CHGB,SST,-1.0
CD5,MS4A1,0.9999999921478151
