geneA,geneB,weight
MEP1B,XPNPEP2,0.9999999213218691
FN1,ITGAM,1.0
HLA-G,LILRA1,0.9810253794759471
CLDN18,OCLN,0.9999999999999999
ADAMTS4,COL3A1,1.0
IGFBP5,LUM,0.32151211798688356
ADAMTS2,COL1A1,0.9999999975165271
CD28,CD38,-1.0
IL16,LTA,0.9999999969932886
APOB,OLR1,0.9999999999984107
IL1A,ITGAX,-0.7054234450347285
EDN3,HCAR2,0.8966722574542134
CXCL9,IFNG,-0.9999395553380579
CXCL9,PTPRC,-0.9999924441270378
ADAM33,SPINK5,0.9999932112865348
DEFA5,MMP7,0.999999999996561
SLC15A1,SLC6A19,-0.999997589137537
FN1,OCLN,-1.0
CCL17,CXCL10,0.999999318631641
CCL13,CXCR1,-0.9999997740868737
CXCL10,SOCS1,-0.9956415332606763
ADCYAP1,GCG,-0.9108723619779127
CCL25,CXCL3,-0.9999999999999997
CCL4L2,CCR4,-0.9999999999999957
FCGBP,MUC2,0.9999999999999587
IL1A,IL6,-0.9999794655415247
MMP12,TIMP1,-0.9999988292629924
PROM1,SEMA4A,-0.9999999992542734
NCF2,PRKCB,0.9999999996582853
LTF,SLC11A1,1.0
ACE2,VWF,0.9999390957593608
ADH6,UGT2B17,0.9999999999999999
HGF,MMP1,-0.9999476513892523
BLK,CD19,-0.9999969613726256
LCN2,MMP9,-0.9999999852427851
HSPG2,LRP8,-0.9904430914149511
APOE,ICAM1,-1.0
CXCL2,TNF,1.0
CSF3,LTA,1.0
CCL19,CXCL9,-0.9999935621651502
CD274,LILRB1,1.0
CD79B,CXCL9,0.9987719365292452
CD40,SELP,-1.0
IGFBP5,THBS1,-1.0
BLK,TNFAIP3,-0.9999998627362496
FCAR,FCGR3B,-0.999999999538627
C3,MMP9,-0.9868065186695522
CXCL10,IL1B,-1.0
CSF2,FCGR2A,1.0
CLEC6A,FCGR3B,-0.9999907233342591
HAPLN1,LUM,-1.0
ADGRE2,SCT,0.9999999999999677
NTRK2,SH2B2,-1.0
FCMR,VPREB3,0.9346258749727653
FOXP3,TNF,-1.0
ANPEP,PTPRC,-0.9890845679160785
COL14A1,LUM,-0.9999999999928698
COL3A1,FN1,0.9999988865922893
CYP2B6,CYP4F2,-0.9999999999980189
GBP4,IFI44L,0.9990481800244309
PTGS2,TNFAIP3,0.9999999949590375
SAMD9L,TRIM22,-0.9999999889860202
DOCK4,RPS28,0.9772562105466694
CCL2,CXCR1,0.999997966256023
CHI3L1,IL13RA2,0.9801387505279722
ADCY7,PKLR,-0.997338344812699
CNTFR,CSF3,0.9999999999996224
BPIFB1,MUC5B,-0.9990322895092673
MADCAM1,SELL,-1.0
CD14,FCER1G,-0.5361469492741456
ITGB7,VCAM1,-0.9998355859903943
CTSG,LYZ,-0.999999999973247
PHLPP2,PLEK,-1.0
FCGR3A,IFNG,-0.994764739363399
CCL22,CXCR1,1.0
CCL2,ITGAX,0.9999964474454419
ICOS,ITK,-1.0
FCGR3A,PTPRC,0.9999961731110346
PADI4,VWF,-0.9999999997259992
BLK,CXCR5,0.9999978444018571
CXCL10,RETNLB,-0.9999999999999998
GZMB,KLF2,0.9999998533450131
FCRL5,MS4A1,-1.0
CCR1,FCER1G,-0.9998971184875906
CD1C,CR2,-0.9999999999831638
HLA-DQA2,PDCD1,0.9472939195937324
COL4A3,ITGB7,-0.9999999994971742
AIM2,NLRC5,-0.999999893304407
CYP26B1,CYP2B6,-0.9999999999999959
IL1B,SOCS3,0.9177409806136227
CTHRC1,POSTN,-0.9999958821731348
COL18A1,FN1,-0.9999999998939083
CCL2,IL6,1.0
CD79B,CR2,-0.9798980751387338
CCL20,CXCR4,-1.0
ITGAX,STAT1,0.8685472894410788
CXCL10,TLR2,0.9999999945984829
CYP2C9,CYP2D6,0.999985078440546
FN1,TNFAIP6,0.9999999435807428
IFITM3,OAS2,0.9999999999761522
CCR1,CXCL9,-1.0
NCF2,RAC2,0.9999999844987496
CD79A,TCL1A,0.9998052320892324
ACE2,ITGB1,-0.9999999975671241
LTBP2,TGFB3,-0.9999999915762304
S100A12,S100A9,0.9994553957781538
CD22,ITGAX,-0.9999999980941697
SEC24C,SEC31B,-0.9999999999994389
CCL22,CCL4,0.999999999999963
ITGAM,NCF2,1.0
CXCL10,ITGAM,0.9999999974549708
CD40,STAT1,0.9999999999999996
ADH6,DGAT1,-0.7589133343627855
CD40,CD83,1.0
CSF3R,OSM,-0.9999999488861843
EGR1,ERBB3,0.9999987688219022
HIF1A,IL6,0.999973216626695
BGN,CHAD,-1.0
ARHGAP9,SASH3,0.9999999966692804
AICDA,POU2AF1,-0.9993998233464095
ICAM1,ITGAX,-0.9999999999415649
ITGB2,PTPRC,-0.9999998540966475
SNAI1,TWIST1,1.0
APOB,GPT,0.30717857217657507
AGR2,FABP2,1.0
LY9,SLAMF1,-1.0
CXCL5,ICAM1,0.9999999999999983
MMRN1,SELP,-0.999999985713991
CD1C,IFNG,0.9999999999954287
GP1BA,ICAM1,-0.9999999999999998
CD19,SPIB,-0.999999998545031
CD28,CD48,-0.9999999999827235
PI3,PIK3CD,-0.8575499385858452
CD1C,PTPRC,-0.9999999999987469
HBEGF,PGF,0.9991153227225145
APOA1,GPT,-0.9999999999829001
MUC13,MUC5B,0.999137741617344
REG1B,REG3A,1.0
FOXP3,TNFRSF4,-0.9999999998979323
IL6,LTA,0.9999999729210156
APOB,PLA2G12B,-0.9916815115740822
CD5,IL7R,-1.0
ICAM1,IL6,0.9999999588248023
HCAR2,SLC5A8,-1.0
CD72,CD79A,-1.0
CCL19,IFNG,0.9999936355451385
CHGA,MUC2,1.0
F2RL2,PRSS3,1.0
CCR7,CXCR2,0.9999999999999193
APOA4,PLA2G7,0.9999999908007081
CCL19,PTPRC,-0.9999999999999598
CD79B,PTPRC,-0.9999982189285471
COL2A1,COL5A2,0.9407967356021124
GCNT3,MUC2,0.9999999999958338
CARD11,DPP4,-0.996470856304796
FCGR1A,ITGAX,0.9999502880403108
CXCL13,IL1B,0.9999999999895728
CD80,CEACAM5,-0.9999999213557544
FCN1,FCN3,-0.9999999999998672
CXCR4,MMP2,0.999999999696562
CYP2C9,UGT2B7,0.999999999974104
