geneA,geneB,weight
MEP1B,XPNPEP2,0.999999946014544
FN1,ITGAM,1.0
HLA-G,LILRA1,0.9759413414632724
CLDN18,OCLN,0.9999999999999999
ADAMTS4,COL3A1,1.0
IGFBP5,LUM,0.51109196910578
ADAMTS2,COL1A1,0.9999999991886726
CD28,CD38,-1.0
IL16,LTA,0.9999999986276775
APOB,OLR1,0.9999999999976774
IL1A,ITGAX,-0.33920666856601367
EDN3,HCAR2,0.8412754752832898
CXCL9,IFNG,-0.999447174739476
CXCL9,PTPRC,-0.9999726889212723
ADAM33,SPINK5,0.9999972630212084
DEFA5,MMP7,0.9999999999916651
SLC15A1,SLC6A19,-0.9999967995237068
FN1,OCLN,-1.0
CCL17,CXCL10,0.999999595657748
CCL13,CXCR1,-0.9999996468494208
CXCL10,SOCS1,-0.9924443684981031
ADCYAP1,GCG,-0.8721268803275464
CCL25,CXCL3,-0.9999999999999991
CCL4L2,CCR4,-0.9999999999999912
FCGBP,MUC2,0.9999999999997746
IL1A,IL6,-0.9999805191510757
MMP12,TIMP1,-0.9999965985949806
PROM1,SEMA4A,-0.9999999995776557
NCF2,PRKCB,0.9999999998991088
LTF,SLC11A1,1.0
ACE2,VWF,0.999789007403174
ADH6,UGT2B17,0.9999999999999999
HGF,MMP1,-0.9998793538441332
BLK,CD19,-0.9999982221877503
LCN2,MMP9,-0.9999999819184121
HSPG2,LRP8,-0.9960267609178336
APOE,ICAM1,-1.0
CXCL2,TNF,1.0
CSF3,LTA,1.0
CCL19,CXCL9,-0.999968081878853
CD274,LILRB1,1.0
CD79B,CXCL9,0.9996547189327316
CD40,SELP,-0.9999999999999999
IGFBP5,THBS1,-1.0
BLK,TNFAIP3,-0.9999998085848673
FCAR,FCGR3B,-0.9999999214330341
C3,MMP9,-0.8607813951755077
CXCL10,IL1B,-1.0
CSF2,FCGR2A,1.0
CLEC6A,FCGR3B,-0.9999616960756061
HAPLN1,LUM,-1.0
ADGRE2,SCT,0.9999999999995762
NTRK2,SH2B2,-1.0
FCMR,VPREB3,0.9752593750629022
FOXP3,TNF,-1.0
ANPEP,PTPRC,-0.9966419173777334
COL14A1,LUM,-0.999999999973581
COL3A1,FN1,0.9999981916341757
CYP2B6,CYP4F2,-0.9999999999912684
GBP4,IFI44L,0.9996430076747583
PTGS2,TNFAIP3,0.9999999981298543
SAMD9L,TRIM22,-0.9999999785983541
DOCK4,RPS28,0.9891074569632228
CCL2,CXCR1,0.9999992907653112
CHI3L1,IL13RA2,0.9944799691820757
ADCY7,PKLR,-0.9992275532146023
CNTFR,CSF3,0.9999999999992913
