geneA,geneB,weight
MEP1B,XPNPEP2,0.999999955585482
FN1,ITGAM,1.0
HLA-G,LILRA1,0.9616942777169473
CLDN18,OCLN,0.9999999999999999
ADAMTS4,COL3A1,1.0
IGFBP5,LUM,0.4914445694244699
ADAMTS2,COL1A1,0.9999999980674115
CD28,CD38,-1.0
IL16,LTA,0.9999999956404042
APOB,OLR1,0.9999999999970876
IL1A,ITGAX,-0.6145679766436114
EDN3,HCAR2,0.9432355572025872
CXCL9,IFNG,-0.9999566517926
CXCL9,PTPRC,-0.999994334718148
ADAM33,SPINK5,0.9999953785260451
DEFA5,MMP7,0.9999999998728057
SLC15A1,SLC6A19,-0.9999962334359124
FN1,OCLN,-1.0
CCL17,CXCL10,0.999999275032932
CCL13,CXCR1,-0.9999996060585901
CXCL10,SOCS1,-0.9951787604866696
ADCYAP1,GCG,-0.9868894221305868
CCL25,CXCL3,-1.0
CCL4L2,CCR4,-0.9999999999999923
FCGBP,MUC2,0.9999999999999942
IL1A,IL6,-0.9999879411204086
MMP12,TIMP1,-0.9999993574451104
PROM1,SEMA4A,-0.9999999897198352
NCF2,PRKCB,0.9999999992471177
LTF,SLC11A1,1.0
ACE2,VWF,0.9997467526087405
ADH6,UGT2B17,0.9999999999999999
HGF,MMP1,-0.9999686794810629
BLK,CD19,-0.9999968228712532
LCN2,MMP9,-0.9999999874533961
HSPG2,LRP8,-0.9986451111971123
APOE,ICAM1,-1.0
CXCL2,TNF,1.0
CSF3,LTA,1.0
CCL19,CXCL9,-0.9999986020264777
CD274,LILRB1,1.0
CD79B,CXCL9,0.998393779015177
CD40,SELP,-1.0
IGFBP5,THBS1,-1.0
BLK,TNFAIP3,-0.9999999370716173
FCAR,FCGR3B,-0.9999998877882226
C3,MMP9,-0.9703798766768373
CXCL10,IL1B,-1.0
CSF2,FCGR2A,1.0
CLEC6A,FCGR3B,-0.9999977621209819
HAPLN1,LUM,-1.0
ADGRE2,SCT,0.999999999999861
NTRK2,SH2B2,-1.0
FCMR,VPREB3,0.8388566094654337
