geneA,geneB,weight
MEP1B,XPNPEP2,-1.0
FN1,ITGAM,-0.9999999827343701
HLA-G,LILRA1,-0.9999999994204363
CLDN18,OCLN,0.9999999999475774
ADAMTS4,COL3A1,-1.0
IGFBP5,LUM,-1.0
ADAMTS2,COL1A1,-1.0
CD28,CD38,1.0
IL16,LTA,-0.9999886150134585
APOB,OLR1,0.9999999999999999
IL1A,ITGAX,-0.9757700965941962
EDN3,HCAR2,1.0
CXCL9,IFNG,-0.999998043984253
CXCL9,PTPRC,0.9999999999999978
ADAM33,SPINK5,0.9997271472485364
DEFA5,MMP7,0.8324509150168294
SLC15A1,SLC6A19,-1.0
FN1,OCLN,1.0
CCL17,CXCL10,-0.997825599701963
CCL13,CXCR1,-0.9999999999983326
CXCL10,SOCS1,-0.9999556978310017
ADCYAP1,GCG,-0.9875243462376946
CCL25,CXCL3,1.0
CCL4L2,CCR4,0.9999999999999123
FCGBP,MUC2,-1.0
IL1A,IL6,-0.9999999999999812
MMP12,TIMP1,-0.9999999999992131
PROM1,SEMA4A,0.9999999483058126
NCF2,PRKCB,0.9999916401698603
LTF,SLC11A1,0.9999590567921042
ACE2,VWF,0.99999999999971
ADH6,UGT2B17,-0.9999999999959375
HGF,MMP1,-1.0
BLK,CD19,0.9999999977849144
LCN2,MMP9,-0.9999996735430983
HSPG2,LRP8,-0.9999462241806218
APOE,ICAM1,-0.9999998037016731
CXCL2,TNF,-0.9999999999960578
CSF3,LTA,-0.9999999999891338
CCL19,CXCL9,0.9999999999999949
CD274,LILRB1,-0.9489899164072276
CD79B,CXCL9,0.9999999748923433
CD40,SELP,0.999999997254063
IGFBP5,THBS1,0.9999439932444754
BLK,TNFAIP3,0.9768087658449456
FCAR,FCGR3B,-1.0
C3,MMP9,0.9999999994168921
CXCL10,IL1B,-0.9999492888185
CSF2,FCGR2A,-1.0
CLEC6A,FCGR3B,-1.0
HAPLN1,LUM,1.0
ADGRE2,SCT,-0.9307206548257361
NTRK2,SH2B2,1.0
FCMR,VPREB3,-0.9976418462499163
ANPEP,PTPRC,0.9582309648884244
COL3A1,FN1,-0.9850836789782952
CYP2B6,CYP4F2,-1.0
GBP4,IFI44L,0.9999997294208752
PTGS2,TNFAIP3,0.9999999985472834
