geneA,geneB,weight
MEP1B,XPNPEP2,0.9999999181726783
FN1,ITGAM,1.0
HLA-G,LILRA1,0.9696041127065915
CLDN18,OCLN,0.9999999999999999
ADAMTS4,COL3A1,1.0
IGFBP5,LUM,0.4618143110324698
ADAMTS2,COL1A1,0.9999999986544595
CD28,CD38,-1.0
IL16,LTA,0.9999999981367614
APOB,OLR1,0.9999999999971805
IL1A,ITGAX,-0.8148019586315952
EDN3,HCAR2,0.9055929124625067
CXCL9,IFNG,-0.9999013463843629
CXCL9,PTPRC,-0.9999826930622108
ADAM33,SPINK5,0.9999983150919708
DEFA5,MMP7,0.9999999999902568
SLC15A1,SLC6A19,-0.9999970065775599
FN1,OCLN,-1.0
CCL17,CXCL10,0.9999995072732636
CCL13,CXCR1,-0.9999983651178177
CXCL10,SOCS1,-0.9959977467978626
ADCYAP1,GCG,-0.9274324179577198
CCL25,CXCL3,-0.9999999999999999
CCL4L2,CCR4,-0.9999999999999956
FCGBP,MUC2,0.9999999999999581
IL1A,IL6,-0.9999404393818209
MMP12,TIMP1,-0.9999991275232107
PROM1,SEMA4A,-0.9999999993258261
NCF2,PRKCB,0.9999999995093058
LTF,SLC11A1,1.0
ACE2,VWF,0.9999309880704444
ADH6,UGT2B17,0.9999999999999999
HGF,MMP1,-0.9999885253252099
BLK,CD19,-0.9999906196409322
LCN2,MMP9,-0.9999999939905466
HSPG2,LRP8,-0.9930575622581432
APOE,ICAM1,-1.0
CXCL2,TNF,1.0
CSF3,LTA,1.0
CCL19,CXCL9,-0.9999856740317588
CD274,LILRB1,1.0
CD79B,CXCL9,0.9995445005695324
CD40,SELP,-1.0
IGFBP5,THBS1,-1.0
BLK,TNFAIP3,-0.9999996534845774
FCAR,FCGR3B,-0.9999999297365643
C3,MMP9,-0.9305396777260077
CXCL10,IL1B,-1.0
CSF2,FCGR2A,1.0
CLEC6A,FCGR3B,-0.999997961368511
HAPLN1,LUM,-1.0
ADGRE2,SCT,0.9999999999999126
NTRK2,SH2B2,-1.0
FCMR,VPREB3,0.9665869770661062
FOXP3,TNF,-1.0
ANPEP,PTPRC,-0.9760443691212922
COL14A1,LUM,-0.999999999991036
COL3A1,FN1,0.9999982719862776
CYP2B6,CYP4F2,-0.9999999999919467
GBP4,IFI44L,0.9991176468660397
PTGS2,TNFAIP3,0.9999999895221924
SAMD9L,TRIM22,-0.9999999864036587
DOCK4,RPS28,0.9572084869129918
CCL2,CXCR1,0.9999976041675717
