geneA,geneB,weight
MEP1B,XPNPEP2,-1.0
FN1,ITGAM,-0.9999999837413777
HLA-G,LILRA1,-0.9999999992793877
CLDN18,OCLN,0.9999999999335704
ADAMTS4,COL3A1,-1.0
IGFBP5,LUM,-1.0
ADAMTS2,COL1A1,-1.0
CD28,CD38,1.0
IL16,LTA,-0.9999852934757386
APOB,OLR1,0.9999999999999999
IL1A,ITGAX,-0.9843910604249171
EDN3,HCAR2,1.0
CXCL9,IFNG,-0.9999981258996656
CXCL9,PTPRC,0.9999999999999962
ADAM33,SPINK5,0.9997310570793232
DEFA5,MMP7,0.8304669701719332
SLC15A1,SLC6A19,-1.0
FN1,OCLN,1.0
CCL17,CXCL10,-0.9981930163346808
CCL13,CXCR1,-0.9999999999976078
CXCL10,SOCS1,-0.9999753039746899
ADCYAP1,GCG,-0.9876269862213031
CCL25,CXCL3,1.0
CCL4L2,CCR4,0.9999999999998914
FCGBP,MUC2,-1.0
IL1A,IL6,-0.9999999999999892
MMP12,TIMP1,-0.9999999999992717
PROM1,SEMA4A,0.9999999591328692
NCF2,PRKCB,0.9999860465110031
LTF,SLC11A1,0.9999472930126603
ACE2,VWF,0.9999999999997795
ADH6,UGT2B17,-0.9999999999960122
HGF,MMP1,-1.0
BLK,CD19,0.9999999982418035
LCN2,MMP9,-0.9999998201821771
HSPG2,LRP8,-0.99992777244674
APOE,ICAM1,-0.9999998075812037
CXCL2,TNF,-0.9999999999971672
CSF3,LTA,-0.9999999999925502
CCL19,CXCL9,0.9999999999999932
CD274,LILRB1,-0.9690711966302233
CD79B,CXCL9,0.9999999680290045
CD40,SELP,0.999999997815614
IGFBP5,THBS1,0.9999456127730652
BLK,TNFAIP3,0.9819428645125525
FCAR,FCGR3B,-1.0
C3,MMP9,0.9999999995214954
CXCL10,IL1B,-0.9999478978867196
CSF2,FCGR2A,-1.0
CLEC6A,FCGR3B,-1.0
HAPLN1,LUM,1.0
ADGRE2,SCT,-0.9272281706795449
NTRK2,SH2B2,1.0
FCMR,VPREB3,-0.9971903728037368
FOXP3,TNF,-0.2984811822116676
ANPEP,PTPRC,0.9687383667777433
COL3A1,FN1,-0.9821279904528646
CYP2B6,CYP4F2,-1.0
GBP4,IFI44L,0.9999997010762554
PTGS2,TNFAIP3,0.9999999977797799
SAMD9L,TRIM22,0.9999999999999999
DOCK4,RPS28,-0.9999999999640962
CCL2,CXCR1,-1.0
CHI3L1,IL13RA2,-1.0
ADCY7,PKLR,0.9999999999999999
CNTFR,CSF3,1.0
BPIFB1,MUC5B,-0.9999999866230739
MADCAM1,SELL,0.9999999999999505
CD14,FCER1G,-0.9999999999999974
ITGB7,VCAM1,-0.9955314249959437
CTSG,LYZ,-0.9999990338267495
PHLPP2,PLEK,1.0
FCGR3A,IFNG,-0.9999999776865616
