geneA,geneB,weight
MEP1B,XPNPEP2,-1.0
FN1,ITGAM,-0.9999999822731951
HLA-G,LILRA1,-0.9999999994875958
CLDN18,OCLN,0.9999999999566526
ADAMTS4,COL3A1,-1.0
IGFBP5,LUM,-1.0
ADAMTS2,COL1A1,-1.0
CD28,CD38,1.0
IL16,LTA,-0.9999886931562251
APOB,OLR1,0.9999999999999999
IL1A,ITGAX,-0.9775575153390591
EDN3,HCAR2,1.0
CXCL9,IFNG,-0.9999980839513769
CXCL9,PTPRC,0.999999999999998
ADAM33,SPINK5,0.999731125886068
DEFA5,MMP7,0.824792194664424
SLC15A1,SLC6A19,-1.0
FN1,OCLN,1.0
CCL17,CXCL10,-0.9977290699031771
CCL13,CXCR1,-0.999999999998042
CXCL10,SOCS1,-0.9999691789443081
ADCYAP1,GCG,-0.9881064593395543
CCL25,CXCL3,1.0
CCL4L2,CCR4,0.9999999999998825
FCGBP,MUC2,-1.0
IL1A,IL6,-0.9999999999999819
MMP12,TIMP1,-0.9999999999993744
PROM1,SEMA4A,0.9999999481782436
NCF2,PRKCB,0.9999908005821279
LTF,SLC11A1,0.9999645792522418
ACE2,VWF,0.9999999999997303
ADH6,UGT2B17,-0.9999999999962593
HGF,MMP1,-1.0
BLK,CD19,0.9999999978249302
LCN2,MMP9,-0.9999996899996577
HSPG2,LRP8,-0.9999376171203587
APOE,ICAM1,-0.9999998845096341
CXCL2,TNF,-0.9999999999964552
CSF3,LTA,-0.999999999990339
CCL19,CXCL9,0.999999999999995
CD274,LILRB1,-0.9505955395170806
CD79B,CXCL9,0.9999999740455312
CD40,SELP,0.9999999975364122
IGFBP5,THBS1,0.9999426452910773
BLK,TNFAIP3,0.9773787334801793
FCAR,FCGR3B,-1.0
C3,MMP9,0.999999999268312
CXCL10,IL1B,-0.999969443466103
CSF2,FCGR2A,-1.0
CLEC6A,FCGR3B,-1.0
HAPLN1,LUM,1.0
ADGRE2,SCT,-0.9176277722708872
NTRK2,SH2B2,1.0
FCMR,VPREB3,-0.9976502152820117
FOXP3,TNF,-0.32497188475432764
ANPEP,PTPRC,0.9632289658319749
COL3A1,FN1,-0.9843075225894156
CYP2B6,CYP4F2,-1.0
GBP4,IFI44L,0.9999997717045216
PTGS2,TNFAIP3,0.9999999984353902
SAMD9L,TRIM22,0.9999999999999999
DOCK4,RPS28,-0.9999999999629995
CCL2,CXCR1,-1.0
CHI3L1,IL13RA2,-1.0
ADCY7,PKLR,0.9999999999999999
CNTFR,CSF3,1.0
BPIFB1,MUC5B,-0.999999987388581
MADCAM1,SELL,0.9999999999999362
CD14,FCER1G,-0.9999999999999978
ITGB7,VCAM1,-0.9962787342050861
CTSG,LYZ,-0.9999988209047369
PHLPP2,PLEK,1.0
FCGR3A,IFNG,-0.9999999859340212
CCL22,CXCR1,-0.981717904665005
CCL2,ITGAX,0.9939696505340816
ICOS,ITK,0.9999999981168377
FCGR3A,PTPRC,-0.42957280895733446
PADI4,VWF,-0.9999926638699201
BLK,CXCR5,-0.9999999999362426
HLA-DQA2,PDCD1LG2,-0.8106372606725727
CXCL10,RETNLB,0.9999996622891487
GZMB,KLF2,-0.9997946564774267
FCRL5,MS4A1,1.0
CCR1,FCER1G,-0.9999999999754837
CD1C,CR2,0.999999999998857
HLA-DQA2,PDCD1,0.9999998428511595
COL4A3,ITGB7,0.9818540519632913
AIM2,NLRC5,0.42466952466010754
CYP26B1,CYP2B6,1.0
IL1B,SOCS3,-0.9999999991163412
CTHRC1,POSTN,-0.9999999937551499
COL18A1,FN1,0.9999983884030135
CCL2,IL6,-0.9999999999999988
CD79B,CR2,-0.5045692382853257
CCL20,CXCR4,1.0
ITGAX,STAT1,-0.9954321886274399
CXCL10,TLR2,-1.0
CYP2C9,CYP2D6,-1.0
FN1,TNFAIP6,-0.9999999999999581
IFITM3,OAS2,-0.9999999999995731
CCR1,CXCL9,0.9998931866017149
NCF2,RAC2,1.0
CD79A,TCL1A,1.0
ACE2,ITGB1,1.0
LTBP2,TGFB3,1.0
S100A12,S100A9,-1.0
CD22,ITGAX,1.0
SEC24C,SEC31B,0.9992518632614615
CCL22,CCL4,0.9999999116373124
ITGAM,NCF2,-0.9999765738578689
IDO1,ITGAX,0.9999017173605206
CXCL10,ITGAM,-0.9760329786119527
CD40,STAT1,-0.9996825448654613
ADH6,DGAT1,-0.9998609899713835
CD40,CD83,-0.9615802749597951
CSF3R,OSM,-1.0
EGR1,ERBB3,0.9999999535120577
HIF1A,IL6,0.6942475865793584
BGN,CHAD,0.9999999999999944
ARHGAP9,SASH3,-0.9999999758933978
AICDA,POU2AF1,1.0
ICAM1,ITGAX,-0.8036739417556253
ITGB2,PTPRC,0.8918154459712075
SNAI1,TWIST1,-1.0
APOB,GPT,-1.0
AGR2,FABP2,0.9999999999999916
LY9,SLAMF1,0.9999999999966174
CXCL5,ICAM1,-1.0
MMRN1,SELP,-0.9999999808709362
CD1C,IFNG,0.9999999997646486
GP1BA,ICAM1,1.0
CD19,SPIB,1.0
CD28,CD48,0.9999999478839786
PI3,PIK3CD,0.9276093436656244
CD1C,PTPRC,1.0
HBEGF,PGF,-0.9999999999998803
APOA1,GPT,0.9999999999527034
MUC13,MUC5B,-0.9998080852217075
REG1B,REG3A,-0.9999999754180651
FOXP3,TNFRSF4,0.9447879137944841
IL6,LTA,0.9999997032179566
APOB,PLA2G12B,-1.0
CD5,IL7R,0.9999277946019771
ICAM1,IL6,0.6470623332827152
HCAR2,SLC5A8,0.9999851598916741
CD72,CD79A,0.9999999999999357
CCL19,IFNG,0.9999299856684026
CHGA,MUC2,-1.0
F2RL2,PRSS3,0.9235463404697326
CCR7,CXCR2,0.4226212789060825
APOA4,PLA2G7,0.9999999999999997
CCL19,PTPRC,0.998793839698358
CD79B,PTPRC,-0.8592798151292639
COL2A1,COL5A2,1.0
GCNT3,MUC2,-0.9999999999859889
CARD11,DPP4,0.9567781686945642
FCGR1A,ITGAX,-0.9999999902366784
CXCL13,IL1B,0.9999999999999992
CD80,CEACAM5,-0.9999999997978168
FCN1,FCN3,-0.9999999999999998
CXCR4,MMP2,0.9999999999966992
CYP2C9,UGT2B7,-1.0
EDNRA,KCNJ2,0.999846524766909
CYP2C18,CYP3A4,-1.0
SLAMF1,SLAMF6,1.0
