geneA,geneB,weight
MEP1B,XPNPEP2,0.9999999077778711
FN1,ITGAM,1.0
HLA-G,LILRA1,0.9619620306294405
CLDN18,OCLN,0.9999999999999999
ADAMTS4,COL3A1,1.0
IGFBP5,LUM,0.5703121496515139
ADAMTS2,COL1A1,0.9999999987157473
CD28,CD38,-1.0
IL16,LTA,0.999999996506436
APOB,OLR1,0.9999999999957584
IL1A,ITGAX,-0.5517562827838688
EDN3,HCAR2,0.9321286952549555
CXCL9,IFNG,-0.9998479704975851
CXCL9,PTPRC,-0.9999932446835804
ADAM33,SPINK5,0.9999945878688192
DEFA5,MMP7,0.9999999999892917
SLC15A1,SLC6A19,-0.9999968954069706
FN1,OCLN,-1.0
CCL17,CXCL10,0.9999992691168179
CCL13,CXCR1,-0.9999997537181888
CXCL10,SOCS1,-0.9959190255282921
ADCYAP1,GCG,-0.914060773408809
CCL25,CXCL3,-0.9999999999999997
CCL4L2,CCR4,-0.9999999999999982
FCGBP,MUC2,0.9999999999999634
IL1A,IL6,-0.9999858002585411
MMP12,TIMP1,-0.9999992620614346
PROM1,SEMA4A,-0.9999999993308798
NCF2,PRKCB,0.9999999995169702
LTF,SLC11A1,1.0
ACE2,VWF,0.9998346661328453
ADH6,UGT2B17,0.9999999999999999
HGF,MMP1,-0.9999601660417646
BLK,CD19,-0.999995499724981
LCN2,MMP9,-0.999999981840617
HSPG2,LRP8,-0.9942361619758276
APOE,ICAM1,-1.0
CXCL2,TNF,1.0
CSF3,LTA,1.0
CCL19,CXCL9,-0.9999946128151548
CD274,LILRB1,1.0
CD79B,CXCL9,0.998723827074858
CD40,SELP,-1.0
IGFBP5,THBS1,-1.0
BLK,TNFAIP3,-0.9999998721734031
FCAR,FCGR3B,-0.9999999379864473
C3,MMP9,-0.9960912551134599
CXCL10,IL1B,-1.0
CSF2,FCGR2A,1.0
CLEC6A,FCGR3B,-0.9999943065527718
HAPLN1,LUM,-1.0
ADGRE2,SCT,0.9999999999999117
NTRK2,SH2B2,-1.0
