geneA,geneB,weight
MEP1B,XPNPEP2,-0.9999999998546923
FN1,ITGAM,-0.9999999999998133
HLA-G,LILRA1,-0.9999999998147102
CLDN18,OCLN,-0.9999895439630067
ADAMTS4,COL3A1,-1.0
IGFBP5,LUM,-0.999999996859928
ADAMTS2,COL1A1,-0.9999999999999987
CD28,CD38,0.9999999999999998
IL16,LTA,0.9902691978480701
APOB,OLR1,1.0
IL1A,ITGAX,-0.9997475741474782
EDN3,HCAR2,1.0
CXCL9,IFNG,-0.9999999999842895
CXCL9,PTPRC,0.9999999999999664
ADAM33,SPINK5,-0.945747879667531
DEFA5,MMP7,-0.9999999985430491
SLC15A1,SLC6A19,-0.999999978150349
FN1,OCLN,1.0
CCL17,CXCL10,0.9989496422435952
CCL13,CXCR1,-0.9998855085005801
CXCL10,SOCS1,0.9999401717415027
ADCYAP1,GCG,-0.4441638538399364
CCL25,CXCL3,0.9999999999933711
CCL4L2,CCR4,-0.30432138439747713
FCGBP,MUC2,0.9996819474628288
IL1A,IL6,-0.9999999371331748
MMP12,TIMP1,0.9699432645033661
PROM1,SEMA4A,0.9999733298769244
NCF2,PRKCB,0.9999999999963283
LTF,SLC11A1,-0.9999999999134748
ACE2,VWF,1.0
ADH6,UGT2B17,-0.9999999999999246
HGF,MMP1,-1.0
BLK,CD19,0.9999999947963311
LCN2,MMP9,-0.9980607851380605
HSPG2,LRP8,-0.8888792171539628
APOE,ICAM1,0.9999761853842244
CXCL2,TNF,-0.9999999999999947
CSF3,LTA,-0.9933383954073686
CCL19,CXCL9,1.0
CD274,LILRB1,-0.9999259210228355
CD79B,CXCL9,1.0
CD40,SELP,0.9999999999999506
IGFBP5,THBS1,0.9999999999999988
BLK,TNFAIP3,0.9999999999999987
FCAR,FCGR3B,-1.0
C3,MMP9,0.9999999999741207
CXCL10,IL1B,0.9561596442519867
CSF2,FCGR2A,-1.0
CLEC6A,FCGR3B,-1.0
HAPLN1,LUM,1.0
ADGRE2,SCT,0.9998574905632635
NTRK2,SH2B2,1.0
FCMR,VPREB3,0.999999999976954
FOXP3,TNF,0.9999999999999997
ANPEP,PTPRC,0.518033452714937
COL14A1,LUM,0.9999999999999998
COL3A1,FN1,-0.9666818423126776
CYP2B6,CYP4F2,-0.9999999999999966
GBP4,IFI44L,-0.9999999999998739
PTGS2,TNFAIP3,-0.9999999919536611
SAMD9L,TRIM22,-0.9989960574567034
DOCK4,RPS28,0.9999999999999885
CCL2,CXCR1,-1.0
CHI3L1,IL13RA2,-1.0
ADCY7,PKLR,0.9999999999868981
CNTFR,CSF3,0.9999967430568686
BPIFB1,MUC5B,-1.0
MADCAM1,SELL,1.0
CD14,FCER1G,-0.9999999997680512
ITGB7,VCAM1,0.9999999953061454
CTSG,LYZ,0.9996104824112328
PHLPP2,PLEK,1.0
FCGR3A,IFNG,-0.9999999999999843
CCL22,CXCR1,-0.9999994303020091
CCL2,ITGAX,-0.999999999999998
ICOS,ITK,0.9999999999999808
FCGR3A,PTPRC,-0.9882075204170232
PADI4,VWF,-0.9999997607185345
BLK,CXCR5,0.9999998983590492
HLA-DQA2,PDCD1LG2,-0.999997969333411
CXCL10,RETNLB,0.9999977404217671
GZMB,KLF2,0.8914057213296186
FCRL5,MS4A1,1.0
CCR1,FCER1G,-0.9999999999772405
CD1C,CR2,0.999988596849681
HLA-DQA2,PDCD1,-0.6710035798055646
COL4A3,ITGB7,0.9999999999982564
AIM2,NLRC5,0.9996224323928051
CYP26B1,CYP2B6,1.0
IL1B,SOCS3,-0.9999999999732049
CTHRC1,POSTN,-0.9999999973707488
COL18A1,FN1,-0.3931116430314775
CCL2,IL6,-0.9999999999970215
CD79B,CR2,0.9999999994993737
CCL20,CXCR4,0.9999999999999779
ITGAX,STAT1,-0.9687407554655841
CXCL10,TLR2,-0.9999999999999981
CYP2C9,CYP2D6,0.9999998019100688
FN1,TNFAIP6,-0.9999999999998377
IFITM3,OAS2,-0.9999999999574513
CCR1,CXCL9,0.9999999997337417
NCF2,RAC2,0.9999999999999902
CD79A,TCL1A,0.9986614012729583
ACE2,ITGB1,1.0
LTBP2,TGFB3,0.9999999999994675
S100A12,S100A9,-0.9999999968392478
CD22,ITGAX,1.0
SEC24C,SEC31B,0.9999999999973094
CCL22,CCL4,0.9999999939307943
ITGAM,NCF2,0.998466273074636
IDO1,ITGAX,-0.9333006382905292
CXCL10,ITGAM,-0.8664024069070967
CD40,STAT1,-0.6317652351646474
ADH6,DGAT1,-0.9999999999999988
CD40,CD83,1.0
CSF3R,OSM,-1.0
EGR1,ERBB3,0.9999985125448613
HIF1A,IL6,-1.0
BGN,CHAD,1.0
ARHGAP9,SASH3,1.0
AICDA,POU2AF1,1.0
ICAM1,ITGAX,0.9990218587800361
ITGB2,PTPRC,0.9999999999118429
SNAI1,TWIST1,-1.0
APOB,GPT,-0.9999850896194595
AGR2,FABP2,-1.0
LY9,SLAMF1,1.0
CXCL5,ICAM1,-0.9999999999999931
MMRN1,SELP,-0.9950310758554043
CD1C,IFNG,0.999999999996912
GP1BA,ICAM1,1.0
CD19,SPIB,0.9999999999991905
CD28,CD48,0.9999999999998767
CD1C,PTPRC,1.0
HBEGF,PGF,-0.9999773379859652
APOA1,GPT,0.9999864067830119
MUC13,MUC5B,0.983665807386748
REG1B,REG3A,-0.9999978245214751
FOXP3,TNFRSF4,0.9984281075884148
IL6,LTA,1.0
APOB,PLA2G12B,0.9999999999999801
CD5,IL7R,1.0
ICAM1,IL6,-0.999999999999902
HCAR2,SLC5A8,0.999999999999994
CD72,CD79A,0.9999999999997066
CCL19,IFNG,0.9999999993827176
CHGA,MUC2,-0.9999999976983528
F2RL2,PRSS3,-0.9788884685155335
CCR7,CXCR2,-0.9999159797414114
APOA4,PLA2G7,0.9999999999942403
CCL19,PTPRC,0.9999999999991265
CD79B,PTPRC,0.9999999999288068
COL2A1,COL5A2,1.0
GCNT3,MUC2,-0.9992925142475273
CARD11,DPP4,-0.7726037367608874
FCGR1A,ITGAX,-0.9999999999071247
CXCL13,IL1B,0.9999993383983763
CD80,CEACAM5,-0.9999999999235494
FCN1,FCN3,-0.9999987846515417
CXCR4,MMP2,-0.8642449493563485
CYP2C9,UGT2B7,-0.9999999999999816
EDNRA,KCNJ2,-1.0
CYP2C18,CYP3A4,-0.9770910059070452
SLAMF1,SLAMF6,1.0
IL1B,TREM1,-1.0
MEP1B,NTS,-0.9850993690806095
TNFSF11,TNFSF13B,1.0
SLC13A2,SLC26A2,0.9999999987037189
SERPINE1,TIMP1,-0.9999999346645281
ERBB3,EREG,1.0
CCL11,DPP4,0.9994308102576854
FCGR1A,IL6,-0.9999999999999482
MT1E,MT1F,-0.5595033704943418
BATF,CXCR5,0.999918339182567
F5,SERPINA5,0.9999999996504824
CD22,CD72,1.0
CCL4,CXCL9,-0.9979183228048741
ADH1B,ADH1C,-0.9963777559920549
HCAR2,NPY,1.0
ADCYAP1,SST,-0.9999997494843521
CXCL5,MMP1,-0.9999999999976256
CLDN18,CLDN8,0.9999999999999961
COL4A3,NPHS1,0.9989790010216004
CSF2,CXCL2,0.9999800943202143
CR2,MME,-0.5851248060829168
FCAMR,FCAR,0.9396680072009215
ASAH2,SPHK1,1.0
POSTN,THBS2,-0.9802091015020755
IL2RA,IL3RA,0.9999999897960131
ABCB1,CYP3A5,-0.9999999885156574
EIF1AY,TMSB4Y,0.9706331550424421
PDCD1,TNF,1.0
S100A12,SLC11A1,-0.999701974451644
CYP2B6,CYP4F3,0.990779625165052
ARG2,IL1B,-0.9997850832928427
CCR1,IFNG,-0.9999999999979137
CXCL8,MMP3,-0.9999999999999998
CCR1,PTPRC,0.9999999999581421
CCL21,CXCL13,1.0
CCL13,CXCL8,0.8264758403617879
HGF,IDO1,-0.9999999669636654
CHGB,SST,-1.0
CD5,MS4A1,0.9999999789453391
LOC102723407,MAF,0.999999999983207
CCL11,CXCR2,-0.9999999471909294
MEP1A,XPNPEP2,-0.9999997681672359
DGAT1,MOGAT3,0.9999993687393331
CCR2,SELL,-0.6947643011257504
ALPL,SPP1,-0.9999999988499738
F13A1,VWF,0.9999999990297157
OSCAR,TNFSF11,0.9999999986631272
MT1G,MT1M,0.9999999999999997
CXCL8,FPR1,-1.0
MT1E,MT1G,0.9103767664634105
COL5A2,TNXB,1.0
HBEGF,PLAU,-0.9999999998520189
CCL18,CXCL6,0.9993572799503186
CCN2,IFNG,0.9015698641541556
IL1B,VWF,-0.9999999999999791
CTSK,TNF,0.9982240115568631
CAPN3,MYOF,0.9673612792840962
APOE,SCIN,0.9999999816535173
CCL28,CCR4,-0.9999445820751746
CCL25,CXCL1,0.9999999392864272
CCN1,SERPINE1,-0.9999999999980158
GNA15,RGS13,1.0
ITGAX,ITGB1,0.9999986118057974
COL15A1,COL5A3,-0.9737189175965963
SLC15A1,SLC28A2,-0.999999999978593
CRISP3,PLB1,0.9997840720626866
CCL4L2,CXCR2,-0.999999999999999
FCAR,JCHAIN,-0.9967590433967825
FCER1G,ITGB2,-0.9999998622775796
ALDH1A2,CYP26B1,-0.9999999999999999
CD27,NCR3,1.0
MME,MUC2,0.8738362033768955
FCGR3B,FCRL1,0.4208458312270268
GNLY,STX11,-0.4620291280486523
LTF,SPP1,0.9989469947776972
EGR1,SNAI1,-0.9999988809977913
FCGR2A,ITGB2,-0.9999999991549392
CD24,SELP,0.9999999999999988
FCGR2B,FCRL2,1.0
CCL2,CXCL8,-1.0
CD38,CD69,0.999999999999948
IL1B,NLRP6,-0.9769084962798769
ENTPD8,GUCY2C,-1.0
HKDC1,KHK,-0.995284368465022
LOC102723407,PIGR,0.72073375421295
HSD3B1,HSD3B2,-0.9313523701897368
MMRN1,VWF,-0.9999999999942897
APOA1,LTF,0.999995833688221
KRT7,MUC2,0.9689447433914663
CXCL10,SAA2,-0.999999996538888
NCF2,S100A9,-1.0
CCL4,IFNG,-0.9999999879171482
CCL13,CXCL9,-0.9999999999922917
FCGR3B,LOC102723407,0.759536624663671
PDCD1,TNFRSF4,0.9999999999999883
CCR2,CXCL13,0.9999999999979023
HDC,HRH2,0.999999967785861
CFTR,PDZK1,-0.9999999999999994
ACE2,SLC6A19,-1.0
KDM5D,USP9Y,0.9989232568452477
CD38,NNMT,0.9939649779226145
IL1B,SRGN,-0.9999999999999958
CXCL3,IL1A,0.9955143035053728
HGF,SEMA3B,0.99999999998088
DEGS2,RIC3,-0.8613063563174882
DAPP1,PIK3AP1,0.9999999166019626
FCGR2B,ITGAX,0.9999999999999994
CCR2,TLR2,0.9999999998873306
COL3A1,MMP7,-0.8930257237848465
C4BPB,CR1,-0.9941401577001702
IGFBP5,SPP1,0.9979922987916455
FPR1,PTAFR,-0.9999999999999999
FCGR3B,TNFRSF9,-0.9992617625657478
C8G,PTGDS,0.9999998789456135
IFNG,TNFSF13B,-0.9999999782285957
GCG,PYGL,0.9999999999988233
SI,TREH,-1.0
FCER1G,PIK3CD,0.9991099840981089
CCR2,ICOS,0.9999999999999518
CD28,IL7R,0.9999999999999448
COL14A1,TGFB3,0.9999999996535239
PLAUR,SERPINE1,-1.0
MMP7,PTGS2,0.9999642721771147
FADS2,PLA2G12B,0.9999969279515459
FCGR2B,IL6,-0.287626763399633
HCAR2,HCAR3,-1.0
AIM2,TNF,1.0
IFNG,SLC11A1,-1.0
LCN2,OLFM4,0.9998775934825261
IL6,SNAI1,-1.0
FCGR3B,ICAM1,-0.9999999999999998
APOA4,APOC1,0.9999857666540211
CSF3R,IL11,-1.0
CCL2,FCER1G,-0.9999999999678549
LGR5,RSPO2,-0.9934006684171782
CXCL9,FCGR3B,-0.9999999999997005
THY1,TIMP1,-0.9997667371449167
ADH6,MAOA,-0.9999999999999007
CYP1B1,GSTA2,1.0
CYBB,MMP2,-0.9999999999991758
FOS,HBEGF,-0.9999640736567861
GPX2,SELENOP,-1.0
COL18A1,MMP7,-0.9999869482103675
LTA,NCR3,0.9999999999709682
CCL2,CXCL9,-0.9999997018185787
ADCY7,ENPP3,0.9999999999999981
FSCN1,MMP2,-0.9999999999992236
CTLA4,TNFRSF9,0.9999555495485616
STAT1,TNFSF13B,-0.6056921113817376
ANPEP,CR1,-0.9670781829433243
FCGR3B,HLA-G,-0.9999999999999843
EIF1AY,NLGN4Y,0.9999915401094083
CXCL10,CXCR4,0.9999986176875282
IL1B,ITGAX,-0.9999999959853672
EFNA1,ERBB3,-0.9999999999942923
DERL3,FCRL5,0.9041311554860852
HBEGF,NRG1,-1.0
ITGAX,ITGB7,1.0
CCL22,CXCL9,1.0
CCL4,CXCL10,0.41289116809094994
CD52,PTPRC,0.9999999918685931
COL18A1,COL2A1,1.0
CYP2D6,UGT2B7,-0.9999947977965898
CFTR,GUCA2B,-1.0
CTLA4,ICAM1,0.9999999999985408
CCR7,TNFRSF9,0.9999999998615445
CD274,CXCL1,-1.0
SCNN1A,SCNN1B,0.9999999999355842
CCL20,CCL22,1.0
IFNG,ITGB2,-0.9999999999996749
MUC2,MUC5AC,-0.9974376820194908
CD22,CXCL9,1.0
IL1A,PTPRC,0.9949582375665488
NT5C2,PDE10A,0.9999999999947079
SIGLEC5,TLR2,0.9996541222246385
CCL8,TNF,-1.0
CCR7,ICAM1,1.0
CES2,CYP3A4,-0.9999999999805376
AICDA,CD19,1.0
HGF,IL6,-1.0
CD28,PDCD1LG2,1.0
CD80,CXCR5,0.9999999999999956
FFAR2,SLC5A8,0.9999999999999754
NR1H4,SLC51B,-1.0
CHGA,OLFM4,-0.9999999999999992
HBEGF,MMP9,-0.9999464484655063
CYP2C18,UGT2A3,-1.0
DPP4,TIMP1,0.9217459281761083
CD80,IL2RA,0.998121257814317
ADCY7,PDE10A,1.0
FOS,NFAT5,-0.9999917592192152
PEPD,PGC,0.9999999988898172
ABCG8,NR0B2,-0.9999958319489968
IL2RA,TNFRSF4,0.999999999863094
CCL13,IFNG,-0.9966144254620313
IFNG,LCN2,0.9932750120787532
FCGR3A,FCGR3B,-0.9999999999999997
CD84,SLAMF1,0.9999999999903197
TMSB4Y,UTY,-0.8576565988362895
C4B,CLU,0.9999999999991431
MUC1,WNT2,-0.9999999999973288
CSF3,CXCL3,-0.9124551850596039
CXCL1,IL1A,-0.9993708417065734
NCF2,TLR2,-1.0
CXCR5,IL7R,1.0
GCG,IL6,0.9999975820192754
CNR2,GPR18,0.9999999472770283
FFAR2,NPY,1.0
LPIN3,LPL,-0.42130198745741354
CXCR4,TFF3,-0.9516751088362099
FOXP3,SELL,0.9999999999999999
CFTR,SCNN1A,-1.0
JAK3,SOCS1,0.9961823042304566
CCL20,TNFAIP3,0.9991687907493628
CD22,MSLN,0.99999997012537
DGAT1,DHRS9,0.9999973028127233
ADAMTS1,AREG,-0.9999999975368149
CFI,SERPING1,0.7644168604060193
AICDA,CXCR5,1.0
DOCK4,MRNIP,1.0
PDPN,SELP,-0.9999915191815733
GUCY1A1,PRKG2,0.999999999889693
IL1RN,MEFV,-1.0
CXCL3,CXCL5,0.9999999656208135
CYP2B6,CYP7B1,1.0
COL15A1,COL18A1,0.9999999999981175
CD79A,CXCL9,1.0
TDRD12,TDRD6,1.0
FCGR2A,FPR1,-1.0
CXCR2,IL6,-1.0
CCL19,CCL3,0.9999999999999868
CXCL13,CXCR4,1.0
CXCL3,MMP9,-0.9999999998324264
MUC17,MUC6,1.0
IKZF1,IKZF3,1.0
CD274,CD69,0.9999999999122557
CCL2,IFNG,-0.9999994887018612
CCL2,PTPRC,-0.999799085987487
S100A4,TWIST1,-1.0
IGLL5,MZB1,-0.9999970057079013
CSF3R,JAK3,0.9999996604575938
PROM1,SNAI1,0.9999999999996131
CD1C,FCGR3B,0.9999999749370285
HIF1A,POSTN,-0.9999989892867991
C3,FN1,-0.9999622958019718
MUC12,MUC13,-0.9885221982909064
ANPEP,IL3RA,0.9999999964878364
BMP3,TFPI2,1.0
CCL22,IFNG,-0.9931718996624423
IL1B,ZC3H12A,0.9999997452684732
APOB,APOC3,-1.0
CD19,VPREB3,0.9999999999789965
APOA1,LRP8,0.7222340764117476
ERBB3,PGF,0.9999999999913198
CCN2,DCN,-0.9999999999961999
DSG3,EVPL,0.9999999833397187
FCGR3B,ITGAL,-0.964278698472372
CEBPB,IL6,-0.9999997478871219
CSF3R,TLR8,-0.9999999998008529
APOA1,APOC3,-0.9999999999999998
JMJD7-PLA2G4B,PLB1,0.999999999779553
LAMC3,NID2,-1.0
CYP2J2,CYP4F2,-0.9999999999741851
CD80,IL1A,0.9999730126166232
GCG,NR1H4,-1.0
FCGR3B,ZAP70,0.9997167388026771
CCR7,CXCL11,0.9999998777516634
CD22,PTPRC,1.0
AOX1,CYP2C18,1.0
IDO1,IFNG,-1.0
CXCR5,MS4A1,0.999991145683433
LGR5,OLFM4,-0.9968765883549758
BMP3,SPP1,1.0
IDO1,PTPRC,0.9999999999999996
CLU,LTBP2,0.9999999993766462
HK2,SI,0.9999578660271358
SPP1,VWF,0.5885712131624685
CD79B,PIK3AP1,1.0
GNG4,KCNJ15,1.0
ABCG2,CYP3A5,-0.999999795156546
IGLL5,PCSK9,-0.9875550396629278
ICAM1,PTPRC,0.9999999999105363
CYP2B6,UGT2B7,-0.9999999288175918
ABCG2,SLC22A5,-0.9977656754469022
ABCG5,CETP,-0.999950226937708
IL22RA2,OSM,0.9999960055372392
ACE2,IFNG,0.9999999999999981
IL11,IL2RA,-1.0
FOXP3,TLR2,1.0
FN1,TWIST1,-0.9999999999999896
C3,FCGR3A,0.9999341606879665
ITGB7,TNXB,0.9999999998805119
CETP,PCSK9,-0.9999999434912519
HSD3B1,SULT2B1,-0.9999999879208264
CXCL5,CXCR1,-0.9999981354804467
ITGA5,ITGB2,-0.7467437513826698
GUCA2A,GUCA2B,-0.9999999999999971
FOXP3,ICOS,1.0
MNDA,TLR8,0.9755391114033898
CTLA4,ZAP70,1.0
MS4A1,TCL1A,0.9897168238071745
FCGR1A,IFNG,-1.0
IL1R2,TNF,-0.999999999999993
FOXP3,ITGAM,1.0
NLGN4Y,TMSB4Y,-0.873766277282061
CCR4,JAK3,1.0
IGLL5,NOTCH3,-0.999988117960412
IFNG,ITK,0.9981707250018966
CCR7,ITGAL,0.9883272016706334
GAL3ST1,NEU4,-0.9999999966516052
ICOS,IL2RA,1.0
IKZF1,RHOH,1.0
CCL22,CXCL10,0.9999999999928314
EIF1AY,RPS4Y1,0.9994672577198633
IL1B,PTGES,-0.9999999999749523
CCR7,ZAP70,0.9999999979438677
CYP3A4,FMO1,1.0
ANO7,KLKB1,0.9999952808313164
CD19,CD24,0.9999999999999999
CXCL5,IL6,-0.9999999999999768
KLKB1,SERPING1,0.9999999714695583
CNTFR,OSMR,0.999999971396342
CXCL1,CXCL5,0.9958730708661813
NAALADL1,SELL,0.9999961278150352
CD53,LCP1,0.9999930429456673
CD19,IL1B,0.9999999998475229
CSF3,CSF3R,-1.0
